--- Atoms: 
SYBILS('60026') Truth=[0.92]
SYBILS('2455') Truth=[0.99]
SYBILS('61354') Truth=[0.89]
SYBILS('35089') Truth=[0.98]
SYBILS('3783') Truth=[0.98]
SYBILS('2452') Truth=[0.97]
SYBILS('1124') Truth=[0.98]
SYBILS('59039') Truth=[0.5]
SYBILS('35087') Truth=[0.96]
SYBILS('59032') Truth=[0.91]
SYBILS('59034') Truth=[0.9]
SYBILS('62682') Truth=[0.84]
SYBILS('1120') Truth=[1]
SYBILS('61351') Truth=[0.86]
SYBILS('35086') Truth=[0.98]
SYBILS('48394') Truth=[0.83]
SYBILS('48393') Truth=[0.92]
SYBILS('2459') Truth=[0.98]
SYBILS('3787') Truth=[0.98]
SYBILS('41493') Truth=[0.86]
SYBILS('66792') Truth=[0.5]
SYBILS('64130') Truth=[0.94]
SYBILS('39175') Truth=[0.93]
SYBILS('41491') Truth=[0.66]
SYBILS('40160') Truth=[0.73]
SYBILS('64132') Truth=[0.96]
SYBILS('66793') Truth=[0.95]
SYBILS('41497') Truth=[0.96]
SYBILS('41498') Truth=[0.95]
SYBILS('65465') Truth=[0.96]
SYBILS('27187') Truth=[0.72]
SYBILS('41495') Truth=[0.86]
SYBILS('64135') Truth=[0.97]
SYBILS('41496') Truth=[0.89]
SYBILS('27189') Truth=[0.98]
SYBILS('64137') Truth=[0.95]
SYBILS('65469') Truth=[0.48]
SYBILS('64139') Truth=[0.98]
SYBILS('40169') Truth=[0.96]
SYBILS('27180') Truth=[0.99]
SYBILS('53480') Truth=[0.92]
SYBILS('27182') Truth=[0.99]
SYBILS('52151') Truth=[0.94]
SYBILS('53481') Truth=[0.95]
SYBILS('27186') Truth=[0.74]
SYBILS('53483') Truth=[0.87]
SYBILS('52152') Truth=[0.92]
SYBILS('27185') Truth=[0.72]
SYBILS('53485') Truth=[0.87]
SYBILS('52154') Truth=[0.94]
SYBILS('39179') Truth=[0.96]
SYBILS('53487') Truth=[0.88]
SYBILS('52158') Truth=[0.84]
SYBILS('39181') Truth=[0.97]
SYBILS('15195') Truth=[0.99]
SYBILS('66781') Truth=[0.89]
SYBILS('39185') Truth=[0.78]
SYBILS('15193') Truth=[0.98]
SYBILS('40171') Truth=[0.75]
SYBILS('66783') Truth=[0.88]
SYBILS('39187') Truth=[0.98]
SYBILS('64122') Truth=[0.94]
SYBILS('40177') Truth=[0.95]
SYBILS('66785') Truth=[0.89]
SYBILS('27177') Truth=[0.98]
SYBILS('27176') Truth=[0.99]
SYBILS('40175') Truth=[0.87]
SYBILS('65456') Truth=[0.9]
SYBILS('64125') Truth=[0.96]
SYBILS('66789') Truth=[0.89]
SYBILS('64128') Truth=[0.96]
SYBILS('52140') Truth=[0.84]
SYBILS('27173') Truth=[0.99]
SYBILS('53470') Truth=[0.96]
SYBILS('53472') Truth=[0.95]
SYBILS('52141') Truth=[0.93]
SYBILS('53475') Truth=[0.67]
SYBILS('39188') Truth=[0.93]
SYBILS('39189') Truth=[0.97]
SYBILS('53476') Truth=[0.75]
SYBILS('52148') Truth=[0.5]
SYBILS('52149') Truth=[0.77]
SYBILS('40180') Truth=[0.92]
SYBILS('39192') Truth=[0.89]
SYBILS('39197') Truth=[0.94]
SYBILS('65485') Truth=[0.65]
SYBILS('28497') Truth=[0.96]
SYBILS('64155') Truth=[0.94]
SYBILS('65487') Truth=[0.9]
SYBILS('40186') Truth=[0.75]
SYBILS('65488') Truth=[0.9]
SYBILS('64157') Truth=[0.94]
SYBILS('40187') Truth=[0.89]
SYBILS('65489') Truth=[0.94]
SYBILS('64158') Truth=[0.5]
SYBILS('39190') Truth=[0.84]
SYBILS('28491') Truth=[0.99]
SYBILS('52170') Truth=[0.79]
SYBILS('15188') Truth=[0.99]
SYBILS('15189') Truth=[0.99]
SYBILS('40191') Truth=[0.94]
SYBILS('40192') Truth=[0.85]
SYBILS('65470') Truth=[0.9]
SYBILS('64142') Truth=[0.98]
SYBILS('65474') Truth=[0.9]
SYBILS('28486') Truth=[0.99]
SYBILS('65475') Truth=[0.9]
SYBILS('64144') Truth=[0.94]
SYBILS('40199') Truth=[0.97]
SYBILS('65476') Truth=[0.94]
SYBILS('40197') Truth=[0.96]
SYBILS('27157') Truth=[0.99]
SYBILS('28487') Truth=[0.97]
SYBILS('64147') Truth=[0.98]
SYBILS('27156') Truth=[0.99]
SYBILS('27159') Truth=[0.99]
SYBILS('64149') Truth=[0.94]
SYBILS('28480') Truth=[0.96]
SYBILS('53491') Truth=[0.5]
SYBILS('53490') Truth=[0.87]
SYBILS('28482') Truth=[0.96]
SYBILS('28481') Truth=[0.97]
SYBILS('27150') Truth=[0.98]
SYBILS('53495') Truth=[0.9]
SYBILS('53494') Truth=[0.96]
SYBILS('53497') Truth=[0.87]
SYBILS('52166') Truth=[0.84]
SYBILS('53499') Truth=[0.94]
SYBILS('53498') Truth=[0.5]
SYBILS('52169') Truth=[0.85]
SYBILS('15179') Truth=[0.89]
SYBILS('52108') Truth=[0.5]
SYBILS('52107') Truth=[0.89]
SYBILS('52109') Truth=[0.84]
SYBILS('41450') Truth=[0.91]
SYBILS('42785') Truth=[0.92]
SYBILS('66752') Truth=[0.95]
SYBILS('42783') Truth=[0.84]
SYBILS('65423') Truth=[0.96]
SYBILS('66753') Truth=[0.95]
SYBILS('40127') Truth=[0.95]
SYBILS('42788') Truth=[0.93]
SYBILS('66758') Truth=[0.58]
SYBILS('40125') Truth=[0.96]
SYBILS('41448') Truth=[0.95]
SYBILS('41449') Truth=[0.82]
SYBILS('40118') Truth=[0.96]
SYBILS('42779') Truth=[0.89]
SYBILS('39133') Truth=[0.96]
SYBILS('53441') Truth=[0.96]
SYBILS('52110') Truth=[0.84]
SYBILS('52113') Truth=[0.94]
SYBILS('54773') Truth=[0.87]
SYBILS('53443') Truth=[0.95]
SYBILS('52112') Truth=[0.84]
SYBILS('54778') Truth=[0.94]
SYBILS('53446') Truth=[0.85]
SYBILS('52115') Truth=[0.84]
SYBILS('54777') Truth=[0.94]
SYBILS('53427') Truth=[0.88]
SYBILS('54758') Truth=[0.95]
SYBILS('53429') Truth=[0.85]
SYBILS('42792') Truth=[0.98]
SYBILS('39141') Truth=[0.98]
SYBILS('42791') Truth=[0.89]
SYBILS('39143') Truth=[0.95]
SYBILS('42796') Truth=[0.96]
SYBILS('42795') Truth=[0.92]
SYBILS('42794') Truth=[0.88]
SYBILS('65412') Truth=[0.5]
SYBILS('65413') Truth=[0.93]
SYBILS('40137') Truth=[0.9]
SYBILS('40138') Truth=[0.93]
SYBILS('66744') Truth=[0.67]
SYBILS('66747') Truth=[0.97]
SYBILS('65416') Truth=[0.96]
SYBILS('66738') Truth=[0.87]
SYBILS('65407') Truth=[0.97]
SYBILS('40128') Truth=[0.94]
SYBILS('66739') Truth=[0.87]
SYBILS('53431') Truth=[0.9]
SYBILS('52100') Truth=[0.66]
SYBILS('53430') Truth=[0.94]
SYBILS('54764') Truth=[0.87]
SYBILS('39145') Truth=[0.93]
SYBILS('39146') Truth=[0.98]
SYBILS('52102') Truth=[0.88]
SYBILS('54762') Truth=[0.5]
SYBILS('52101') Truth=[0.59]
SYBILS('53435') Truth=[0.87]
SYBILS('39148') Truth=[0.94]
SYBILS('52103') Truth=[0.94]
SYBILS('39151') Truth=[0.94]
SYBILS('39152') Truth=[0.96]
SYBILS('65440') Truth=[0.96]
SYBILS('64110') Truth=[0.94]
SYBILS('41475') Truth=[0.94]
SYBILS('65442') Truth=[0.93]
SYBILS('66774') Truth=[0.96]
SYBILS('41476') Truth=[0.95]
SYBILS('40145') Truth=[0.96]
SYBILS('65444') Truth=[0.93]
SYBILS('64113') Truth=[0.94]
SYBILS('65445') Truth=[0.67]
SYBILS('41479') Truth=[0.96]
SYBILS('65446') Truth=[0.93]
SYBILS('65447') Truth=[0.93]
SYBILS('66777') Truth=[0.75]
SYBILS('41477') Truth=[0.92]
SYBILS('65448') Truth=[0.93]
SYBILS('40139') Truth=[0.88]
SYBILS('54790') Truth=[0.6]
SYBILS('52131') Truth=[0.91]
SYBILS('53461') Truth=[0.87]
SYBILS('52130') Truth=[0.9]
SYBILS('54796') Truth=[0.94]
SYBILS('53464') Truth=[0.76]
SYBILS('39156') Truth=[0.85]
SYBILS('53463') Truth=[0.76]
SYBILS('52132') Truth=[0.9]
SYBILS('52135') Truth=[0.5]
SYBILS('53465') Truth=[0.82]
SYBILS('52134') Truth=[0.5]
SYBILS('52139') Truth=[0.84]
SYBILS('54799') Truth=[0.73]
SYBILS('53469') Truth=[0.99]
SYBILS('52138') Truth=[0.84]
SYBILS('41482') Truth=[0.96]
SYBILS('40151') Truth=[0.95]
SYBILS('39163') Truth=[0.93]
SYBILS('41483') Truth=[0.82]
SYBILS('40152') Truth=[0.97]
SYBILS('65430') Truth=[0.93]
SYBILS('39165') Truth=[0.97]
SYBILS('65431') Truth=[0.96]
SYBILS('41486') Truth=[0.95]
SYBILS('40155') Truth=[0.84]
SYBILS('27199') Truth=[0.96]
SYBILS('65432') Truth=[0.93]
SYBILS('40156') Truth=[0.9]
SYBILS('27198') Truth=[0.96]
SYBILS('66762') Truth=[0.97]
SYBILS('41484') Truth=[0.97]
SYBILS('40153') Truth=[0.84]
SYBILS('66764') Truth=[0.97]
SYBILS('65435') Truth=[0.93]
SYBILS('64105') Truth=[0.94]
SYBILS('41488') Truth=[0.8]
SYBILS('40157') Truth=[0.9]
SYBILS('65438') Truth=[0.93]
SYBILS('66768') Truth=[0.97]
SYBILS('65428') Truth=[0.93]
SYBILS('27191') Truth=[0.9]
SYBILS('65429') Truth=[0.5]
SYBILS('66759') Truth=[0.68]
SYBILS('27190') Truth=[0.97]
SYBILS('27195') Truth=[0.96]
SYBILS('27194') Truth=[0.96]
SYBILS('52120') Truth=[0.96]
SYBILS('52122') Truth=[0.96]
SYBILS('39167') Truth=[0.96]
SYBILS('53455') Truth=[0.97]
SYBILS('52123') Truth=[0.84]
SYBILS('53459') Truth=[0.92]
SYBILS('54788') Truth=[0.88]
SYBILS('52127') Truth=[0.93]
SYBILS('5080') Truth=[0.75]
SYBILS('5078') Truth=[0.98]
SYBILS('5077') Truth=[0.99]
SYBILS('5075') Truth=[0.98]
SYBILS('5072') Truth=[0.95]
SYBILS('5070') Truth=[0.99]
SYBILS('6397') Truth=[0.97]
SYBILS('5093') Truth=[0.96]
SYBILS('5088') Truth=[0.99]
SYBILS('64172') Truth=[0.94]
SYBILS('64173') Truth=[0.97]
SYBILS('64174') Truth=[0.94]
SYBILS('5042') Truth=[0.97]
SYBILS('52193') Truth=[0.7]
SYBILS('52192') Truth=[0.84]
SYBILS('52195') Truth=[0.92]
SYBILS('52194') Truth=[0.79]
SYBILS('5033') Truth=[0.97]
SYBILS('7695') Truth=[0.99]
SYBILS('52199') Truth=[0.93]
SYBILS('7697') Truth=[0.99]
SYBILS('6366') Truth=[0.98]
SYBILS('6367') Truth=[0.97]
SYBILS('6369') Truth=[0.96]
SYBILS('65493') Truth=[0.65]
SYBILS('7693') Truth=[0.96]
SYBILS('65495') Truth=[0.9]
SYBILS('64165') Truth=[0.94]
SYBILS('65497') Truth=[0.9]
SYBILS('65498') Truth=[0.9]
SYBILS('64167') Truth=[0.94]
SYBILS('5026') Truth=[0.98]
SYBILS('5024') Truth=[0.93]
SYBILS('52183') Truth=[0.94]
SYBILS('5022') Truth=[0.98]
SYBILS('52185') Truth=[0.95]
SYBILS('7684') Truth=[0.98]
SYBILS('7685') Truth=[0.96]
SYBILS('52187') Truth=[0.96]
SYBILS('6355') Truth=[0.96]
SYBILS('7687') Truth=[0.99]
SYBILS('6356') Truth=[0.95]
SYBILS('7689') Truth=[0.99]
SYBILS('6358') Truth=[0.99]
SYBILS('6359') Truth=[0.99]
SYBILS('64191') Truth=[0.94]
SYBILS('64195') Truth=[0.94]
SYBILS('6394') Truth=[0.98]
SYBILS('6396') Truth=[1]
SYBILS('64198') Truth=[0.5]
SYBILS('5062') Truth=[0.99]
SYBILS('5060') Truth=[0.99]
SYBILS('5058') Truth=[0.98]
SYBILS('64180') Truth=[0.94]
SYBILS('64181') Truth=[0.96]
SYBILS('64182') Truth=[0.94]
SYBILS('64183') Truth=[0.67]
SYBILS('64184') Truth=[0.5]
SYBILS('5054') Truth=[0.97]
SYBILS('64188') Truth=[0.73]
SYBILS('5053') Truth=[0.99]
SYBILS('64189') Truth=[0.68]
SYBILS('5052') Truth=[0.98]
SYBILS('5045') Truth=[0.96]
SYBILS('5044') Truth=[0.97]
SYBILS('688') Truth=[1]
SYBILS('8990') Truth=[0.94]
SYBILS('7661') Truth=[0.99]
SYBILS('685') Truth=[1]
SYBILS('684') Truth=[1]
SYBILS('680') Truth=[0.99]
SYBILS('6329') Truth=[0.98]
SYBILS('17704') Truth=[0.97]
SYBILS('17703') Truth=[0.95]
SYBILS('17702') Truth=[0.95]
SYBILS('17708') Truth=[0.96]
SYBILS('17706') Truth=[0.98]
SYBILS('7651') Truth=[0.99]
SYBILS('7652') Truth=[0.92]
SYBILS('6321') Truth=[0.98]
SYBILS('7653') Truth=[0.75]
SYBILS('6322') Truth=[0.99]
SYBILS('7654') Truth=[0.99]
SYBILS('8984') Truth=[0.99]
SYBILS('6324') Truth=[0.99]
SYBILS('6325') Truth=[0.98]
SYBILS('8986') Truth=[0.85]
SYBILS('8989') Truth=[0.96]
SYBILS('8980') Truth=[0.96]
SYBILS('693') Truth=[0.98]
SYBILS('7648') Truth=[0.99]
SYBILS('6310') Truth=[0.99]
SYBILS('6311') Truth=[0.98]
SYBILS('7643') Truth=[0.98]
SYBILS('7644') Truth=[0.99]
SYBILS('6315') Truth=[0.97]
SYBILS('8978') Truth=[0.97]
SYBILS('8977') Truth=[0.98]
SYBILS('7680') Truth=[0.97]
SYBILS('6350') Truth=[0.98]
SYBILS('7682') Truth=[0.95]
SYBILS('6351') Truth=[0.98]
SYBILS('5021') Truth=[0.98]
SYBILS('5018') Truth=[0.98]
SYBILS('5014') Truth=[0.96]
SYBILS('5013') Truth=[0.98]
SYBILS('6342') Truth=[0.98]
SYBILS('6345') Truth=[0.99]
SYBILS('7677') Truth=[0.98]
SYBILS('7679') Truth=[0.98]
SYBILS('5019') Truth=[0.96]
SYBILS('30706') Truth=[0.73]
SYBILS('30707') Truth=[0.87]
SYBILS('30708') Truth=[0.87]
SYBILS('30702') Truth=[0.73]
SYBILS('30703') Truth=[0.93]
SYBILS('7672') Truth=[0.95]
SYBILS('30704') Truth=[0.91]
SYBILS('5010') Truth=[0.99]
SYBILS('5006') Truth=[0.98]
SYBILS('5005') Truth=[0.97]
SYBILS('30710') Truth=[0.87]
SYBILS('7665') Truth=[0.99]
SYBILS('8995') Truth=[0.98]
SYBILS('7666') Truth=[0.99]
SYBILS('6335') Truth=[0.98]
SYBILS('6336') Truth=[0.96]
SYBILS('7669') Truth=[0.99]
SYBILS('5008') Truth=[0.95]
SYBILS('29725') Truth=[0.96]
SYBILS('644') Truth=[1]
SYBILS('642') Truth=[1]
SYBILS('641') Truth=[1]
SYBILS('29724') Truth=[0.96]
SYBILS('8947') Truth=[0.95]
SYBILS('16418') Truth=[0.98]
SYBILS('7617') Truth=[0.99]
SYBILS('7618') Truth=[0.97]
SYBILS('8948') Truth=[0.68]
SYBILS('17746') Truth=[0.98]
SYBILS('7619') Truth=[0.98]
SYBILS('8940') Truth=[0.98]
SYBILS('7611') Truth=[0.98]
SYBILS('8943') Truth=[0.95]
SYBILS('7612') Truth=[0.97]
SYBILS('639') Truth=[1]
SYBILS('16411') Truth=[0.98]
SYBILS('17743') Truth=[0.99]
SYBILS('638') Truth=[1]
SYBILS('8944') Truth=[0.97]
SYBILS('659') Truth=[0.99]
SYBILS('29716') Truth=[0.95]
SYBILS('29717') Truth=[0.94]
SYBILS('657') Truth=[0.99]
SYBILS('655') Truth=[1]
SYBILS('653') Truth=[1]
SYBILS('29718') Truth=[0.94]
SYBILS('651') Truth=[1]
SYBILS('29710') Truth=[0.95]
SYBILS('7604') Truth=[0.99]
SYBILS('16404') Truth=[0.99]
SYBILS('17736') Truth=[0.97]
SYBILS('7607') Truth=[0.98]
SYBILS('17735') Truth=[0.96]
SYBILS('16409') Truth=[0.99]
SYBILS('8932') Truth=[0.96]
SYBILS('17734') Truth=[0.99]
SYBILS('7601') Truth=[0.98]
SYBILS('17733') Truth=[0.98]
SYBILS('649') Truth=[0.98]
SYBILS('17731') Truth=[0.96]
SYBILS('29706') Truth=[0.98]
SYBILS('668') Truth=[0.99]
SYBILS('29709') Truth=[0.98]
SYBILS('8970') Truth=[0.97]
SYBILS('663') Truth=[0.99]
SYBILS('662') Truth=[1]
SYBILS('29701') Truth=[0.98]
SYBILS('29702') Truth=[0.91]
SYBILS('6306') Truth=[0.99]
SYBILS('8969') Truth=[0.95]
SYBILS('6307') Truth=[0.98]
SYBILS('7639') Truth=[0.99]
SYBILS('17725') Truth=[0.96]
SYBILS('6309') Truth=[0.98]
SYBILS('8963') Truth=[0.98]
SYBILS('8962') Truth=[0.98]
SYBILS('8965') Truth=[0.98]
SYBILS('17722') Truth=[0.98]
SYBILS('17721') Truth=[0.96]
SYBILS('7636') Truth=[0.97]
SYBILS('678') Truth=[1]
SYBILS('675') Truth=[0.99]
SYBILS('672') Truth=[1]
SYBILS('17716') Truth=[0.97]
SYBILS('7628') Truth=[0.98]
SYBILS('17714') Truth=[0.98]
SYBILS('8959') Truth=[0.95]
SYBILS('8952') Truth=[0.77]
SYBILS('8951') Truth=[0.83]
SYBILS('7624') Truth=[0.99]
SYBILS('7625') Truth=[0.99]
SYBILS('8955') Truth=[0.98]
SYBILS('28438') Truth=[0.99]
SYBILS('29769') Truth=[0.96]
SYBILS('54726') Truth=[0.67]
SYBILS('600') Truth=[0.99]
SYBILS('17780') Truth=[0.72]
SYBILS('54729') Truth=[0.87]
SYBILS('27100') Truth=[0.66]
SYBILS('42741') Truth=[0.9]
SYBILS('29764') Truth=[0.98]
SYBILS('28430') Truth=[0.66]
SYBILS('41410') Truth=[0.96]
SYBILS('27101') Truth=[0.97]
SYBILS('29768') Truth=[0.96]
SYBILS('41414') Truth=[0.86]
SYBILS('42744') Truth=[0.89]
SYBILS('42743') Truth=[0.57]
SYBILS('42742') Truth=[0.65]
SYBILS('66713') Truth=[0.9]
SYBILS('8902') Truth=[0.94]
SYBILS('42737') Truth=[0.92]
SYBILS('8905') Truth=[0.92]
SYBILS('66707') Truth=[0.79]
SYBILS('66706') Truth=[0.91]
SYBILS('66708') Truth=[0.7]
SYBILS('8908') Truth=[0.94]
SYBILS('30763') Truth=[0.87]
SYBILS('54730') Truth=[0.5]
SYBILS('17784') Truth=[0.94]
SYBILS('16451') Truth=[0.97]
SYBILS('53400') Truth=[0.87]
SYBILS('16452') Truth=[0.97]
SYBILS('30766') Truth=[0.87]
SYBILS('17782') Truth=[0.93]
SYBILS('54734') Truth=[0.87]
SYBILS('17789') Truth=[0.97]
SYBILS('54735') Truth=[0.87]
SYBILS('54732') Truth=[0.74]
SYBILS('53404') Truth=[0.85]
SYBILS('17787') Truth=[0.98]
SYBILS('8900') Truth=[0.96]
SYBILS('16456') Truth=[0.97]
SYBILS('53403') Truth=[0.85]
SYBILS('17786') Truth=[0.96]
SYBILS('54714') Truth=[0.87]
SYBILS('612') Truth=[0.99]
SYBILS('29759') Truth=[0.97]
SYBILS('610') Truth=[1]
SYBILS('29750') Truth=[0.95]
SYBILS('28422') Truth=[0.97]
SYBILS('29751') Truth=[0.94]
SYBILS('29756') Truth=[0.94]
SYBILS('28424') Truth=[0.95]
SYBILS('41424') Truth=[0.96]
SYBILS('42756') Truth=[0.83]
SYBILS('28423') Truth=[0.92]
SYBILS('41425') Truth=[0.94]
SYBILS('66700') Truth=[0.91]
SYBILS('29754') Truth=[0.96]
SYBILS('29755') Truth=[0.95]
SYBILS('66702') Truth=[0.93]
SYBILS('15119') Truth=[0.97]
SYBILS('15117') Truth=[0.97]
SYBILS('42746') Truth=[0.93]
SYBILS('41419') Truth=[0.91]
SYBILS('16442') Truth=[0.92]
SYBILS('17774') Truth=[0.97]
SYBILS('39100') Truth=[0.97]
SYBILS('17773') Truth=[0.95]
SYBILS('39102') Truth=[0.91]
SYBILS('39103') Truth=[0.92]
SYBILS('30777') Truth=[0.87]
SYBILS('17778') Truth=[0.95]
SYBILS('17777') Truth=[0.95]
SYBILS('30772') Truth=[0.87]
SYBILS('17776') Truth=[0.66]
SYBILS('39107') Truth=[0.92]
SYBILS('17775') Truth=[0.91]
SYBILS('29749') Truth=[0.49]
SYBILS('28417') Truth=[0.98]
SYBILS('29747') Truth=[0.98]
SYBILS('28419') Truth=[0.98]
SYBILS('54748') Truth=[0.65]
SYBILS('30779') Truth=[0.87]
SYBILS('66732') Truth=[0.75]
SYBILS('29740') Truth=[0.94]
SYBILS('65401') Truth=[0.97]
SYBILS('41435') Truth=[0.96]
SYBILS('66734') Truth=[0.59]
SYBILS('65403') Truth=[0.67]
SYBILS('42766') Truth=[0.83]
SYBILS('66733') Truth=[0.83]
SYBILS('40102') Truth=[0.95]
SYBILS('65404') Truth=[0.93]
SYBILS('41434') Truth=[0.87]
SYBILS('66735') Truth=[0.75]
SYBILS('15108') Truth=[0.98]
SYBILS('41428') Truth=[0.66]
SYBILS('41426') Truth=[0.89]
SYBILS('8926') Truth=[0.99]
SYBILS('16438') Truth=[0.97]
SYBILS('15107') Truth=[0.99]
SYBILS('30780') Truth=[0.87]
SYBILS('42757') Truth=[0.94]
SYBILS('54752') Truth=[0.87]
SYBILS('17762') Truth=[0.99]
SYBILS('39113') Truth=[0.96]
SYBILS('30787') Truth=[0.69]
SYBILS('53422') Truth=[0.96]
SYBILS('17760') Truth=[0.92]
SYBILS('16430') Truth=[0.95]
SYBILS('30788') Truth=[0.87]
SYBILS('53421') Truth=[0.5]
SYBILS('15104') Truth=[0.98]
SYBILS('17767') Truth=[0.95]
SYBILS('618') Truth=[0.99]
SYBILS('8920') Truth=[0.97]
SYBILS('16436') Truth=[0.98]
SYBILS('17766') Truth=[0.66]
SYBILS('39116') Truth=[0.98]
SYBILS('8923') Truth=[0.97]
SYBILS('39117') Truth=[0.89]
SYBILS('30783') Truth=[0.92]
SYBILS('54754') Truth=[0.87]
SYBILS('616') Truth=[0.99]
SYBILS('8922') Truth=[0.96]
SYBILS('17764') Truth=[0.96]
SYBILS('16434') Truth=[0.98]
SYBILS('15103') Truth=[0.99]
SYBILS('53425') Truth=[0.92]
SYBILS('29738') Truth=[0.73]
SYBILS('28406') Truth=[0.98]
SYBILS('29739') Truth=[0.78]
SYBILS('28408') Truth=[0.99]
SYBILS('54736') Truth=[0.5]
SYBILS('29737') Truth=[0.63]
SYBILS('632') Truth=[1]
SYBILS('53409') Truth=[0.85]
SYBILS('39121') Truth=[0.85]
SYBILS('29730') Truth=[0.94]
SYBILS('41442') Truth=[0.82]
SYBILS('42774') Truth=[0.83]
SYBILS('66721') Truth=[0.71]
SYBILS('41441') Truth=[0.49]
SYBILS('66720') Truth=[0.91]
SYBILS('42771') Truth=[0.89]
SYBILS('42777') Truth=[0.92]
SYBILS('66722') Truth=[0.85]
SYBILS('29732') Truth=[0.94]
SYBILS('28404') Truth=[0.98]
SYBILS('66725') Truth=[0.77]
SYBILS('40114') Truth=[0.84]
SYBILS('8914') Truth=[0.99]
SYBILS('40108') Truth=[0.93]
SYBILS('8913') Truth=[0.98]
SYBILS('40109') Truth=[0.92]
SYBILS('8916') Truth=[0.95]
SYBILS('16426') Truth=[0.99]
SYBILS('41437') Truth=[0.86]
SYBILS('66718') Truth=[0.91]
SYBILS('8915') Truth=[0.95]
SYBILS('41438') Truth=[0.86]
SYBILS('8919') Truth=[0.97]
SYBILS('16420') Truth=[0.98]
SYBILS('17752') Truth=[0.98]
SYBILS('39122') Truth=[0.78]
SYBILS('16421') Truth=[0.97]
SYBILS('39123') Truth=[0.96]
SYBILS('17750') Truth=[0.93]
SYBILS('39124') Truth=[0.82]
SYBILS('53411') Truth=[0.87]
SYBILS('39125') Truth=[0.82]
SYBILS('16424') Truth=[0.99]
SYBILS('39126') Truth=[0.87]
SYBILS('16425') Truth=[0.97]
SYBILS('53412') Truth=[0.67]
SYBILS('628') Truth=[0.99]
SYBILS('17754') Truth=[0.98]
SYBILS('8911') Truth=[0.66]
SYBILS('39129') Truth=[0.95]
SYBILS('30795') Truth=[0.85]
SYBILS('30717') Truth=[0.64]
SYBILS('16490') Truth=[0.97]
SYBILS('30718') Truth=[0.73]
SYBILS('16493') Truth=[0.98]
SYBILS('30715') Truth=[0.89]
SYBILS('16492') Truth=[0.98]
SYBILS('27143') Truth=[0.99]
SYBILS('42700') Truth=[0.97]
SYBILS('28478') Truth=[0.98]
SYBILS('27142') Truth=[0.99]
SYBILS('28472') Truth=[0.94]
SYBILS('15166') Truth=[0.96]
SYBILS('30720') Truth=[0.64]
SYBILS('15164') Truth=[0.96]
SYBILS('30722') Truth=[0.87]
SYBILS('15165') Truth=[0.96]
SYBILS('15169') Truth=[0.98]
SYBILS('30727') Truth=[0.87]
SYBILS('30728') Truth=[0.87]
SYBILS('30729') Truth=[0.87]
SYBILS('16482') Truth=[0.98]
SYBILS('30724') Truth=[0.64]
SYBILS('30725') Truth=[0.64]
SYBILS('15150') Truth=[0.98]
SYBILS('29796') Truth=[0.94]
SYBILS('27133') Truth=[0.99]
SYBILS('29797') Truth=[0.94]
SYBILS('29795') Truth=[0.94]
SYBILS('28465') Truth=[0.77]
SYBILS('27134') Truth=[0.99]
SYBILS('42712') Truth=[0.92]
SYBILS('42711') Truth=[0.9]
SYBILS('28467') Truth=[0.96]
SYBILS('29799') Truth=[0.94]
SYBILS('28469') Truth=[0.96]
SYBILS('27138') Truth=[0.99]
SYBILS('42705') Truth=[0.94]
SYBILS('42704') Truth=[0.83]
SYBILS('42702') Truth=[0.75]
SYBILS('29792') Truth=[0.98]
SYBILS('42709') Truth=[0.91]
SYBILS('29793') Truth=[0.99]
SYBILS('28462') Truth=[0.98]
SYBILS('27130') Truth=[0.99]
SYBILS('30730') Truth=[0.87]
SYBILS('30731') Truth=[0.87]
SYBILS('30732') Truth=[0.87]
SYBILS('16484') Truth=[0.98]
SYBILS('15154') Truth=[0.97]
SYBILS('15157') Truth=[0.73]
SYBILS('30734') Truth=[0.87]
SYBILS('15141') Truth=[0.98]
SYBILS('30737') Truth=[0.87]
SYBILS('16470') Truth=[0.97]
SYBILS('29786') Truth=[0.91]
SYBILS('29783') Truth=[0.91]
SYBILS('28457') Truth=[0.99]
SYBILS('42723') Truth=[0.96]
SYBILS('27125') Truth=[0.99]
SYBILS('28459') Truth=[0.98]
SYBILS('42721') Truth=[0.87]
SYBILS('28458') Truth=[0.91]
SYBILS('42716') Truth=[0.83]
SYBILS('42713') Truth=[0.87]
SYBILS('29782') Truth=[0.65]
SYBILS('28451') Truth=[0.98]
SYBILS('15144') Truth=[0.83]
SYBILS('16473') Truth=[0.94]
SYBILS('30744') Truth=[0.87]
SYBILS('16474') Truth=[0.97]
SYBILS('54713') Truth=[0.87]
SYBILS('15149') Truth=[0.99]
SYBILS('30740') Truth=[0.87]
SYBILS('27119') Truth=[0.99]
SYBILS('28449') Truth=[0.96]
SYBILS('30745') Truth=[0.87]
SYBILS('16460') Truth=[0.9]
SYBILS('30746') Truth=[0.87]
SYBILS('15130') Truth=[0.99]
SYBILS('28441') Truth=[0.99]
SYBILS('28443') Truth=[0.98]
SYBILS('41403') Truth=[0.85]
SYBILS('28445') Truth=[0.97]
SYBILS('27114') Truth=[1]
SYBILS('41400') Truth=[0.91]
SYBILS('27117') Truth=[0.95]
SYBILS('42732') Truth=[0.91]
SYBILS('41401') Truth=[0.84]
SYBILS('29777') Truth=[0.91]
SYBILS('42731') Truth=[0.93]
