--- Atoms: 
SYBILS('27157') Truth=[1]
SYBILS('27156') Truth=[1]
SYBILS('65478') Truth=[1]
SYBILS('64147') Truth=[0.99]
SYBILS('40198') Truth=[0.99]
SYBILS('65479') Truth=[1]
SYBILS('28489') Truth=[0.99]
SYBILS('53491') Truth=[1]
SYBILS('52160') Truth=[1]
SYBILS('28482') Truth=[0.98]
SYBILS('28481') Truth=[0.99]
SYBILS('53492') Truth=[1]
SYBILS('52161') Truth=[1]
SYBILS('52164') Truth=[1]
SYBILS('27152') Truth=[1]
SYBILS('52166') Truth=[1]
SYBILS('15175') Truth=[0.99]
SYBILS('15176') Truth=[0.99]
SYBILS('15179') Truth=[0.99]
SYBILS('52108') Truth=[1]
SYBILS('53438') Truth=[1]
SYBILS('42781') Truth=[1]
SYBILS('39130') Truth=[1]
SYBILS('41453') Truth=[1]
SYBILS('65420') Truth=[1]
SYBILS('40123') Truth=[1]
SYBILS('40120') Truth=[0.99]
SYBILS('65422') Truth=[1]
SYBILS('66754') Truth=[0.99]
SYBILS('40121') Truth=[1]
SYBILS('65423') Truth=[0.99]
SYBILS('66753') Truth=[1]
SYBILS('66756') Truth=[1]
SYBILS('42789') Truth=[1]
SYBILS('40127') Truth=[1]
SYBILS('40124') Truth=[1]
SYBILS('65417') Truth=[1]
SYBILS('66748') Truth=[1]
SYBILS('54771') Truth=[0.99]
SYBILS('39133') Truth=[0.99]
SYBILS('53442') Truth=[1]
SYBILS('39134') Truth=[1]
SYBILS('54773') Truth=[0.99]
SYBILS('52112') Truth=[1]
SYBILS('54778') Truth=[0.99]
SYBILS('53446') Truth=[1]
SYBILS('52115') Truth=[1]
SYBILS('53445') Truth=[1]
SYBILS('52117') Truth=[0.99]
SYBILS('54777') Truth=[0.99]
SYBILS('54759') Truth=[0.99]
SYBILS('53429') Truth=[1]
SYBILS('39140') Truth=[1]
SYBILS('41460') Truth=[1]
SYBILS('39141') Truth=[1]
SYBILS('39142') Truth=[1]
SYBILS('41464') Truth=[1]
SYBILS('40133') Truth=[1]
SYBILS('42796') Truth=[1]
SYBILS('65410') Truth=[0.99]
SYBILS('41465') Truth=[1]
SYBILS('41463') Truth=[1]
SYBILS('66742') Truth=[1]
SYBILS('65413') Truth=[1]
SYBILS('65414') Truth=[0.99]
SYBILS('40138') Truth=[1]
SYBILS('66744') Truth=[1]
SYBILS('42797') Truth=[0.99]
SYBILS('65406') Truth=[1]
SYBILS('65407') Truth=[1]
SYBILS('66737') Truth=[1]
SYBILS('65409') Truth=[0.99]
SYBILS('54760') Truth=[1]
SYBILS('39144') Truth=[1]
SYBILS('53431') Truth=[1]
SYBILS('52100') Truth=[1]
SYBILS('54764') Truth=[0.99]
SYBILS('53430') Truth=[0.99]
SYBILS('39146') Truth=[1]
SYBILS('54761') Truth=[1]
SYBILS('54762') Truth=[0.99]
SYBILS('52101') Truth=[1]
SYBILS('53435') Truth=[1]
SYBILS('54768') Truth=[0.99]
SYBILS('52103') Truth=[1]
SYBILS('54766') Truth=[1]
SYBILS('53436') Truth=[1]
SYBILS('39151') Truth=[1]
SYBILS('41471') Truth=[0.99]
SYBILS('41472') Truth=[1]
SYBILS('64110') Truth=[1]
SYBILS('65442') Truth=[1]
SYBILS('64111') Truth=[1]
SYBILS('40145') Truth=[1]
SYBILS('66773') Truth=[1]
SYBILS('41473') Truth=[1]
SYBILS('66776') Truth=[1]
SYBILS('65445') Truth=[0.99]
SYBILS('64114') Truth=[1]
SYBILS('64115') Truth=[1]
SYBILS('66778') Truth=[1]
SYBILS('65447') Truth=[1]
SYBILS('65448') Truth=[1]
SYBILS('65449') Truth=[1]
SYBILS('66779') Truth=[1]
SYBILS('54793') Truth=[1]
SYBILS('54790') Truth=[1]
SYBILS('53463') Truth=[1]
SYBILS('39157') Truth=[1]
SYBILS('53466') Truth=[1]
SYBILS('53465') Truth=[1]
SYBILS('39159') Truth=[1]
SYBILS('53469') Truth=[1]
SYBILS('52138') Truth=[1]
SYBILS('39163') Truth=[1]
SYBILS('39164') Truth=[1]
SYBILS('41480') Truth=[1]
SYBILS('41481') Truth=[1]
SYBILS('66763') Truth=[1]
SYBILS('66762') Truth=[1]
SYBILS('27198') Truth=[0.97]
SYBILS('40153') Truth=[1]
SYBILS('66765') Truth=[1]
SYBILS('64103') Truth=[1]
SYBILS('65435') Truth=[1]
SYBILS('40159') Truth=[1]
SYBILS('66767') Truth=[1]
SYBILS('64106') Truth=[1]
SYBILS('41489') Truth=[1]
SYBILS('27191') Truth=[0.99]
SYBILS('66759') Truth=[1]
SYBILS('27193') Truth=[0.49]
SYBILS('27195') Truth=[0.97]
SYBILS('53453') Truth=[1]
SYBILS('5087') Truth=[0.99]
SYBILS('5083') Truth=[0.98]
SYBILS('5081') Truth=[0.99]
SYBILS('5070') Truth=[1]
SYBILS('5068') Truth=[1]
SYBILS('5067') Truth=[0.99]
SYBILS('5099') Truth=[0.99]
SYBILS('5090') Truth=[1]
SYBILS('5095') Truth=[0.99]
SYBILS('5092') Truth=[0.99]
SYBILS('5088') Truth=[1]
SYBILS('64172') Truth=[1]
SYBILS('6371') Truth=[0.99]
SYBILS('64173') Truth=[1]
SYBILS('6372') Truth=[1]
SYBILS('5039') Truth=[0.99]
SYBILS('52190') Truth=[1]
SYBILS('5037') Truth=[1]
SYBILS('52192') Truth=[1]
SYBILS('52195') Truth=[0.96]
SYBILS('5034') Truth=[0.99]
SYBILS('6365') Truth=[0.98]
SYBILS('7697') Truth=[1]
SYBILS('6369') Truth=[0.98]
SYBILS('65492') Truth=[1]
SYBILS('7691') Truth=[0.99]
SYBILS('6360') Truth=[0.99]
SYBILS('65494') Truth=[1]
SYBILS('7693') Truth=[0.98]
SYBILS('64164') Truth=[1]
SYBILS('65497') Truth=[1]
SYBILS('64166') Truth=[1]
SYBILS('65499') Truth=[1]
SYBILS('64168') Truth=[0.99]
SYBILS('64169') Truth=[0.99]
SYBILS('5027') Truth=[1]
SYBILS('5026') Truth=[0.98]
SYBILS('52181') Truth=[1]
SYBILS('6353') Truth=[0.99]
SYBILS('7685') Truth=[0.99]
SYBILS('52187') Truth=[1]
SYBILS('7689') Truth=[0.99]
SYBILS('64195') Truth=[1]
SYBILS('6394') Truth=[0.99]
SYBILS('64196') Truth=[0.94]
SYBILS('6395') Truth=[0.98]
SYBILS('64197') Truth=[1]
SYBILS('64198') Truth=[1]
SYBILS('5063') Truth=[1]
SYBILS('5062') Truth=[0.99]
SYBILS('5058') Truth=[0.99]
SYBILS('6386') Truth=[0.99]
SYBILS('6387') Truth=[0.98]
SYBILS('6389') Truth=[0.99]
SYBILS('64180') Truth=[1]
SYBILS('64182') Truth=[1]
SYBILS('6382') Truth=[0.98]
SYBILS('64187') Truth=[1]
SYBILS('5053') Truth=[1]
SYBILS('64189') Truth=[1]
SYBILS('5050') Truth=[1]
SYBILS('5048') Truth=[0.98]
SYBILS('5047') Truth=[0.9]
SYBILS('6376') Truth=[0.95]
SYBILS('6377') Truth=[1]
SYBILS('6379') Truth=[0.99]
SYBILS('686') Truth=[1]
SYBILS('8992') Truth=[1]
SYBILS('685') Truth=[1]
SYBILS('6330') Truth=[0.99]
SYBILS('681') Truth=[1]
SYBILS('17705') Truth=[0.98]
SYBILS('17702') Truth=[0.99]
SYBILS('8983') Truth=[0.99]
SYBILS('6324') Truth=[0.99]
SYBILS('7657') Truth=[0.99]
SYBILS('6326') Truth=[1]
SYBILS('8988') Truth=[0.98]
SYBILS('698') Truth=[0.99]
SYBILS('696') Truth=[1]
SYBILS('691') Truth=[0.99]
SYBILS('690') Truth=[0.99]
SYBILS('8979') Truth=[0.99]
SYBILS('8972') Truth=[0.99]
SYBILS('7641') Truth=[0.99]
SYBILS('6310') Truth=[0.99]
SYBILS('7643') Truth=[1]
SYBILS('8978') Truth=[0.99]
SYBILS('7681') Truth=[1]
SYBILS('6351') Truth=[0.99]
SYBILS('5021') Truth=[0.99]
SYBILS('5017') Truth=[0.99]
SYBILS('7674') Truth=[0.98]
SYBILS('7675') Truth=[0.99]
SYBILS('6345') Truth=[0.99]
SYBILS('30700') Truth=[0.99]
SYBILS('30708') Truth=[0.99]
SYBILS('30701') Truth=[0.99]
SYBILS('7672') Truth=[0.99]
SYBILS('5010') Truth=[1]
SYBILS('5007') Truth=[1]
SYBILS('5005') Truth=[0.99]
SYBILS('6334') Truth=[0.99]
SYBILS('7667') Truth=[0.99]
SYBILS('7668') Truth=[1]
SYBILS('6338') Truth=[0.5]
SYBILS('648') Truth=[0.99]
SYBILS('29727') Truth=[1]
SYBILS('647') Truth=[0.99]
SYBILS('29725') Truth=[1]
SYBILS('29722') Truth=[0.99]
SYBILS('8947') Truth=[0.99]
SYBILS('7616') Truth=[0.99]
SYBILS('8946') Truth=[0.99]
SYBILS('16418') Truth=[0.99]
SYBILS('16415') Truth=[0.99]
SYBILS('7618') Truth=[0.99]
SYBILS('8941') Truth=[0.99]
SYBILS('17744') Truth=[0.99]
SYBILS('16414') Truth=[0.99]
SYBILS('16411') Truth=[0.99]
SYBILS('17743') Truth=[1]
SYBILS('7614') Truth=[0.99]
SYBILS('17742') Truth=[1]
SYBILS('29716') Truth=[0.99]
SYBILS('29717') Truth=[0.99]
SYBILS('657') Truth=[1]
SYBILS('29714') Truth=[0.99]
SYBILS('29718') Truth=[0.99]
SYBILS('650') Truth=[1]
SYBILS('29710') Truth=[1]
SYBILS('17738') Truth=[0.99]
SYBILS('7606') Truth=[0.99]
SYBILS('8938') Truth=[0.99]
SYBILS('16404') Truth=[0.99]
SYBILS('7607') Truth=[0.99]
SYBILS('8937') Truth=[0.98]
SYBILS('17735') Truth=[0.99]
SYBILS('17739') Truth=[0.99]
SYBILS('7603') Truth=[0.99]
SYBILS('17731') Truth=[0.98]
SYBILS('29705') Truth=[0.98]
SYBILS('29706') Truth=[1]
SYBILS('667') Truth=[1]
SYBILS('666') Truth=[1]
SYBILS('663') Truth=[1]
SYBILS('661') Truth=[1]
SYBILS('660') Truth=[1]
SYBILS('29701') Truth=[0.99]
SYBILS('29702') Truth=[0.99]
SYBILS('6306') Truth=[1]
SYBILS('17727') Truth=[0.99]
SYBILS('6307') Truth=[0.99]
SYBILS('17726') Truth=[0.99]
SYBILS('17725') Truth=[0.98]
SYBILS('7630') Truth=[0.99]
SYBILS('8960') Truth=[1]
SYBILS('7631') Truth=[0.98]
SYBILS('7633') Truth=[0.98]
SYBILS('6303') Truth=[0.99]
SYBILS('7636') Truth=[0.98]
SYBILS('6305') Truth=[1]
SYBILS('8958') Truth=[0.98]
SYBILS('7627') Truth=[1]
SYBILS('7629') Truth=[0.99]
SYBILS('17713') Truth=[0.98]
SYBILS('17718') Truth=[0.9]
SYBILS('17717') Truth=[0.78]
SYBILS('8952') Truth=[0.99]
SYBILS('7621') Truth=[1]
SYBILS('8951') Truth=[0.99]
SYBILS('8954') Truth=[1]
SYBILS('17712') Truth=[0.98]
SYBILS('7623') Truth=[0.98]
SYBILS('7624') Truth=[0.95]
SYBILS('7625') Truth=[0.99]
SYBILS('602') Truth=[1]
SYBILS('30757') Truth=[0.99]
SYBILS('30758') Truth=[0.99]
SYBILS('29763') Truth=[1]
SYBILS('42741') Truth=[1]
SYBILS('29764') Truth=[0.99]
SYBILS('29761') Truth=[1]
SYBILS('28432') Truth=[0.99]
SYBILS('29767') Truth=[0.99]
SYBILS('41413') Truth=[1]
SYBILS('28437') Truth=[0.99]
SYBILS('27106') Truth=[1]
SYBILS('42742') Truth=[1]
SYBILS('28436') Truth=[0.99]
SYBILS('27105') Truth=[1]
SYBILS('15128') Truth=[0.99]
SYBILS('66706') Truth=[1]
SYBILS('42735') Truth=[1]
SYBILS('41408') Truth=[1]
SYBILS('41409') Truth=[1]
SYBILS('15122') Truth=[0.99]
SYBILS('15123') Truth=[0.99]
SYBILS('54731') Truth=[0.99]
SYBILS('17784') Truth=[0.79]
SYBILS('17783') Truth=[0.67]
SYBILS('30765') Truth=[0.99]
SYBILS('16452') Truth=[0.99]
SYBILS('30766') Truth=[0.99]
SYBILS('17782') Truth=[0.88]
SYBILS('16457') Truth=[0.99]
SYBILS('15126') Truth=[1]
SYBILS('54734') Truth=[0.99]
SYBILS('16458') Truth=[0.98]
SYBILS('30760') Truth=[0.99]
SYBILS('53401') Truth=[1]
SYBILS('17788') Truth=[0.99]
SYBILS('17787') Truth=[0.99]
SYBILS('17786') Truth=[0.75]
SYBILS('615') Truth=[1]
SYBILS('54716') Truth=[0.99]
SYBILS('613') Truth=[1]
SYBILS('612') Truth=[1]
SYBILS('30767') Truth=[0.99]
SYBILS('54718') Truth=[1]
SYBILS('30769') Truth=[0.99]
SYBILS('28420') Truth=[1]
SYBILS('29757') Truth=[0.98]
SYBILS('41425') Truth=[1]
SYBILS('41422') Truth=[1]
SYBILS('42754') Truth=[1]
SYBILS('66703') Truth=[1]
SYBILS('42753') Truth=[1]
SYBILS('42747') Truth=[1]
SYBILS('16449') Truth=[0.98]
SYBILS('39100') Truth=[1]
SYBILS('16443') Truth=[0.99]
SYBILS('16441') Truth=[0.99]
SYBILS('30777') Truth=[0.99]
SYBILS('15115') Truth=[0.99]
SYBILS('17778') Truth=[0.98]
SYBILS('607') Truth=[1]
SYBILS('17777') Truth=[0.98]
SYBILS('54724') Truth=[0.99]
SYBILS('39105') Truth=[1]
SYBILS('30771') Truth=[0.99]
SYBILS('16444') Truth=[0.99]
SYBILS('17776') Truth=[0.99]
SYBILS('15114') Truth=[0.99]
SYBILS('626') Truth=[1]
SYBILS('29749') Truth=[0.99]
SYBILS('28417') Truth=[0.99]
SYBILS('53417') Truth=[1]
SYBILS('28416') Truth=[0.99]
SYBILS('53416') Truth=[1]
SYBILS('54747') Truth=[0.99]
SYBILS('29748') Truth=[0.99]
SYBILS('40100') Truth=[1]
SYBILS('42763') Truth=[1]
SYBILS('42762') Truth=[1]
SYBILS('66732') Truth=[1]
SYBILS('29740') Truth=[0.99]
SYBILS('42760') Truth=[1]
SYBILS('66731') Truth=[1]
SYBILS('29745') Truth=[0.99]
SYBILS('28413') Truth=[0.99]
SYBILS('41436') Truth=[1]
SYBILS('42766') Truth=[1]
SYBILS('29743') Truth=[0.99]
SYBILS('40102') Truth=[1]
SYBILS('41434') Truth=[1]
SYBILS('8925') Truth=[0.99]
SYBILS('15108') Truth=[0.99]
SYBILS('39119') Truth=[1]
SYBILS('66727') Truth=[1]
SYBILS('16438') Truth=[0.99]
SYBILS('17763') Truth=[0.5]
SYBILS('30785') Truth=[0.99]
SYBILS('16432') Truth=[0.98]
SYBILS('15101') Truth=[1]
SYBILS('30786') Truth=[0.99]
SYBILS('17761') Truth=[0.98]
SYBILS('39113') Truth=[1]
SYBILS('54750') Truth=[1]
SYBILS('53422') Truth=[1]
SYBILS('39114') Truth=[1]
SYBILS('54751') Truth=[0.99]
SYBILS('53421') Truth=[1]
SYBILS('619') Truth=[0.98]
SYBILS('17767') Truth=[0.98]
SYBILS('30781') Truth=[0.99]
SYBILS('618') Truth=[1]
SYBILS('53426') Truth=[1]
SYBILS('17764') Truth=[0.97]
SYBILS('39118') Truth=[1]
SYBILS('54755') Truth=[0.99]
SYBILS('28406') Truth=[0.99]
SYBILS('28405') Truth=[0.99]
SYBILS('54739') Truth=[0.99]
SYBILS('53408') Truth=[1]
SYBILS('29737') Truth=[1]
SYBILS('28407') Truth=[0.99]
SYBILS('53407') Truth=[1]
SYBILS('30789') Truth=[0.99]
SYBILS('632') Truth=[1]
SYBILS('53409') Truth=[1]
SYBILS('39121') Truth=[1]
SYBILS('42774') Truth=[1]
SYBILS('41443') Truth=[1]
SYBILS('40112') Truth=[1]
SYBILS('41440') Truth=[1]
SYBILS('29734') Truth=[1]
SYBILS('41446') Truth=[1]
SYBILS('40115') Truth=[1]
SYBILS('42778') Truth=[1]
SYBILS('28401') Truth=[0.99]
SYBILS('41447') Truth=[1]
SYBILS('42777') Truth=[0.99]
SYBILS('42776') Truth=[1]
SYBILS('41439') Truth=[1]
SYBILS('16429') Truth=[0.99]
SYBILS('40109') Truth=[1]
SYBILS('16426') Truth=[1]
SYBILS('30790') Truth=[0.99]
SYBILS('16427') Truth=[0.99]
SYBILS('17757') Truth=[0.99]
SYBILS('40107') Truth=[1]
SYBILS('30791') Truth=[0.99]
SYBILS('66717') Truth=[1]
SYBILS('8917') Truth=[0.99]
SYBILS('17751') Truth=[0.99]
SYBILS('30797') Truth=[0.99]
SYBILS('39124') Truth=[1]
SYBILS('30799') Truth=[0.99]
SYBILS('8910') Truth=[0.99]
SYBILS('54745') Truth=[0.99]
SYBILS('629') Truth=[1]
SYBILS('54746') Truth=[1]
SYBILS('39127') Truth=[1]
SYBILS('53412') Truth=[0.99]
SYBILS('628') Truth=[1]
SYBILS('16422') Truth=[0.99]
SYBILS('17754') Truth=[0.99]
SYBILS('30795') Truth=[1]
SYBILS('30716') Truth=[0.99]
SYBILS('30717') Truth=[1]
SYBILS('16493') Truth=[0.99]
SYBILS('15162') Truth=[1]
SYBILS('30713') Truth=[0.99]
SYBILS('16494') Truth=[0.99]
SYBILS('16491') Truth=[0.99]
SYBILS('16492') Truth=[0.99]
SYBILS('28474') Truth=[0.98]
SYBILS('27148') Truth=[0.99]
SYBILS('28478') Truth=[0.99]
SYBILS('28471') Truth=[1]
SYBILS('28470') Truth=[0.99]
SYBILS('28473') Truth=[0.99]
SYBILS('27141') Truth=[0.66]
SYBILS('16497') Truth=[0.99]
SYBILS('16498') Truth=[0.99]
SYBILS('16495') Truth=[0.99]
SYBILS('15165') Truth=[0.66]
SYBILS('30729') Truth=[0.99]
SYBILS('15151') Truth=[0.99]
SYBILS('16483') Truth=[0.98]
SYBILS('15152') Truth=[0.99]
SYBILS('16480') Truth=[0.97]
SYBILS('15150') Truth=[0.99]
SYBILS('29795') Truth=[0.99]
SYBILS('28465') Truth=[1]
SYBILS('42711') Truth=[1]
SYBILS('27136') Truth=[0.99]
SYBILS('28469') Truth=[0.98]
SYBILS('27138') Truth=[1]
SYBILS('42704') Truth=[1]
SYBILS('42702') Truth=[1]
SYBILS('29792') Truth=[0.99]
SYBILS('28460') Truth=[0.99]
SYBILS('42708') Truth=[1]
SYBILS('29793') Truth=[0.99]
SYBILS('42707') Truth=[1]
SYBILS('42706') Truth=[1]
SYBILS('29791') Truth=[0.99]
SYBILS('15155') Truth=[0.99]
SYBILS('30732') Truth=[0.99]
SYBILS('54703') Truth=[0.99]
SYBILS('54704') Truth=[1]
SYBILS('15140') Truth=[0.99]
SYBILS('16472') Truth=[1]
SYBILS('54708') Truth=[0.82]
SYBILS('27122') Truth=[0.99]
SYBILS('27121') Truth=[1]
SYBILS('29783') Truth=[0.99]
SYBILS('28455') Truth=[0.99]
SYBILS('29789') Truth=[0.99]
SYBILS('27126') Truth=[1]
SYBILS('42722') Truth=[1]
SYBILS('27125') Truth=[1]
SYBILS('42721') Truth=[1]
SYBILS('29788') Truth=[0.98]
SYBILS('42715') Truth=[1]
SYBILS('42714') Truth=[1]
SYBILS('42713') Truth=[1]
SYBILS('27120') Truth=[0.99]
SYBILS('30742') Truth=[0.99]
SYBILS('16476') Truth=[0.99]
SYBILS('16474') Truth=[0.99]
SYBILS('54712') Truth=[1]
SYBILS('16479') Truth=[0.99]
SYBILS('54713') Truth=[0.99]
SYBILS('15146') Truth=[0.99]
SYBILS('15147') Truth=[0.99]
SYBILS('27119') Truth=[0.99]
SYBILS('28449') Truth=[0.99]
SYBILS('27118') Truth=[0.99]
SYBILS('30745') Truth=[0.99]
SYBILS('16461') Truth=[1]
SYBILS('15130') Truth=[0.99]
SYBILS('17790') Truth=[0.98]
SYBILS('28441') Truth=[0.85]
SYBILS('29772') Truth=[0.99]
SYBILS('28443') Truth=[1]
SYBILS('41402') Truth=[0.99]
SYBILS('27115') Truth=[0.99]
SYBILS('42733') Truth=[0.99]
SYBILS('27114') Truth=[1]
SYBILS('41400') Truth=[1]
SYBILS('28448') Truth=[0.8]
SYBILS('42732') Truth=[0.99]
SYBILS('27116') Truth=[1]
SYBILS('42727') Truth=[1]
SYBILS('15139') Truth=[0.99]
SYBILS('42724') Truth=[1]
SYBILS('42729') Truth=[1]
SYBILS('28440') Truth=[0.71]
SYBILS('42728') Truth=[1]
SYBILS('17796') Truth=[0.98]
SYBILS('30753') Truth=[1]
SYBILS('15134') Truth=[0.99]
SYBILS('17793') Truth=[0.99]
SYBILS('16468') Truth=[1]
SYBILS('54702') Truth=[0.99]
SYBILS('17799') Truth=[0.99]
SYBILS('16466') Truth=[1]
SYBILS('16467') Truth=[1]
SYBILS('15136') Truth=[1]
SYBILS('17797') Truth=[0.98]
SYBILS('39292') Truth=[0.99]
SYBILS('64251') Truth=[1]
SYBILS('40281') Truth=[1]
SYBILS('40282') Truth=[1]
SYBILS('65585') Truth=[1]
SYBILS('65586') Truth=[0.99]
SYBILS('65587') Truth=[1]
SYBILS('65588') Truth=[1]
SYBILS('64259') Truth=[1]
SYBILS('52274') Truth=[1]
SYBILS('40294') Truth=[1]
SYBILS('65571') Truth=[1]
SYBILS('64240') Truth=[1]
SYBILS('64241') Truth=[1]
SYBILS('65573') Truth=[1]
SYBILS('64243') Truth=[1]
SYBILS('65575') Truth=[1]
SYBILS('40299') Truth=[1]
SYBILS('65578') Truth=[1]
SYBILS('64247') Truth=[1]
SYBILS('27290') Truth=[0.98]
SYBILS('52261') Truth=[1]
SYBILS('53594') Truth=[1]
SYBILS('52263') Truth=[1]
SYBILS('27295') Truth=[0.99]
SYBILS('52262') Truth=[1]
SYBILS('52265') Truth=[1]
SYBILS('53597') Truth=[1]
SYBILS('52268') Truth=[1]
SYBILS('64270') Truth=[0.99]
SYBILS('64273') Truth=[1]
SYBILS('64275') Truth=[1]
SYBILS('64276') Truth=[1]
SYBILS('27289') Truth=[0.99]
SYBILS('64278') Truth=[1]
SYBILS('64279') Truth=[1]
SYBILS('27282') Truth=[0.98]
SYBILS('52299') Truth=[1]
SYBILS('15294') Truth=[1]
SYBILS('65592') Truth=[1]
SYBILS('65593') Truth=[0.99]
SYBILS('64262') Truth=[0.97]
SYBILS('64263') Truth=[1]
SYBILS('15293') Truth=[0.99]
SYBILS('64264') Truth=[1]
SYBILS('27276') Truth=[1]
SYBILS('65597') Truth=[1]
SYBILS('65598') Truth=[0.99]
SYBILS('65599') Truth=[1]
SYBILS('52280') Truth=[1]
SYBILS('52283') Truth=[1]
SYBILS('27271') Truth=[0.99]
SYBILS('52284') Truth=[1]
SYBILS('15296') Truth=[0.99]
SYBILS('52289') Truth=[1]
SYBILS('15297') Truth=[0.99]
SYBILS('52288') Truth=[1]
SYBILS('52229') Truth=[1]
SYBILS('52228') Truth=[1]
SYBILS('40240') Truth=[1]
SYBILS('40243') Truth=[1]
SYBILS('64210') Truth=[1]
SYBILS('40244') Truth=[1]
SYBILS('66872') Truth=[1]
SYBILS('40241') Truth=[1]
SYBILS('65543') Truth=[1]
SYBILS('64212') Truth=[1]
SYBILS('41578') Truth=[1]
SYBILS('65545') Truth=[1]
SYBILS('41579') Truth=[1]
SYBILS('40248') Truth=[1]
SYBILS('41576') Truth=[1]
SYBILS('40245') Truth=[0.99]
SYBILS('65547') Truth=[1]
SYBILS('66879') Truth=[0.99]
SYBILS('65548') Truth=[0.99]
SYBILS('66878') Truth=[0.99]
SYBILS('64207') Truth=[1]
SYBILS('64208') Truth=[1]
SYBILS('40238') Truth=[1]
SYBILS('64209') Truth=[1]
SYBILS('53561') Truth=[1]
SYBILS('53563') Truth=[1]
SYBILS('53562') Truth=[1]
SYBILS('39256') Truth=[1]
SYBILS('52234') Truth=[0.99]
SYBILS('39257') Truth=[1]
SYBILS('39259') Truth=[1]
SYBILS('53568') Truth=[1]
SYBILS('52237') Truth=[1]
SYBILS('53548') Truth=[1]
SYBILS('39260') Truth=[1]
SYBILS('39262') Truth=[1]
SYBILS('39263') Truth=[1]
SYBILS('40254') Truth=[1]
SYBILS('65531') Truth=[0.99]
SYBILS('41586') Truth=[1]
SYBILS('41583') Truth=[1]
SYBILS('40252') Truth=[0.98]
SYBILS('64202') Truth=[1]
SYBILS('65534') Truth=[1]
SYBILS('64203') Truth=[1]
SYBILS('65536') Truth=[1]
SYBILS('64205') Truth=[1]
SYBILS('64206') Truth=[1]
SYBILS('65527') Truth=[0.99]
SYBILS('66859') Truth=[1]
SYBILS('40249') Truth=[1]
SYBILS('39266') Truth=[1]
SYBILS('53551') Truth=[1]
SYBILS('52220') Truth=[1]
SYBILS('52223') Truth=[1]
SYBILS('54883') Truth=[0.99]
SYBILS('53553') Truth=[1]
SYBILS('54889') Truth=[1]
SYBILS('54887') Truth=[0.99]
SYBILS('39270') Truth=[1]
SYBILS('39271') Truth=[1]
SYBILS('66890') Truth=[0.99]
SYBILS('41590') Truth=[1]
SYBILS('41591') Truth=[1]
SYBILS('65562') Truth=[1]
SYBILS('64231') Truth=[0.99]
SYBILS('65563') Truth=[1]
SYBILS('64233') Truth=[1]
SYBILS('66894') Truth=[0.99]
SYBILS('66897') Truth=[0.99]
SYBILS('65566') Truth=[1]
SYBILS('65569') Truth=[1]
SYBILS('64238') Truth=[1]
SYBILS('53585') Truth=[1]
SYBILS('53584') Truth=[1]
SYBILS('52253') Truth=[1]
SYBILS('53587') Truth=[1]
SYBILS('52256') Truth=[1]
SYBILS('53586') Truth=[1]
SYBILS('52255') Truth=[1]
SYBILS('53589') Truth=[1]
SYBILS('39282') Truth=[1]
SYBILS('66880') Truth=[0.99]
SYBILS('65551') Truth=[1]
SYBILS('64223') Truth=[1]
SYBILS('40274') Truth=[1]
SYBILS('65555') Truth=[1]
SYBILS('64224') Truth=[1]
SYBILS('66887') Truth=[0.99]
SYBILS('66889') Truth=[0.97]
SYBILS('40279') Truth=[1]
SYBILS('64219') Truth=[1]
SYBILS('52241') Truth=[1]
SYBILS('39287') Truth=[0.99]
SYBILS('53575') Truth=[1]
SYBILS('53578') Truth=[0.99]
SYBILS('52248') Truth=[1]
SYBILS('6292') Truth=[0.98]
SYBILS('6294') Truth=[0.99]
SYBILS('6296') Truth=[0.99]
SYBILS('6287') Truth=[0.75]
SYBILS('6280') Truth=[0.99]
SYBILS('6284') Truth=[0.99]
SYBILS('6285') Truth=[0.99]
SYBILS('6277') Truth=[0.99]
SYBILS('6298') Truth=[0.99]
SYBILS('6299') Truth=[1]
SYBILS('64291') Truth=[1]
SYBILS('64293') Truth=[0.99]
SYBILS('64298') Truth=[0.99]
SYBILS('6245') Truth=[0.99]
SYBILS('6246') Truth=[0.99]
SYBILS('7578') Truth=[0.99]
SYBILS('6247') Truth=[0.99]
SYBILS('7579') Truth=[0.99]
SYBILS('6248') Truth=[0.99]
SYBILS('64282') Truth=[0.99]
SYBILS('6240') Truth=[0.99]
SYBILS('64284') Truth=[1]
SYBILS('6242') Truth=[0.99]
SYBILS('64286') Truth=[1]
SYBILS('64287') Truth=[1]
SYBILS('64288') Truth=[1]
SYBILS('7563') Truth=[1]
SYBILS('6232') Truth=[0.99]
SYBILS('7565') Truth=[0.99]
SYBILS('6235') Truth=[1]
SYBILS('7568') Truth=[0.99]
SYBILS('6271') Truth=[0.99]
SYBILS('6272') Truth=[0.99]
SYBILS('7597') Truth=[1]
SYBILS('6266') Truth=[0.99]
SYBILS('7598') Truth=[0.99]
SYBILS('7599') Truth=[0.99]
SYBILS('6264') Truth=[0.99]
SYBILS('7585') Truth=[0.98]
SYBILS('6254') Truth=[0.99]
SYBILS('7586') Truth=[0.98]
SYBILS('6255') Truth=[0.99]
SYBILS('7587') Truth=[0.98]
SYBILS('7588') Truth=[0.99]
SYBILS('6258') Truth=[0.99]
SYBILS('29803') Truth=[0.99]
SYBILS('566') Truth=[1]
SYBILS('8871') Truth=[0.99]
SYBILS('29806') Truth=[0.99]
SYBILS('560') Truth=[1]
