--- Atoms: 
SYBILS('32335') Truth=[0.16]
SYBILS('58945') Truth=[0.89]
SYBILS('34919') Truth=[0.96]
SYBILS('19361') Truth=[0.39]
SYBILS('20350') Truth=[0.08]
SYBILS('8391') Truth=[0.37]
SYBILS('19360') Truth=[0.15]
SYBILS('8392') Truth=[0.19]
SYBILS('20352') Truth=[0.29]
SYBILS('8393') Truth=[0.45]
SYBILS('20351') Truth=[0.08]
SYBILS('8394') Truth=[0.4]
SYBILS('19365') Truth=[0.26]
SYBILS('8395') Truth=[0.17]
SYBILS('19364') Truth=[0.26]
SYBILS('8396') Truth=[0.26]
SYBILS('19363') Truth=[0.26]
SYBILS('8397') Truth=[0.28]
SYBILS('19362') Truth=[0.1]
SYBILS('8398') Truth=[0.27]
SYBILS('20358') Truth=[0.1]
SYBILS('20357') Truth=[0.15]
SYBILS('46902') Truth=[0.95]
SYBILS('20359') Truth=[0.1]
SYBILS('20354') Truth=[0.15]
SYBILS('20353') Truth=[0.15]
SYBILS('20356') Truth=[0.16]
SYBILS('20355') Truth=[0.27]
SYBILS('8390') Truth=[0.31]
SYBILS('19369') Truth=[0.29]
SYBILS('8388') Truth=[0.39]
SYBILS('19368') Truth=[0.39]
SYBILS('8389') Truth=[0.34]
SYBILS('34924') Truth=[0.97]
SYBILS('19367') Truth=[0.28]
SYBILS('19366') Truth=[0.28]
SYBILS('19350') Truth=[0.58]
SYBILS('8380') Truth=[0.39]
SYBILS('34929') Truth=[0.99]
SYBILS('8381') Truth=[0.17]
SYBILS('20341') Truth=[0.33]
SYBILS('8382') Truth=[0.43]
SYBILS('20340') Truth=[0.19]
SYBILS('8383') Truth=[0.22]
SYBILS('19354') Truth=[0.17]
SYBILS('8384') Truth=[0.23]
SYBILS('19353') Truth=[0.24]
SYBILS('8385') Truth=[0.17]
SYBILS('19352') Truth=[0.22]
SYBILS('8386') Truth=[0.41]
SYBILS('19351') Truth=[0.25]
SYBILS('8387') Truth=[0.5]
SYBILS('20347') Truth=[0.37]
SYBILS('20346') Truth=[0.23]
SYBILS('20349') Truth=[0.08]
SYBILS('20348') Truth=[0.08]
SYBILS('20343') Truth=[0.24]
SYBILS('20342') Truth=[0.2]
SYBILS('20345') Truth=[0.49]
SYBILS('20344') Truth=[0.21]
SYBILS('46908') Truth=[0.96]
SYBILS('46904') Truth=[0.93]
SYBILS('20339') Truth=[0.33]
SYBILS('46906') Truth=[0.94]
SYBILS('19358') Truth=[0.21]
SYBILS('34933') Truth=[0.96]
SYBILS('8377') Truth=[0.34]
SYBILS('19357') Truth=[0.11]
SYBILS('34932') Truth=[0.98]
SYBILS('8378') Truth=[0.38]
SYBILS('19356') Truth=[0.31]
SYBILS('8379') Truth=[0.35]
SYBILS('34934') Truth=[0.98]
SYBILS('19355') Truth=[0.38]
SYBILS('34931') Truth=[0.91]
SYBILS('19359') Truth=[0.17]
SYBILS('22991') Truth=[0.2]
SYBILS('58907') Truth=[0.93]
SYBILS('22992') Truth=[0.24]
SYBILS('20330') Truth=[0.32]
SYBILS('22990') Truth=[0.3]
SYBILS('58905') Truth=[0.75]
SYBILS('19343') Truth=[0.21]
SYBILS('19342') Truth=[0.25]
SYBILS('34936') Truth=[0.99]
SYBILS('34939') Truth=[0.93]
SYBILS('19341') Truth=[0.28]
SYBILS('19340') Truth=[0.28]
SYBILS('46922') Truth=[0.94]
SYBILS('22999') Truth=[0.5]
SYBILS('20336') Truth=[0.16]
SYBILS('20335') Truth=[0.16]
SYBILS('22997') Truth=[0.24]
SYBILS('20338') Truth=[0.18]
SYBILS('46925') Truth=[0.97]
SYBILS('22998') Truth=[0.32]
SYBILS('20337') Truth=[0.21]
SYBILS('20332') Truth=[0.18]
SYBILS('22996') Truth=[0.44]
SYBILS('20331') Truth=[0.19]
SYBILS('22993') Truth=[0.44]
SYBILS('20334') Truth=[0.2]
SYBILS('46921') Truth=[0.94]
SYBILS('22994') Truth=[0.38]
SYBILS('20333') Truth=[0.22]
SYBILS('20329') Truth=[0.14]
SYBILS('20328') Truth=[0.16]
SYBILS('46918') Truth=[0.91]
SYBILS('19347') Truth=[0.21]
SYBILS('19346') Truth=[0.16]
SYBILS('34943') Truth=[0.98]
SYBILS('19345') Truth=[0.16]
SYBILS('34946') Truth=[0.96]
SYBILS('19344') Truth=[0.16]
SYBILS('34945') Truth=[0.95]
SYBILS('19349') Truth=[0.58]
SYBILS('58913') Truth=[0.92]
SYBILS('34942') Truth=[0.98]
SYBILS('19348') Truth=[0.16]
SYBILS('22980') Truth=[0.3]
SYBILS('22981') Truth=[0.38]
SYBILS('19332') Truth=[0.16]
SYBILS('19331') Truth=[0.58]
SYBILS('34947') Truth=[0.89]
SYBILS('19330') Truth=[0.13]
SYBILS('34949') Truth=[0.99]
SYBILS('22988') Truth=[0.27]
SYBILS('20325') Truth=[0.31]
SYBILS('46934') Truth=[0.94]
SYBILS('22989') Truth=[0.27]
SYBILS('20324') Truth=[0.17]
SYBILS('22986') Truth=[0.29]
SYBILS('20327') Truth=[0.15]
SYBILS('22987') Truth=[0.27]
SYBILS('20326') Truth=[0.17]
SYBILS('22984') Truth=[0.23]
SYBILS('20321') Truth=[0.23]
SYBILS('22985') Truth=[0.18]
SYBILS('20320') Truth=[0.24]
SYBILS('22982') Truth=[0.32]
SYBILS('20323') Truth=[0.39]
SYBILS('46932') Truth=[0.92]
SYBILS('22983') Truth=[0.23]
SYBILS('20322') Truth=[0.16]
SYBILS('20318') Truth=[0.16]
SYBILS('20317') Truth=[0.22]
SYBILS('46928') Truth=[0.94]
SYBILS('22979') Truth=[0.24]
SYBILS('20319') Truth=[0.16]
SYBILS('19336') Truth=[0.16]
SYBILS('8399') Truth=[0.32]
SYBILS('19335') Truth=[0.16]
SYBILS('19334') Truth=[0.16]
SYBILS('19333') Truth=[0.21]
SYBILS('34951') Truth=[0.94]
SYBILS('58904') Truth=[0.88]
SYBILS('19339') Truth=[0.41]
SYBILS('34950') Truth=[0.92]
SYBILS('58903') Truth=[0.91]
SYBILS('34953') Truth=[0.95]
SYBILS('19338') Truth=[0.16]
SYBILS('58902') Truth=[0.93]
SYBILS('19337') Truth=[0.16]
SYBILS('34952') Truth=[0.94]
SYBILS('20394') Truth=[0.42]
SYBILS('44361') Truth=[0.85]
SYBILS('20393') Truth=[0.43]
SYBILS('20396') Truth=[0.19]
SYBILS('20395') Truth=[0.45]
SYBILS('8350') Truth=[0.3]
SYBILS('20390') Truth=[0.19]
SYBILS('8351') Truth=[0.25]
SYBILS('8352') Truth=[0.46]
SYBILS('20392') Truth=[0.14]
SYBILS('8353') Truth=[0.27]
SYBILS('44362') Truth=[0.9]
SYBILS('20391') Truth=[0.14]
SYBILS('8354') Truth=[0.3]
SYBILS('44369') Truth=[0.94]
SYBILS('44368') Truth=[0.96]
SYBILS('44367') Truth=[0.95]
SYBILS('44366') Truth=[0.97]
SYBILS('20398') Truth=[0.14]
SYBILS('20397') Truth=[0.14]
SYBILS('20399') Truth=[0.25]
SYBILS('32383') Truth=[0.17]
SYBILS('56350') Truth=[0.77]
SYBILS('32384') Truth=[0.22]
SYBILS('32385') Truth=[0.08]
SYBILS('32386') Truth=[0.56]
SYBILS('32380') Truth=[0.3]
SYBILS('56355') Truth=[0.97]
SYBILS('32381') Truth=[0.19]
SYBILS('32382') Truth=[0.19]
SYBILS('56358') Truth=[0.89]
SYBILS('8344') Truth=[0.34]
SYBILS('56359') Truth=[0.59]
SYBILS('8345') Truth=[0.26]
SYBILS('8346') Truth=[0.17]
SYBILS('8347') Truth=[0.4]
SYBILS('32387') Truth=[0.5]
SYBILS('8348') Truth=[0.23]
SYBILS('32388') Truth=[0.55]
SYBILS('8349') Truth=[0.39]
SYBILS('32389') Truth=[0.45]
SYBILS('19394') Truth=[0.23]
SYBILS('20383') Truth=[0.19]
SYBILS('20382') Truth=[0.19]
SYBILS('19393') Truth=[0.38]
SYBILS('19392') Truth=[0.23]
SYBILS('20385') Truth=[0.19]
SYBILS('20384') Truth=[0.14]
SYBILS('19391') Truth=[0.45]
SYBILS('19398') Truth=[0.2]
SYBILS('8340') Truth=[0.34]
SYBILS('19397') Truth=[0.17]
SYBILS('8341') Truth=[0.17]
SYBILS('19396') Truth=[0.17]
SYBILS('20381') Truth=[0.14]
SYBILS('8342') Truth=[0.42]
SYBILS('19395') Truth=[0.22]
SYBILS('20380') Truth=[0.14]
SYBILS('44373') Truth=[0.95]
SYBILS('8343') Truth=[0.42]
SYBILS('44378') Truth=[0.85]
SYBILS('20387') Truth=[0.14]
SYBILS('19390') Truth=[0.21]
SYBILS('20386') Truth=[0.14]
SYBILS('20389') Truth=[0.57]
SYBILS('20388') Truth=[0.43]
SYBILS('32394') Truth=[0.35]
SYBILS('32395') Truth=[0.29]
SYBILS('32396') Truth=[0.36]
SYBILS('32397') Truth=[0.19]
SYBILS('32390') Truth=[0.34]
SYBILS('32391') Truth=[0.41]
SYBILS('32392') Truth=[0.37]
SYBILS('32393') Truth=[0.35]
SYBILS('56347') Truth=[0.93]
SYBILS('8333') Truth=[0.47]
SYBILS('8334') Truth=[0.42]
SYBILS('56345') Truth=[0.64]
SYBILS('8335') Truth=[0.54]
SYBILS('19399') Truth=[0.23]
SYBILS('8336') Truth=[0.33]
SYBILS('32398') Truth=[0.19]
SYBILS('8337') Truth=[0.38]
SYBILS('32399') Truth=[0.18]
SYBILS('8338') Truth=[0.59]
SYBILS('8339') Truth=[0.31]
SYBILS('19383') Truth=[0.23]
SYBILS('20372') Truth=[0.37]
SYBILS('44383') Truth=[0.96]
SYBILS('19382') Truth=[0.42]
SYBILS('20371') Truth=[0.15]
SYBILS('8370') Truth=[0.31]
SYBILS('19381') Truth=[0.17]
SYBILS('44381') Truth=[0.91]
SYBILS('20374') Truth=[0.14]
SYBILS('8371') Truth=[0.24]
SYBILS('19380') Truth=[0.14]
SYBILS('20373') Truth=[0.43]
SYBILS('44380') Truth=[0.85]
SYBILS('8372') Truth=[0.37]
SYBILS('44387') Truth=[0.44]
SYBILS('19387') Truth=[0.17]
SYBILS('8373') Truth=[0.25]
SYBILS('19386') Truth=[0.17]
SYBILS('8374') Truth=[0.43]
SYBILS('19385') Truth=[0.26]
SYBILS('20370') Truth=[0.16]
SYBILS('8375') Truth=[0.28]
SYBILS('19384') Truth=[0.28]
SYBILS('8376') Truth=[0.23]
SYBILS('20379') Truth=[0.19]
SYBILS('20376') Truth=[0.54]
SYBILS('20375') Truth=[0.22]
SYBILS('20378') Truth=[0.14]
SYBILS('20377') Truth=[0.19]
SYBILS('56372') Truth=[0.92]
SYBILS('56370') Truth=[0.67]
SYBILS('56374') Truth=[0.92]
SYBILS('56375') Truth=[0.79]
SYBILS('8366') Truth=[0.23]
SYBILS('8367') Truth=[0.26]
SYBILS('19389') Truth=[0.23]
SYBILS('8368') Truth=[0.17]
SYBILS('19388') Truth=[0.45]
SYBILS('8369') Truth=[0.37]
SYBILS('20361') Truth=[0.37]
SYBILS('19372') Truth=[0.15]
SYBILS('19371') Truth=[0.1]
SYBILS('20360') Truth=[0.27]
SYBILS('20363') Truth=[0.23]
SYBILS('19370') Truth=[0.42]
SYBILS('8360') Truth=[0.33]
SYBILS('20362') Truth=[0.34]
SYBILS('8361') Truth=[0.25]
SYBILS('19376') Truth=[0.23]
SYBILS('44398') Truth=[0.89]
SYBILS('8362') Truth=[0.33]
SYBILS('19375') Truth=[0.2]
SYBILS('8363') Truth=[0.27]
SYBILS('19374') Truth=[0.15]
SYBILS('8364') Truth=[0.29]
SYBILS('19373') Truth=[0.24]
SYBILS('44395') Truth=[0.92]
SYBILS('8365') Truth=[0.3]
SYBILS('20369') Truth=[0.43]
SYBILS('20368') Truth=[0.29]
SYBILS('44399') Truth=[0.85]
SYBILS('20365') Truth=[0.39]
SYBILS('20364') Truth=[0.36]
SYBILS('20367') Truth=[0.43]
SYBILS('20366') Truth=[0.37]
SYBILS('56360') Truth=[0.87]
SYBILS('56365') Truth=[0.93]
SYBILS('8355') Truth=[0.23]
SYBILS('19379') Truth=[0.15]
SYBILS('8356') Truth=[0.23]
SYBILS('19378') Truth=[0.15]
SYBILS('8357') Truth=[0.32]
SYBILS('56368') Truth=[0.73]
SYBILS('19377') Truth=[0.15]
SYBILS('8358') Truth=[0.29]
SYBILS('8359') Truth=[0.24]
SYBILS('46980') Truth=[0.87]
SYBILS('46983') Truth=[0.87]
SYBILS('44321') Truth=[0.93]
SYBILS('8310') Truth=[0.34]
SYBILS('46989') Truth=[0.87]
SYBILS('44323') Truth=[0.85]
SYBILS('44329') Truth=[0.93]
SYBILS('44326') Truth=[0.92]
SYBILS('8308') Truth=[0.27]
SYBILS('32340') Truth=[0.06]
SYBILS('8309') Truth=[0.47]
SYBILS('32341') Truth=[0.29]
SYBILS('32342') Truth=[0.17]
SYBILS('44319') Truth=[0.92]
SYBILS('56310') Truth=[0.94]
SYBILS('58971') Truth=[0.89]
SYBILS('32347') Truth=[0.13]
SYBILS('8300') Truth=[0.25]
SYBILS('32348') Truth=[0.17]
SYBILS('58976') Truth=[0.89]
SYBILS('8301') Truth=[0.26]
SYBILS('32349') Truth=[0.17]
SYBILS('8302') Truth=[0.24]
SYBILS('56313') Truth=[0.87]
SYBILS('8303') Truth=[0.29]
SYBILS('32343') Truth=[0.17]
SYBILS('8304') Truth=[0.41]
SYBILS('32344') Truth=[0.13]
SYBILS('8305') Truth=[0.38]
SYBILS('32345') Truth=[0.13]
SYBILS('56316') Truth=[0.83]
SYBILS('58979') Truth=[0.89]
SYBILS('8306') Truth=[0.33]
SYBILS('32346') Truth=[0.17]
SYBILS('56317') Truth=[0.66]
SYBILS('8307') Truth=[0.23]
SYBILS('46991') Truth=[0.87]
SYBILS('44330') Truth=[0.91]
SYBILS('46998') Truth=[0.87]
SYBILS('32350') Truth=[0.3]
SYBILS('32351') Truth=[0.17]
SYBILS('32352') Truth=[0.27]
SYBILS('32353') Truth=[0.27]
SYBILS('58962') Truth=[0.94]
SYBILS('56300') Truth=[0.94]
SYBILS('32358') Truth=[0.05]
SYBILS('56304') Truth=[0.79]
SYBILS('32359') Truth=[0.17]
SYBILS('56302') Truth=[0.87]
SYBILS('58963') Truth=[0.92]
SYBILS('32354') Truth=[0.37]
SYBILS('32355') Truth=[0.27]
SYBILS('58969') Truth=[0.86]
SYBILS('56305') Truth=[0.74]
SYBILS('32356') Truth=[0.05]
SYBILS('56306') Truth=[0.91]
SYBILS('32357') Truth=[0.05]
SYBILS('44343') Truth=[0.96]
SYBILS('44342') Truth=[0.58]
SYBILS('8330') Truth=[0.26]
SYBILS('44341') Truth=[0.72]
SYBILS('8332') Truth=[0.22]
SYBILS('44346') Truth=[0.92]
SYBILS('32361') Truth=[0.31]
SYBILS('32362') Truth=[0.17]
SYBILS('32363') Truth=[0.17]
SYBILS('32364') Truth=[0.22]
SYBILS('56332') Truth=[0.65]
SYBILS('58995') Truth=[0.53]
SYBILS('58994') Truth=[0.89]
SYBILS('58993') Truth=[0.89]
SYBILS('32360') Truth=[0.17]
SYBILS('58992') Truth=[0.89]
SYBILS('32369') Truth=[0.37]
SYBILS('8322') Truth=[0.21]
SYBILS('8323') Truth=[0.11]
SYBILS('8324') Truth=[0.33]
SYBILS('8325') Truth=[0.24]
SYBILS('32365') Truth=[0.42]
SYBILS('8326') Truth=[0.24]
SYBILS('32366') Truth=[0.44]
SYBILS('8327') Truth=[0.36]
SYBILS('32367') Truth=[0.2]
SYBILS('8328') Truth=[0.28]
SYBILS('32368') Truth=[0.24]
SYBILS('56339') Truth=[0.9]
SYBILS('8329') Truth=[0.28]
SYBILS('44353') Truth=[0.85]
SYBILS('8320') Truth=[0.42]
SYBILS('8321') Truth=[0.38]
SYBILS('44357') Truth=[0.93]
SYBILS('44355') Truth=[0.85]
SYBILS('32372') Truth=[0.31]
SYBILS('58980') Truth=[0.87]
SYBILS('8319') Truth=[0.28]
SYBILS('32373') Truth=[0.11]
SYBILS('32374') Truth=[0.29]
SYBILS('32375') Truth=[0.2]
SYBILS('56322') Truth=[0.79]
SYBILS('58983') Truth=[0.82]
SYBILS('32370') Truth=[0.26]
SYBILS('32371') Truth=[0.23]
SYBILS('8311') Truth=[0.26]
SYBILS('58987') Truth=[0.94]
SYBILS('8312') Truth=[0.27]
SYBILS('56323') Truth=[0.75]
SYBILS('8313') Truth=[0.27]
SYBILS('8314') Truth=[0.23]
SYBILS('32376') Truth=[0.24]
SYBILS('8315') Truth=[0.27]
SYBILS('32377') Truth=[0.15]
SYBILS('8316') Truth=[0.34]
SYBILS('32378') Truth=[0.15]
SYBILS('8317') Truth=[0.22]
SYBILS('32379') Truth=[0.15]
SYBILS('8318') Truth=[0.26]
SYBILS('44283') Truth=[0.97]
SYBILS('44287') Truth=[0.91]
SYBILS('44289') Truth=[0.97]
SYBILS('56277') Truth=[0.94]
SYBILS('56275') Truth=[0.92]
SYBILS('44280') Truth=[0.9]
SYBILS('44294') Truth=[0.97]
SYBILS('44293') Truth=[0.85]
SYBILS('44299') Truth=[0.85]
SYBILS('56262') Truth=[0.58]
SYBILS('56260') Truth=[0.85]
SYBILS('56266') Truth=[0.96]
SYBILS('56264') Truth=[0.86]
SYBILS('56296') Truth=[0.95]
SYBILS('56280') Truth=[0.94]
SYBILS('56284') Truth=[0.86]
SYBILS('56282') Truth=[0.94]
SYBILS('56289') Truth=[0.93]
SYBILS('10908') Truth=[0.33]
SYBILS('10907') Truth=[0.36]
SYBILS('10906') Truth=[0.33]
SYBILS('10905') Truth=[0.37]
SYBILS('10904') Truth=[0.27]
SYBILS('10903') Truth=[0.27]
SYBILS('10902') Truth=[0.29]
SYBILS('10901') Truth=[0.3]
SYBILS('10909') Truth=[0.28]
SYBILS('10911') Truth=[0.51]
SYBILS('10910') Truth=[0.28]
SYBILS('10900') Truth=[0.43]
SYBILS('34900') Truth=[0.98]
SYBILS('34902') Truth=[0.99]
SYBILS('34907') Truth=[0.96]
SYBILS('34906') Truth=[0.99]
SYBILS('34912') Truth=[0.99]
SYBILS('10949') Truth=[0.38]
SYBILS('10948') Truth=[0.28]
SYBILS('10947') Truth=[0.15]
SYBILS('10946') Truth=[0.16]
SYBILS('10945') Truth=[0.36]
SYBILS('22933') Truth=[0.25]
SYBILS('22934') Truth=[0.26]
SYBILS('22931') Truth=[0.32]
SYBILS('22932') Truth=[0.41]
SYBILS('22930') Truth=[0.36]
SYBILS('22928') Truth=[0.29]
SYBILS('22929') Truth=[0.27]
SYBILS('22926') Truth=[0.27]
SYBILS('22927') Truth=[0.41]
SYBILS('22924') Truth=[0.2]
SYBILS('22925') Truth=[0.33]
SYBILS('10955') Truth=[0.17]
SYBILS('10954') Truth=[0.17]
SYBILS('10953') Truth=[0.23]
SYBILS('10952') Truth=[0.21]
SYBILS('10951') Truth=[0.36]
SYBILS('10950') Truth=[0.35]
SYBILS('10939') Truth=[0.28]
SYBILS('10938') Truth=[0.33]
SYBILS('10937') Truth=[0.33]
SYBILS('10936') Truth=[0.34]
SYBILS('10935') Truth=[0.41]
SYBILS('10934') Truth=[0.28]
SYBILS('22922') Truth=[0.27]
SYBILS('22923') Truth=[0.3]
SYBILS('22920') Truth=[0.28]
SYBILS('22921') Truth=[0.28]
SYBILS('22919') Truth=[0.46]
SYBILS('22917') Truth=[0.26]
SYBILS('22918') Truth=[0.4]
SYBILS('22915') Truth=[0.23]
SYBILS('22916') Truth=[0.4]
SYBILS('22913') Truth=[0.2]
SYBILS('22914') Truth=[0.19]
SYBILS('10944') Truth=[0.3]
SYBILS('10943') Truth=[0.41]
SYBILS('10942') Truth=[0.41]
SYBILS('10941') Truth=[0.42]
SYBILS('10940') Truth=[0.32]
SYBILS('10929') Truth=[0.39]
SYBILS('10928') Truth=[0.29]
SYBILS('10927') Truth=[0.28]
SYBILS('10925') Truth=[0.55]
SYBILS('10924') Truth=[0.38]
SYBILS('10923') Truth=[0.3]
SYBILS('22911') Truth=[0.31]
SYBILS('22912') Truth=[0.21]
SYBILS('22910') Truth=[0.4]
SYBILS('22908') Truth=[0.26]
SYBILS('22909') Truth=[0.19]
SYBILS('22906') Truth=[0.28]
SYBILS('22907') Truth=[0.39]
SYBILS('22904') Truth=[0.41]
SYBILS('22905') Truth=[0.29]
SYBILS('22902') Truth=[0.23]
SYBILS('22903') Truth=[0.43]
SYBILS('10933') Truth=[0.47]
SYBILS('10932') Truth=[0.27]
SYBILS('10931') Truth=[0.3]
SYBILS('10930') Truth=[0.3]
SYBILS('10919') Truth=[0.42]
SYBILS('10918') Truth=[0.34]
SYBILS('10917') Truth=[0.34]
SYBILS('10916') Truth=[0.28]
SYBILS('10915') Truth=[0.34]
SYBILS('10914') Truth=[0.29]
SYBILS('10913') Truth=[0.27]
SYBILS('10912') Truth=[0.27]
SYBILS('22900') Truth=[0.23]
SYBILS('22901') Truth=[0.21]
SYBILS('10922') Truth=[0.3]
SYBILS('10921') Truth=[0.38]
SYBILS('10920') Truth=[0.31]
SYBILS('19442') Truth=[0.17]
SYBILS('32417') Truth=[0.14]
SYBILS('19441') Truth=[0.26]
SYBILS('32418') Truth=[0.26]
SYBILS('19440') Truth=[0.17]
SYBILS('32419') Truth=[0.13]
SYBILS('20435') Truth=[0.14]
SYBILS('20434') Truth=[0.48]
SYBILS('20437') Truth=[0.26]
SYBILS('44400') Truth=[0.85]
SYBILS('20436') Truth=[0.14]
SYBILS('20431') Truth=[0.44]
SYBILS('44406') Truth=[0.85]
SYBILS('20430') Truth=[0.14]
SYBILS('20433') Truth=[0.14]
SYBILS('44403') Truth=[0.8]
SYBILS('20428') Truth=[0.56]
SYBILS('20427') Truth=[0.27]
SYBILS('20429') Truth=[0.14]
SYBILS('19446') Truth=[0.07]
SYBILS('32424') Truth=[0.1]
SYBILS('19445') Truth=[0.09]
SYBILS('32425') Truth=[0.11]
SYBILS('19444') Truth=[0.07]
SYBILS('32426') Truth=[0.1]
SYBILS('19443') Truth=[0.17]
SYBILS('32427') Truth=[0.19]
SYBILS('32420') Truth=[0.47]
SYBILS('19449') Truth=[0.07]
SYBILS('32421') Truth=[0.23]
SYBILS('19448') Truth=[0.08]
SYBILS('32422') Truth=[0.19]
SYBILS('19447') Truth=[0.06]
SYBILS('32423') Truth=[0.33]
SYBILS('19431') Truth=[0.17]
SYBILS('32428') Truth=[0.14]
SYBILS('19430') Truth=[0.41]
SYBILS('32429') Truth=[0.19]
SYBILS('20424') Truth=[0.14]
SYBILS('20423') Truth=[0.14]
SYBILS('20426') Truth=[0.25]
SYBILS('20425') Truth=[0.54]
SYBILS('20420') Truth=[0.14]
SYBILS('44417') Truth=[0.92]
SYBILS('20422') Truth=[0.14]
SYBILS('20421') Truth=[0.41]
SYBILS('44409') Truth=[0.61]
SYBILS('44407') Truth=[0.97]
SYBILS('32430') Truth=[0.28]
SYBILS('20417') Truth=[0.51]
SYBILS('20416') Truth=[0.14]
SYBILS('20419') Truth=[0.34]
SYBILS('20418') Truth=[0.14]
SYBILS('19435') Truth=[0.33]
SYBILS('32435') Truth=[0.16]
SYBILS('19434') Truth=[0.26]
SYBILS('32436') Truth=[0.16]
SYBILS('19433') Truth=[0.42]
SYBILS('32437') Truth=[0.16]
SYBILS('19432') Truth=[0.17]
SYBILS('32438') Truth=[0.1]
SYBILS('19439') Truth=[0.23]
SYBILS('32431') Truth=[0.24]
SYBILS('19438') Truth=[0.17]
SYBILS('32432') Truth=[0.41]
SYBILS('19437') Truth=[0.22]
SYBILS('32433') Truth=[0.08]
SYBILS('19436') Truth=[0.17]
SYBILS('32434') Truth=[0.08]
SYBILS('56409') Truth=[0.87]
SYBILS('19420') Truth=[0.17]
SYBILS('32439') Truth=[0.24]
SYBILS('44420') Truth=[0.85]
SYBILS('20413') Truth=[0.19]
SYBILS('20412') Truth=[0.14]
SYBILS('20415') Truth=[0.57]
SYBILS('20414') Truth=[0.14]
SYBILS('44421') Truth=[0.84]
SYBILS('20411') Truth=[0.23]
SYBILS('20410') Truth=[0.29]
SYBILS('20409') Truth=[0.14]
SYBILS('32440') Truth=[0.6]
SYBILS('19429') Truth=[0.23]
SYBILS('32441') Truth=[0.12]
SYBILS('20406') Truth=[0.48]
SYBILS('20405') Truth=[0.14]
SYBILS('56410') Truth=[0.87]
SYBILS('20408') Truth=[0.14]
SYBILS('19424') Truth=[0.39]
SYBILS('32446') Truth=[0.36]
SYBILS('19423') Truth=[0.24]
SYBILS('32447') Truth=[0.15]
SYBILS('19422') Truth=[0.17]
SYBILS('32448') Truth=[0.17]
SYBILS('56411') Truth=[0.43]
SYBILS('19421') Truth=[0.59]
SYBILS('32449') Truth=[0.17]
SYBILS('19428') Truth=[0.4]
SYBILS('32442') Truth=[0.24]
SYBILS('56417') Truth=[0.87]
SYBILS('19427') Truth=[0.28]
SYBILS('32443') Truth=[0.17]
SYBILS('56418') Truth=[0.87]
SYBILS('19426') Truth=[0.27]
SYBILS('32444') Truth=[0.17]
SYBILS('19425') Truth=[0.38]
SYBILS('32445') Truth=[0.42]
SYBILS('20402') Truth=[0.19]
SYBILS('44435') Truth=[0.95]
SYBILS('20401') Truth=[0.19]
SYBILS('44434') Truth=[0.92]
SYBILS('20404') Truth=[0.38]
SYBILS('20403') Truth=[0.21]
SYBILS('44432') Truth=[0.94]
SYBILS('44439') Truth=[0.89]
SYBILS('20400') Truth=[0.14]
SYBILS('44436') Truth=[0.85]
SYBILS('32450') Truth=[0.17]
SYBILS('19419') Truth=[0.17]
SYBILS('32451') Truth=[0.36]
SYBILS('19418') Truth=[0.17]
SYBILS('32452') Truth=[0.29]
SYBILS('19413') Truth=[0.17]
SYBILS('56402') Truth=[0.87]
SYBILS('32457') Truth=[0.22]
SYBILS('19412') Truth=[0.26]
SYBILS('32458') Truth=[0.13]
SYBILS('19411') Truth=[0.25]
SYBILS('32459') Truth=[0.13]
SYBILS('19410') Truth=[0.17]
SYBILS('19417') Truth=[0.32]
SYBILS('56406') Truth=[0.87]
SYBILS('32453') Truth=[0.12]
SYBILS('19416') Truth=[0.23]
SYBILS('32454') Truth=[0.17]
SYBILS('19415') Truth=[0.17]
SYBILS('56404') Truth=[0.5]
SYBILS('32455') Truth=[0.12]
SYBILS('19414') Truth=[0.21]
SYBILS('32456') Truth=[0.17]
SYBILS('20471') Truth=[0.17]
SYBILS('19482') Truth=[0.19]
SYBILS('8270') Truth=[0.32]
SYBILS('20470') Truth=[0.15]
SYBILS('19481') Truth=[0.28]
SYBILS('8271') Truth=[0.28]
SYBILS('19480') Truth=[0.31]
SYBILS('20473') Truth=[0.22]
SYBILS('8272') Truth=[0.36]
SYBILS('20472') Truth=[0.42]
SYBILS('8273') Truth=[0.17]
SYBILS('19486') Truth=[0.31]
SYBILS('8274') Truth=[0.25]
SYBILS('19485') Truth=[0.27]
SYBILS('8275') Truth=[0.45]
SYBILS('19484') Truth=[0.45]
SYBILS('8276') Truth=[0.23]
SYBILS('19483') Truth=[0.2]
SYBILS('8277') Truth=[0.25]
SYBILS('20479') Truth=[0.19]
SYBILS('20478') Truth=[0.56]
SYBILS('20475') Truth=[0.14]
SYBILS('20474') Truth=[0.43]
SYBILS('20476') Truth=[0.43]
SYBILS('8267') Truth=[0.24]
SYBILS('19489') Truth=[0.1]
SYBILS('8268') Truth=[0.25]
SYBILS('19488') Truth=[0.33]
SYBILS('8269') Truth=[0.17]
SYBILS('19487') Truth=[0.26]
SYBILS('19471') Truth=[0.24]
SYBILS('20460') Truth=[0.14]
SYBILS('19470') Truth=[0.32]
SYBILS('8260') Truth=[0.39]
SYBILS('20462') Truth=[0.14]
SYBILS('8261') Truth=[0.17]
SYBILS('20461') Truth=[0.19]
SYBILS('8262') Truth=[0.23]
SYBILS('19475') Truth=[0.17]
SYBILS('8263') Truth=[0.34]
SYBILS('19474') Truth=[0.2]
