--- Atoms: 
SYBILS('75898') Truth=[0.99]
SYBILS('75899') Truth=[0.99]
SYBILS('99888') Truth=[0.95]
SYBILS('99889') Truth=[0.97]
SYBILS('157980') Truth=[0.94]
SYBILS('133992') Truth=[0.96]
SYBILS('157981') Truth=[0.94]
SYBILS('133993') Truth=[0.95]
SYBILS('118377') Truth=[0.97]
SYBILS('99880') Truth=[0.98]
SYBILS('133994') Truth=[0.92]
SYBILS('157987') Truth=[0.94]
SYBILS('99881') Truth=[0.99]
SYBILS('157988') Truth=[0.96]
SYBILS('99882') Truth=[0.98]
SYBILS('157989') Truth=[0.97]
SYBILS('85239') Truth=[0.95]
SYBILS('61249') Truth=[1]
SYBILS('118380') Truth=[0.91]
SYBILS('85246') Truth=[0.99]
SYBILS('118381') Truth=[0.96]
SYBILS('61258') Truth=[0.99]
SYBILS('61256') Truth=[1]
SYBILS('118384') Truth=[0.98]
SYBILS('61253') Truth=[1]
SYBILS('118386') Truth=[0.99]
SYBILS('61251') Truth=[1]
SYBILS('85244') Truth=[0.99]
SYBILS('61252') Truth=[1]
SYBILS('75889') Truth=[0.99]
SYBILS('99854') Truth=[0.97]
SYBILS('99856') Truth=[0.96]
SYBILS('99857') Truth=[0.99]
SYBILS('157951') Truth=[0.62]
SYBILS('99853') Truth=[0.99]
SYBILS('157953') Truth=[0.63]
SYBILS('118389') Truth=[0.97]
SYBILS('157954') Truth=[0.78]
SYBILS('157955') Truth=[0.93]
SYBILS('157956') Truth=[0.98]
SYBILS('157959') Truth=[0.93]
SYBILS('85209') Truth=[0.9]
SYBILS('118391') Truth=[0.66]
SYBILS('61288') Truth=[1]
SYBILS('85210') Truth=[0.99]
SYBILS('61287') Truth=[1]
SYBILS('85211') Truth=[0.98]
SYBILS('61282') Truth=[0.99]
SYBILS('143345') Truth=[0.91]
SYBILS('61280') Truth=[0.99]
SYBILS('143348') Truth=[0.91]
SYBILS('143349') Truth=[0.91]
SYBILS('99867') Truth=[0.96]
SYBILS('157966') Truth=[0.96]
SYBILS('157968') Truth=[0.91]
SYBILS('85225') Truth=[0.99]
SYBILS('85220') Truth=[0.97]
SYBILS('61276') Truth=[0.99]
SYBILS('61270') Truth=[1]
SYBILS('143336') Truth=[0.66]
SYBILS('75865') Truth=[0.98]
SYBILS('75866') Truth=[0.97]
SYBILS('99835') Truth=[0.99]
SYBILS('36261') Truth=[1]
SYBILS('3893') Truth=[1]
SYBILS('3894') Truth=[1]
SYBILS('143361') Truth=[0.94]
SYBILS('61220') Truth=[0.99]
SYBILS('36265') Truth=[0.99]
SYBILS('61221') Truth=[0.99]
SYBILS('143365') Truth=[0.94]
SYBILS('143366') Truth=[0.93]
SYBILS('143368') Truth=[0.96]
SYBILS('3899') Truth=[1]
SYBILS('99825') Truth=[0.93]
SYBILS('3897') Truth=[1]
SYBILS('75856') Truth=[1]
SYBILS('99827') Truth=[0.5]
SYBILS('99828') Truth=[0.97]
SYBILS('99845') Truth=[0.99]
SYBILS('99846') Truth=[0.91]
SYBILS('75851') Truth=[0.99]
SYBILS('36271') Truth=[1]
SYBILS('61206') Truth=[1]
SYBILS('61204') Truth=[0.99]
SYBILS('3884') Truth=[1]
SYBILS('61214') Truth=[0.99]
SYBILS('36275') Truth=[1]
SYBILS('61210') Truth=[0.99]
SYBILS('143353') Truth=[0.95]
SYBILS('85201') Truth=[0.98]
SYBILS('143358') Truth=[0.94]
SYBILS('3888') Truth=[1]
SYBILS('75847') Truth=[1]
SYBILS('75848') Truth=[1]
SYBILS('75845') Truth=[0.99]
SYBILS('75846') Truth=[1]
SYBILS('99839') Truth=[0.91]
SYBILS('99812') Truth=[0.95]
SYBILS('75886') Truth=[1]
SYBILS('157995') Truth=[0.5]
SYBILS('157998') Truth=[0.5]
SYBILS('36280') Truth=[0.99]
SYBILS('61245') Truth=[1]
SYBILS('61242') Truth=[1]
SYBILS('143385') Truth=[0.84]
SYBILS('143386') Truth=[0.93]
SYBILS('143388') Truth=[0.92]
SYBILS('99809') Truth=[0.99]
SYBILS('75876') Truth=[1]
SYBILS('75877') Truth=[1]
SYBILS('75870') Truth=[0.99]
SYBILS('99820') Truth=[0.97]
SYBILS('75871') Truth=[1]
SYBILS('36291') Truth=[1]
SYBILS('36290') Truth=[1]
SYBILS('61226') Truth=[0.99]
SYBILS('143371') Truth=[0.96]
SYBILS('61231') Truth=[0.99]
SYBILS('36298') Truth=[0.99]
SYBILS('143376') Truth=[0.96]
SYBILS('61230') Truth=[0.99]
SYBILS('143377') Truth=[0.96]
SYBILS('99818') Truth=[0.99]
SYBILS('143378') Truth=[0.96]
SYBILS('75868') Truth=[0.99]
SYBILS('143282') Truth=[0.96]
SYBILS('143284') Truth=[0.91]
SYBILS('143285') Truth=[0.96]
SYBILS('3853') Truth=[1]
SYBILS('3854') Truth=[1]
SYBILS('143278') Truth=[0.95]
SYBILS('143279') Truth=[0.91]
SYBILS('3846') Truth=[1]
SYBILS('3847') Truth=[1]
SYBILS('3874') Truth=[1]
SYBILS('3872') Truth=[1]
SYBILS('3863') Truth=[1]
SYBILS('143293') Truth=[0.65]
SYBILS('3861') Truth=[1]
SYBILS('143295') Truth=[0.89]
SYBILS('143296') Truth=[0.93]
SYBILS('143299') Truth=[0.83]
SYBILS('3866') Truth=[1]
SYBILS('3864') Truth=[0.99]
SYBILS('3865') Truth=[1]
SYBILS('3818') Truth=[1]
SYBILS('85399') Truth=[0.99]
SYBILS('3815') Truth=[0.99]
SYBILS('85393') Truth=[0.94]
SYBILS('3816') Truth=[1]
SYBILS('3813') Truth=[1]
SYBILS('85395') Truth=[0.99]
SYBILS('3811') Truth=[1]
SYBILS('97') Truth=[1]
SYBILS('3812') Truth=[1]
SYBILS('85391') Truth=[0.98]
SYBILS('3809') Truth=[1]
SYBILS('3800') Truth=[1]
SYBILS('3839') Truth=[1]
SYBILS('85370') Truth=[0.98]
SYBILS('3838') Truth=[1]
SYBILS('3836') Truth=[1]
SYBILS('3834') Truth=[1]
SYBILS('3828') Truth=[1]
SYBILS('3829') Truth=[0.99]
SYBILS('85386') Truth=[0.92]
SYBILS('3824') Truth=[1]
SYBILS('3820') Truth=[1]
SYBILS('85380') Truth=[0.92]
SYBILS('3821') Truth=[1]
SYBILS('12408') Truth=[1]
SYBILS('12409') Truth=[1]
SYBILS('12413') Truth=[0.99]
SYBILS('12415') Truth=[1]
SYBILS('12417') Truth=[0.99]
SYBILS('50') Truth=[1]
SYBILS('12410') Truth=[1]
SYBILS('71') Truth=[1]
SYBILS('12400') Truth=[1]
SYBILS('12404') Truth=[1]
SYBILS('12406') Truth=[1]
SYBILS('65') Truth=[1]
SYBILS('82') Truth=[1]
SYBILS('80') Truth=[1]
SYBILS('36401') Truth=[0.99]
SYBILS('108896') Truth=[0.95]
SYBILS('108899') Truth=[0.98]
SYBILS('36403') Truth=[0.96]
SYBILS('93') Truth=[1]
SYBILS('108890') Truth=[0.92]
SYBILS('90') Truth=[1]
SYBILS('108886') Truth=[0.92]
SYBILS('108884') Truth=[0.96]
SYBILS('36418') Truth=[1]
SYBILS('36413') Truth=[0.99]
SYBILS('83') Truth=[1]
SYBILS('108889') Truth=[0.5]
SYBILS('12456') Truth=[0.99]
SYBILS('18') Truth=[1]
SYBILS('19') Truth=[1]
SYBILS('15') Truth=[1]
SYBILS('13') Truth=[1]
SYBILS('10') Truth=[1]
SYBILS('108873') Truth=[0.98]
SYBILS('12450') Truth=[1]
SYBILS('11') Truth=[1]
SYBILS('108879') Truth=[0.83]
SYBILS('12452') Truth=[1]
SYBILS('108870') Truth=[0.98]
SYBILS('12445') Truth=[1]
SYBILS('12449') Truth=[1]
SYBILS('28') Truth=[1]
SYBILS('25') Truth=[1]
SYBILS('26') Truth=[1]
SYBILS('23') Truth=[1]
SYBILS('21') Truth=[1]
SYBILS('108862') Truth=[0.97]
SYBILS('108868') Truth=[0.92]
SYBILS('108869') Truth=[0.92]
SYBILS('12443') Truth=[1]
SYBILS('133901') Truth=[0.98]
SYBILS('12433') Truth=[1]
SYBILS('133905') Truth=[0.98]
SYBILS('133906') Truth=[0.99]
SYBILS('12437') Truth=[1]
SYBILS('38') Truth=[1]
SYBILS('133909') Truth=[0.98]
SYBILS('133908') Truth=[0.98]
SYBILS('34') Truth=[1]
SYBILS('108851') Truth=[0.97]
SYBILS('30') Truth=[1]
SYBILS('108857') Truth=[0.92]
SYBILS('12431') Truth=[1]
SYBILS('12422') Truth=[1]
SYBILS('108848') Truth=[0.97]
SYBILS('12425') Truth=[1]
SYBILS('108849') Truth=[0.97]
SYBILS('12426') Truth=[1]
SYBILS('12427') Truth=[1]
SYBILS('12428') Truth=[1]
SYBILS('108842') Truth=[0.95]
SYBILS('108841') Truth=[0.97]
SYBILS('108844') Truth=[0.94]
SYBILS('12421') Truth=[1]
SYBILS('51975') Truth=[0.99]
SYBILS('51977') Truth=[1]
SYBILS('36345') Truth=[0.99]
SYBILS('61301') Truth=[0.99]
SYBILS('36343') Truth=[1]
SYBILS('36344') Truth=[1]
SYBILS('61300') Truth=[0.98]
SYBILS('133808') Truth=[0.92]
SYBILS('36340') Truth=[0.99]
SYBILS('12370') Truth=[1]
SYBILS('75939') Truth=[1]
SYBILS('108953') Truth=[0.96]
SYBILS('51981') Truth=[1]
SYBILS('108951') Truth=[0.95]
SYBILS('99902') Truth=[0.97]
SYBILS('108956') Truth=[0.94]
SYBILS('99903') Truth=[0.95]
SYBILS('12376') Truth=[1]
SYBILS('51984') Truth=[0.99]
SYBILS('99904') Truth=[0.8]
SYBILS('99920') Truth=[0.98]
SYBILS('51965') Truth=[1]
SYBILS('51967') Truth=[1]
SYBILS('75930') Truth=[0.99]
SYBILS('99923') Truth=[0.95]
SYBILS('51968') Truth=[0.99]
SYBILS('51969') Truth=[0.99]
SYBILS('12367') Truth=[1]
SYBILS('36355') Truth=[1]
SYBILS('36351') Truth=[1]
SYBILS('99917') Truth=[0.98]
SYBILS('108941') Truth=[0.98]
SYBILS('75929') Truth=[0.99]
SYBILS('108942') Truth=[0.97]
SYBILS('99919') Truth=[0.96]
SYBILS('12363') Truth=[1]
SYBILS('75924') Truth=[0.98]
SYBILS('51971') Truth=[0.99]
SYBILS('99913') Truth=[0.98]
SYBILS('108945') Truth=[0.97]
SYBILS('51972') Truth=[1]
SYBILS('108943') Truth=[0.94]
SYBILS('26998') Truth=[1]
SYBILS('51999') Truth=[1]
SYBILS('75962') Truth=[0.99]
SYBILS('26993') Truth=[1]
SYBILS('12357') Truth=[1]
SYBILS('12358') Truth=[1]
SYBILS('36365') Truth=[1]
SYBILS('133826') Truth=[0.95]
SYBILS('108936') Truth=[0.82]
SYBILS('12359') Truth=[1]
SYBILS('61322') Truth=[1]
SYBILS('133827') Truth=[0.92]
SYBILS('108937') Truth=[0.95]
SYBILS('36363') Truth=[1]
SYBILS('36361') Truth=[0.99]
SYBILS('108930') Truth=[0.98]
SYBILS('75959') Truth=[0.99]
SYBILS('12351') Truth=[1]
SYBILS('75957') Truth=[0.99]
SYBILS('108934') Truth=[0.94]
SYBILS('108935') Truth=[0.98]
SYBILS('12354') Truth=[0.99]
SYBILS('26986') Truth=[0.99]
SYBILS('75953') Truth=[1]
SYBILS('26988') Truth=[1]
SYBILS('99901') Truth=[0.97]
SYBILS('36370') Truth=[0.99]
SYBILS('133810') Truth=[0.94]
SYBILS('61308') Truth=[1]
SYBILS('26982') Truth=[1]
SYBILS('61305') Truth=[0.99]
SYBILS('61303') Truth=[0.99]
SYBILS('26985') Truth=[1]
SYBILS('61304') Truth=[0.99]
SYBILS('61310') Truth=[1]
SYBILS('12348') Truth=[1]
SYBILS('61311') Truth=[0.99]
SYBILS('12349') Truth=[1]
SYBILS('36372') Truth=[0.99]
SYBILS('12340') Truth=[0.97]
SYBILS('51992') Truth=[0.99]
SYBILS('51993') Truth=[1]
SYBILS('108923') Truth=[0.89]
SYBILS('51994') Truth=[1]
SYBILS('12344') Truth=[1]
SYBILS('51996') Truth=[0.99]
SYBILS('51931') Truth=[0.99]
SYBILS('118209') Truth=[0.97]
SYBILS('51932') Truth=[0.99]
SYBILS('51933') Truth=[1]
SYBILS('51934') Truth=[1]
SYBILS('51939') Truth=[0.99]
SYBILS('118203') Truth=[0.96]
SYBILS('133841') Truth=[0.95]
SYBILS('118208') Truth=[0.98]
SYBILS('157817') Truth=[0.43]
SYBILS('108916') Truth=[0.98]
SYBILS('36302') Truth=[1]
SYBILS('157818') Truth=[0.92]
SYBILS('118211') Truth=[0.98]
SYBILS('36307') Truth=[1]
SYBILS('51924') Truth=[1]
SYBILS('51925') Truth=[0.99]
SYBILS('51926') Truth=[0.99]
SYBILS('51927') Truth=[1]
SYBILS('51928') Truth=[1]
SYBILS('133831') Truth=[0.93]
SYBILS('133832') Truth=[0.93]
SYBILS('118215') Truth=[0.91]
SYBILS('133836') Truth=[0.96]
SYBILS('133833') Truth=[0.96]
SYBILS('157828') Truth=[0.49]
SYBILS('108905') Truth=[0.97]
SYBILS('108903') Truth=[0.93]
SYBILS('133838') Truth=[0.94]
SYBILS('108909') Truth=[0.95]
SYBILS('108907') Truth=[0.94]
SYBILS('108901') Truth=[0.95]
SYBILS('36317') Truth=[1]
SYBILS('36314') Truth=[1]
SYBILS('108900') Truth=[0.93]
SYBILS('51953') Truth=[0.99]
SYBILS('51955') Truth=[1]
SYBILS('51956') Truth=[0.99]
SYBILS('51957') Truth=[1]
SYBILS('133860') Truth=[0.92]
SYBILS('51958') Truth=[0.99]
SYBILS('133861') Truth=[0.95]
SYBILS('12391') Truth=[1]
SYBILS('118223') Truth=[0.95]
SYBILS('133864') Truth=[0.92]
SYBILS('118227') Truth=[0.96]
SYBILS('118229') Truth=[0.97]
SYBILS('133866') Truth=[0.96]
SYBILS('36324') Truth=[1]
SYBILS('75919') Truth=[0.99]
SYBILS('75917') Truth=[0.99]
SYBILS('12392') Truth=[1]
SYBILS('75918') Truth=[0.99]
SYBILS('12396') Truth=[0.99]
SYBILS('75914') Truth=[1]
SYBILS('12397') Truth=[1]
SYBILS('36325') Truth=[0.99]
SYBILS('12399') Truth=[1]
SYBILS('75910') Truth=[0.99]
SYBILS('51945') Truth=[1]
SYBILS('133850') Truth=[0.91]
SYBILS('51949') Truth=[1]
SYBILS('12380') Truth=[1]
SYBILS('118234') Truth=[0.75]
SYBILS('133852') Truth=[0.96]
SYBILS('157802') Truth=[0.92]
SYBILS('133857') Truth=[0.97]
SYBILS('157804') Truth=[0.92]
SYBILS('36333') Truth=[1]
SYBILS('75907') Truth=[1]
SYBILS('12382') Truth=[1]
SYBILS('12384') Truth=[1]
SYBILS('12385') Truth=[1]
SYBILS('51951') Truth=[0.98]
SYBILS('36337') Truth=[1]
SYBILS('143209') Truth=[0.94]
SYBILS('99998') Truth=[0.95]
SYBILS('99999') Truth=[0.92]
SYBILS('133882') Truth=[0.97]
SYBILS('99994') Truth=[0.99]
SYBILS('99995') Truth=[0.95]
SYBILS('99990') Truth=[0.94]
SYBILS('157855') Truth=[0.95]
SYBILS('157856') Truth=[0.96]
SYBILS('61387') Truth=[0.99]
SYBILS('61388') Truth=[0.99]
SYBILS('61385') Truth=[1]
SYBILS('85352') Truth=[0.96]
SYBILS('118254') Truth=[0.97]
SYBILS('61384') Truth=[1]
SYBILS('143200') Truth=[0.93]
SYBILS('143203') Truth=[0.95]
SYBILS('85351') Truth=[0.99]
SYBILS('143206') Truth=[0.96]
SYBILS('143207') Truth=[0.95]
SYBILS('143208') Truth=[0.94]
SYBILS('133871') Truth=[0.97]
SYBILS('157860') Truth=[0.92]
SYBILS('157861') Truth=[0.96]
SYBILS('133870') Truth=[0.95]
SYBILS('118256') Truth=[0.96]
SYBILS('133875') Truth=[0.96]
SYBILS('118257') Truth=[0.96]
SYBILS('118258') Truth=[0.97]
SYBILS('118259') Truth=[0.92]
SYBILS('157869') Truth=[0.9]
SYBILS('61369') Truth=[1]
SYBILS('133878') Truth=[0.94]
SYBILS('61378') Truth=[1]
SYBILS('61376') Truth=[1]
SYBILS('118261') Truth=[0.96]
SYBILS('118263') Truth=[0.98]
SYBILS('85365') Truth=[0.98]
SYBILS('85366') Truth=[0.92]
SYBILS('61370') Truth=[0.99]
SYBILS('99974') Truth=[0.99]
SYBILS('118267') Truth=[0.91]
SYBILS('157832') Truth=[0.96]
SYBILS('157833') Truth=[0.94]
SYBILS('118269') Truth=[0.99]
SYBILS('157834') Truth=[0.79]
SYBILS('85327') Truth=[0.99]
SYBILS('85334') Truth=[0.91]
SYBILS('118273') Truth=[0.49]
SYBILS('85332') Truth=[0.99]
SYBILS('118276') Truth=[0.98]
SYBILS('143225') Truth=[0.92]
SYBILS('143229') Truth=[0.93]
SYBILS('99986') Truth=[0.95]
SYBILS('99987') Truth=[0.66]
SYBILS('99988') Truth=[0.98]
SYBILS('133893') Truth=[0.98]
SYBILS('133894') Truth=[0.98]
SYBILS('99985') Truth=[0.97]
SYBILS('157842') Truth=[0.95]
SYBILS('133897') Truth=[0.98]
SYBILS('118278') Truth=[0.94]
SYBILS('133898') Truth=[0.98]
SYBILS('118279') Truth=[0.95]
SYBILS('99980') Truth=[0.98]
SYBILS('157844') Truth=[0.92]
SYBILS('133895') Truth=[0.98]
SYBILS('133896') Truth=[0.98]
SYBILS('85338') Truth=[0.99]
SYBILS('133899') Truth=[0.98]
SYBILS('118281') Truth=[0.91]
SYBILS('85347') Truth=[0.5]
SYBILS('118283') Truth=[0.91]
SYBILS('61399') Truth=[0.98]
SYBILS('118284') Truth=[0.94]
SYBILS('85341') Truth=[0.94]
SYBILS('118285') Truth=[0.91]
SYBILS('118286') Truth=[0.97]
SYBILS('61393') Truth=[1]
SYBILS('143213') Truth=[0.94]
SYBILS('143216') Truth=[0.94]
SYBILS('143217') Truth=[0.91]
SYBILS('143219') Truth=[0.92]
SYBILS('118280') Truth=[0.92]
SYBILS('99955') Truth=[0.94]
SYBILS('75984') Truth=[0.99]
SYBILS('99956') Truth=[0.98]
SYBILS('157892') Truth=[0.98]
SYBILS('157894') Truth=[0.98]
SYBILS('99951') Truth=[0.64]
SYBILS('36381') Truth=[1]
SYBILS('157897') Truth=[0.89]
SYBILS('36382') Truth=[1]
SYBILS('85305') Truth=[0.99]
SYBILS('85306') Truth=[0.99]
SYBILS('36389') Truth=[1]
SYBILS('3774') Truth=[1]
SYBILS('61344') Truth=[1]
SYBILS('118295') Truth=[0.94]
SYBILS('143241') Truth=[0.66]
SYBILS('61342') Truth=[1]
SYBILS('118297') Truth=[0.93]
SYBILS('143242') Truth=[0.88]
SYBILS('143243') Truth=[0.92]
SYBILS('85311') Truth=[0.92]
SYBILS('143244') Truth=[0.92]
SYBILS('75979') Truth=[0.99]
SYBILS('99946') Truth=[0.93]
SYBILS('3778') Truth=[1]
SYBILS('99947') Truth=[0.98]
SYBILS('99949') Truth=[0.98]
SYBILS('3777') Truth=[1]
SYBILS('75973') Truth=[0.99]
SYBILS('75974') Truth=[1]
SYBILS('99961') Truth=[0.99]
SYBILS('36392') Truth=[1]
SYBILS('61329') Truth=[0.97]
SYBILS('36390') Truth=[0.99]
SYBILS('36391') Truth=[1]
SYBILS('61328') Truth=[1]
SYBILS('85317') Truth=[0.98]
SYBILS('61325') Truth=[1]
SYBILS('85318') Truth=[0.96]
SYBILS('61332') Truth=[0.99]
SYBILS('61333') Truth=[0.99]
SYBILS('36396') Truth=[1]
SYBILS('3760') Truth=[1]
SYBILS('36394') Truth=[0.99]
SYBILS('85321') Truth=[0.98]
SYBILS('36395') Truth=[1]
SYBILS('85322') Truth=[0.99]
SYBILS('143234') Truth=[0.96]
SYBILS('99957') Truth=[0.97]
SYBILS('3767') Truth=[1]
SYBILS('3765') Truth=[1]
SYBILS('75967') Truth=[1]
SYBILS('3766') Truth=[1]
SYBILS('99932') Truth=[0.97]
SYBILS('99930') Truth=[0.98]
SYBILS('157879') Truth=[0.94]
SYBILS('61367') Truth=[0.99]
SYBILS('3792') Truth=[0.99]
SYBILS('143265') Truth=[0.91]
SYBILS('143267') Truth=[0.5]
SYBILS('143268') Truth=[0.91]
SYBILS('75999') Truth=[0.99]
SYBILS('75998') Truth=[0.98]
SYBILS('157880') Truth=[0.95]
SYBILS('157883') Truth=[0.94]
SYBILS('75992') Truth=[0.99]
SYBILS('157885') Truth=[0.73]
SYBILS('157889') Truth=[0.92]
SYBILS('61349') Truth=[0.99]
SYBILS('85301') Truth=[0.99]
SYBILS('3785') Truth=[1]
SYBILS('61357') Truth=[0.99]
SYBILS('61354') Truth=[1]
SYBILS('143250') Truth=[0.9]
SYBILS('85304') Truth=[0.99]
SYBILS('61352') Truth=[0.99]
SYBILS('61353') Truth=[1]
SYBILS('61350') Truth=[1]
SYBILS('99935') Truth=[0.98]
SYBILS('41493') Truth=[1]
SYBILS('65462') Truth=[1]
SYBILS('41492') Truth=[0.99]
SYBILS('65464') Truth=[1]
SYBILS('65467') Truth=[0.99]
SYBILS('143170') Truth=[0.93]
SYBILS('90418') Truth=[0.97]
SYBILS('143164') Truth=[0.96]
SYBILS('89435') Truth=[0.99]
SYBILS('143165') Truth=[0.96]
SYBILS('89434') Truth=[0.98]
SYBILS('89432') Truth=[0.95]
SYBILS('90412') Truth=[0.98]
SYBILS('89430') Truth=[0.97]
SYBILS('90413') Truth=[0.99]
SYBILS('90415') Truth=[0.96]
SYBILS('90416') Truth=[0.91]
SYBILS('65451') Truth=[0.99]
SYBILS('65452') Truth=[0.99]
SYBILS('65453') Truth=[0.99]
SYBILS('65457') Truth=[0.99]
SYBILS('90429') Truth=[0.99]
SYBILS('89446') Truth=[0.98]
SYBILS('89447') Truth=[0.98]
SYBILS('143156') Truth=[0.93]
SYBILS('89445') Truth=[0.97]
SYBILS('143158') Truth=[0.91]
SYBILS('89443') Truth=[0.99]
SYBILS('143159') Truth=[0.95]
SYBILS('90427') Truth=[0.91]
SYBILS('65480') Truth=[0.99]
SYBILS('65481') Truth=[0.99]
SYBILS('157795') Truth=[0.91]
SYBILS('65483') Truth=[1]
SYBILS('157798') Truth=[0.96]
SYBILS('143192') Truth=[0.95]
SYBILS('89409') Truth=[0.98]
SYBILS('143183') Truth=[0.94]
SYBILS('89418') Truth=[0.96]
SYBILS('143184') Truth=[0.96]
SYBILS('143185') Truth=[0.91]
SYBILS('89413') Truth=[0.99]
SYBILS('143188') Truth=[0.91]
SYBILS('65470') Truth=[0.99]
SYBILS('65477') Truth=[1]
SYBILS('143180') Truth=[0.94]
SYBILS('143171') Truth=[0.89]
SYBILS('89428') Truth=[0.98]
SYBILS('89429') Truth=[0.94]
SYBILS('90408') Truth=[0.98]
SYBILS('89426') Truth=[0.97]
SYBILS('90409') Truth=[0.98]
SYBILS('143175') Truth=[0.5]
SYBILS('89422') Truth=[0.98]
SYBILS('90400') Truth=[0.99]
SYBILS('90404') Truth=[0.98]
SYBILS('65420') Truth=[0.99]
SYBILS('41454') Truth=[0.99]
SYBILS('65421') Truth=[1]
SYBILS('65423') Truth=[0.99]
SYBILS('41457') Truth=[0.99]
SYBILS('65424') Truth=[0.99]
SYBILS('65426') Truth=[0.98]
SYBILS('65417') Truth=[0.99]
SYBILS('41448') Truth=[0.99]
SYBILS('41449') Truth=[1]
SYBILS('41461') Truth=[1]
SYBILS('65413') Truth=[0.99]
SYBILS('41468') Truth=[1]
SYBILS('65416') Truth=[0.99]
SYBILS('143194') Truth=[0.92]
SYBILS('143195') Truth=[0.98]
SYBILS('89404') Truth=[0.94]
SYBILS('143198') Truth=[0.93]
SYBILS('89403') Truth=[0.98]
SYBILS('89400') Truth=[0.96]
SYBILS('41472') Truth=[1]
SYBILS('41470') Truth=[1]
SYBILS('65442') Truth=[0.99]
SYBILS('41476') Truth=[1]
SYBILS('65443') Truth=[1]
SYBILS('65444') Truth=[0.99]
SYBILS('65447') Truth=[0.99]
SYBILS('41477') Truth=[1]
SYBILS('41483') Truth=[1]
SYBILS('41481') Truth=[0.99]
SYBILS('41486') Truth=[1]
SYBILS('41487') Truth=[1]
SYBILS('65436') Truth=[1]
SYBILS('41488') Truth=[1]
SYBILS('41489') Truth=[0.99]
SYBILS('65428') Truth=[0.99]
SYBILS('65429') Truth=[0.99]
SYBILS('108798') Truth=[0.97]
SYBILS('108799') Truth=[0.94]
SYBILS('90498') Truth=[0.98]
SYBILS('89490') Truth=[0.97]
SYBILS('90482') Truth=[0.99]
SYBILS('90483') Truth=[0.98]
SYBILS('90485') Truth=[0.98]
SYBILS('90475') Truth=[0.91]
SYBILS('108777') Truth=[0.93]
SYBILS('89493') Truth=[0.93]
SYBILS('89494') Truth=[0.94]
SYBILS('108778') Truth=[0.95]
SYBILS('90490') Truth=[0.99]
SYBILS('90492') Truth=[0.99]
SYBILS('90493') Truth=[0.99]
SYBILS('108773') Truth=[0.96]
SYBILS('90494') Truth=[0.97]
SYBILS('90496') Truth=[0.91]
SYBILS('90486') Truth=[0.97]
SYBILS('90487') Truth=[0.98]
SYBILS('108763') Truth=[0.97]
SYBILS('90488') Truth=[0.98]
SYBILS('108769') Truth=[0.98]
SYBILS('108767') Truth=[0.93]
SYBILS('108761') Truth=[0.97]
SYBILS('108762') Truth=[0.78]
SYBILS('90462') Truth=[0.97]
SYBILS('90463') Truth=[0.99]
SYBILS('89478') Truth=[0.86]
SYBILS('108754') Truth=[0.97]
SYBILS('7695') Truth=[1]
SYBILS('90453') Truth=[0.96]
SYBILS('90454') Truth=[0.93]
SYBILS('108752') Truth=[0.98]
SYBILS('7697') Truth=[1]
SYBILS('90455') Truth=[0.96]
SYBILS('89474') Truth=[0.95]
SYBILS('89472') Truth=[0.99]
SYBILS('89470') Truth=[0.94]
SYBILS('65491') Truth=[1]
SYBILS('65493') Truth=[1]
SYBILS('7692') Truth=[0.98]
SYBILS('65495') Truth=[1]
SYBILS('90473') Truth=[0.99]
SYBILS('65498') Truth=[1]
SYBILS('90464') Truth=[0.99]
SYBILS('89486') Truth=[0.97]
SYBILS('89487') Truth=[0.98]
SYBILS('90466') Truth=[0.99]
SYBILS('89484') Truth=[0.97]
SYBILS('108742') Truth=[0.97]
SYBILS('90467') Truth=[0.98]
SYBILS('108745') Truth=[0.96]
SYBILS('89480') Truth=[0.98]
SYBILS('89481') Truth=[0.98]
SYBILS('108739') Truth=[0.97]
SYBILS('89457') Truth=[0.97]
SYBILS('108731') Truth=[0.96]
SYBILS('89467') Truth=[0.96]
SYBILS('89464') Truth=[0.94]
SYBILS('90443') Truth=[0.98]
SYBILS('89465') Truth=[0.98]
SYBILS('90444') Truth=[0.95]
SYBILS('89462') Truth=[0.96]
SYBILS('90445') Truth=[0.98]
SYBILS('108725') Truth=[0.96]
SYBILS('89460') Truth=[0.96]
SYBILS('90447') Truth=[0.98]
SYBILS('108839') Truth=[0.95]
SYBILS('7659') Truth=[1]
SYBILS('108838') Truth=[0.95]
SYBILS('7653') Truth=[1]
SYBILS('108836') Truth=[0.95]
SYBILS('7656') Truth=[1]
SYBILS('7658') Truth=[1]
SYBILS('7648') Truth=[1]
SYBILS('108826') Truth=[0.91]
SYBILS('7641') Truth=[1]
SYBILS('7642') Truth=[1]
SYBILS('108824') Truth=[0.95]
SYBILS('108822') Truth=[0.98]
SYBILS('108823') Truth=[0.98]
SYBILS('7680') Truth=[0.99]
SYBILS('7682') Truth=[1]
SYBILS('133700') Truth=[0.94]
SYBILS('133707') Truth=[0.91]
SYBILS('108818') Truth=[0.97]
SYBILS('133709') Truth=[0.93]
SYBILS('108810') Truth=[0.97]
SYBILS('108814') Truth=[0.99]
SYBILS('7678') Truth=[1]
SYBILS('7670') Truth=[1]
SYBILS('7671') Truth=[1]
SYBILS('108806') Truth=[0.96]
SYBILS('108808') Truth=[0.95]
SYBILS('108809') Truth=[0.96]
SYBILS('7662') Truth=[1]
