--- Atoms: 
SYBILS('122941') Truth=[0.82]
SYBILS('146913') Truth=[0.9]
SYBILS('29835') Truth=[0.99]
SYBILS('146905') Truth=[0.56]
SYBILS('122959') Truth=[0.89]
SYBILS('29834') Truth=[0.99]
SYBILS('29831') Truth=[0.99]
SYBILS('29832') Truth=[0.99]
SYBILS('122954') Truth=[0.83]
SYBILS('146900') Truth=[0.9]
SYBILS('122956') Truth=[0.83]
SYBILS('122957') Truth=[0.83]
SYBILS('146904') Truth=[0.67]
SYBILS('146901') Truth=[0.9]
SYBILS('146902') Truth=[0.9]
SYBILS('29825') Truth=[0.99]
SYBILS('146939') Truth=[0.91]
SYBILS('122960') Truth=[0.87]
SYBILS('122967') Truth=[0.87]
SYBILS('146936') Truth=[0.79]
SYBILS('146929') Truth=[0.91]
SYBILS('29816') Truth=[0.99]
SYBILS('29813') Truth=[0.99]
SYBILS('146928') Truth=[0.5]
SYBILS('29819') Truth=[1]
SYBILS('29810') Truth=[0.99]
SYBILS('122971') Truth=[0.92]
SYBILS('146922') Truth=[0.87]
SYBILS('122977') Truth=[0.9]
SYBILS('122979') Truth=[0.95]
SYBILS('146926') Truth=[0.93]
SYBILS('122974') Truth=[0.93]
SYBILS('146924') Truth=[0.82]
SYBILS('78815') Truth=[0.94]
SYBILS('78816') Truth=[0.93]
SYBILS('78817') Truth=[0.98]
SYBILS('78819') Truth=[0.98]
SYBILS('132310') Truth=[0.81]
SYBILS('29884') Truth=[0.98]
SYBILS('29888') Truth=[0.99]
SYBILS('132318') Truth=[0.79]
SYBILS('29887') Truth=[0.99]
SYBILS('40202') Truth=[0.98]
SYBILS('122982') Truth=[0.94]
SYBILS('146951') Truth=[0.51]
SYBILS('39210') Truth=[0.99]
SYBILS('146954') Truth=[0.94]
SYBILS('122987') Truth=[0.81]
SYBILS('39211') Truth=[0.99]
SYBILS('78820') Truth=[0.98]
SYBILS('146952') Truth=[0.48]
SYBILS('122989') Truth=[0.85]
SYBILS('30887') Truth=[1]
SYBILS('54855') Truth=[0.99]
SYBILS('78822') Truth=[0.96]
SYBILS('30880') Truth=[0.99]
SYBILS('146958') Truth=[0.89]
SYBILS('122983') Truth=[0.95]
SYBILS('15248') Truth=[1]
SYBILS('30881') Truth=[0.98]
SYBILS('78823') Truth=[0.98]
SYBILS('15245') Truth=[1]
SYBILS('78824') Truth=[0.97]
SYBILS('54835') Truth=[0.99]
SYBILS('39220') Truth=[0.99]
SYBILS('29873') Truth=[0.98]
SYBILS('40210') Truth=[0.99]
SYBILS('29874') Truth=[0.98]
SYBILS('40211') Truth=[0.99]
SYBILS('132303') Truth=[0.81]
SYBILS('132300') Truth=[0.91]
SYBILS('40214') Truth=[0.97]
SYBILS('132306') Truth=[0.81]
SYBILS('29878') Truth=[0.98]
SYBILS('40215') Truth=[0.99]
SYBILS('132307') Truth=[0.91]
SYBILS('39229') Truth=[0.99]
SYBILS('15238') Truth=[1]
SYBILS('40205') Truth=[0.99]
SYBILS('132308') Truth=[0.97]
SYBILS('132309') Truth=[0.63]
SYBILS('122993') Truth=[0.81]
SYBILS('29870') Truth=[0.99]
SYBILS('146940') Truth=[0.84]
SYBILS('40209') Truth=[0.98]
SYBILS('30895') Truth=[0.75]
SYBILS('30896') Truth=[0.98]
SYBILS('122999') Truth=[0.81]
SYBILS('78831') Truth=[0.99]
SYBILS('30892') Truth=[0.99]
SYBILS('146948') Truth=[0.89]
SYBILS('78835') Truth=[0.97]
SYBILS('54843') Truth=[0.98]
SYBILS('39228') Truth=[0.98]
SYBILS('30894') Truth=[0.99]
SYBILS('122997') Truth=[0.89]
SYBILS('132331') Truth=[0.92]
SYBILS('132332') Truth=[0.81]
SYBILS('132330') Truth=[0.81]
SYBILS('132335') Truth=[0.87]
SYBILS('29863') Truth=[0.72]
SYBILS('40222') Truth=[0.97]
SYBILS('132333') Truth=[0.81]
SYBILS('29861') Truth=[0.99]
SYBILS('132334') Truth=[0.81]
SYBILS('40224') Truth=[0.98]
SYBILS('40218') Truth=[0.98]
SYBILS('40216') Truth=[0.98]
SYBILS('40217') Truth=[0.98]
SYBILS('146973') Truth=[0.8]
SYBILS('146970') Truth=[0.9]
SYBILS('146971') Truth=[0.83]
SYBILS('15221') Truth=[0.96]
SYBILS('15222') Truth=[0.99]
SYBILS('39234') Truth=[0.98]
SYBILS('78800') Truth=[0.97]
SYBILS('15223') Truth=[1]
SYBILS('146978') Truth=[0.74]
SYBILS('78803') Truth=[0.98]
SYBILS('39239') Truth=[0.98]
SYBILS('29859') Truth=[0.98]
SYBILS('54859') Truth=[0.98]
SYBILS('54857') Truth=[0.97]
SYBILS('29858') Truth=[0.98]
SYBILS('132320') Truth=[0.93]
SYBILS('78809') Truth=[0.98]
SYBILS('132321') Truth=[0.91]
SYBILS('39241') Truth=[0.97]
SYBILS('40232') Truth=[0.99]
SYBILS('132324') Truth=[0.91]
SYBILS('29852') Truth=[0.99]
SYBILS('132325') Truth=[0.81]
SYBILS('40230') Truth=[0.98]
SYBILS('132323') Truth=[0.72]
SYBILS('29856') Truth=[0.99]
SYBILS('29853') Truth=[0.95]
SYBILS('29854') Truth=[1]
SYBILS('132327') Truth=[0.81]
SYBILS('15218') Truth=[0.99]
SYBILS('15217') Truth=[1]
SYBILS('146961') Truth=[0.91]
SYBILS('15214') Truth=[1]
SYBILS('146969') Truth=[0.83]
SYBILS('15215') Truth=[1]
SYBILS('39248') Truth=[0.99]
SYBILS('15212') Truth=[1]
SYBILS('78814') Truth=[0.99]
SYBILS('54865') Truth=[0.67]
SYBILS('146968') Truth=[0.83]
SYBILS('30838') Truth=[0.99]
SYBILS('15280') Truth=[0.99]
SYBILS('54803') Truth=[0.98]
SYBILS('15283') Truth=[0.99]
SYBILS('30834') Truth=[0.99]
SYBILS('54809') Truth=[0.97]
SYBILS('30835') Truth=[0.99]
SYBILS('132351') Truth=[0.66]
SYBILS('30836') Truth=[0.96]
SYBILS('132352') Truth=[0.93]
SYBILS('156323') Truth=[0.85]
SYBILS('132357') Truth=[0.91]
SYBILS('156324') Truth=[0.85]
SYBILS('156329') Truth=[0.87]
SYBILS('146991') Truth=[0.83]
SYBILS('30840') Truth=[0.94]
SYBILS('146998') Truth=[0.83]
SYBILS('15288') Truth=[1]
SYBILS('15285') Truth=[0.97]
SYBILS('30849') Truth=[1]
SYBILS('132342') Truth=[0.5]
SYBILS('132340') Truth=[0.88]
SYBILS('15271') Truth=[0.98]
SYBILS('132346') Truth=[0.78]
SYBILS('156336') Truth=[0.92]
SYBILS('156339') Truth=[0.87]
SYBILS('132349') Truth=[0.86]
SYBILS('146980') Truth=[0.64]
SYBILS('146983') Truth=[0.86]
SYBILS('146984') Truth=[0.83]
SYBILS('146981') Truth=[0.91]
SYBILS('146986') Truth=[0.83]
SYBILS('30850') Truth=[0.98]
SYBILS('30859') Truth=[0.99]
SYBILS('54825') Truth=[0.98]
SYBILS('15261') Truth=[1]
SYBILS('132375') Truth=[0.84]
SYBILS('132376') Truth=[0.64]
SYBILS('156300') Truth=[0.81]
SYBILS('132374') Truth=[0.81]
SYBILS('156303') Truth=[0.5]
SYBILS('156306') Truth=[0.6]
SYBILS('156307') Truth=[0.6]
SYBILS('156308') Truth=[0.82]
SYBILS('30864') Truth=[0.99]
SYBILS('30865') Truth=[0.98]
SYBILS('54831') Truth=[0.98]
SYBILS('54832') Truth=[0.98]
SYBILS('132365') Truth=[0.89]
SYBILS('30868') Truth=[0.99]
SYBILS('156311') Truth=[0.58]
SYBILS('132362') Truth=[0.87]
SYBILS('30869') Truth=[1]
SYBILS('132368') Truth=[0.9]
SYBILS('29896') Truth=[0.98]
SYBILS('132366') Truth=[0.91]
SYBILS('156316') Truth=[0.94]
SYBILS('156318') Truth=[0.87]
SYBILS('29897') Truth=[0.98]
SYBILS('39207') Truth=[0.99]
SYBILS('39208') Truth=[0.99]
SYBILS('29892') Truth=[1]
SYBILS('15254') Truth=[0.99]
SYBILS('39200') Truth=[0.99]
SYBILS('15255') Truth=[1]
SYBILS('15252') Truth=[0.99]
SYBILS('39202') Truth=[0.98]
SYBILS('54823') Truth=[0.98]
SYBILS('15259') Truth=[0.99]
SYBILS('15256') Truth=[0.99]
SYBILS('132270') Truth=[0.85]
SYBILS('132271') Truth=[0.91]
SYBILS('132277') Truth=[0.8]
SYBILS('156245') Truth=[0.84]
SYBILS('132275') Truth=[0.34]
SYBILS('156249') Truth=[0.46]
SYBILS('132279') Truth=[0.8]
SYBILS('78542') Truth=[0.99]
SYBILS('78543') Truth=[0.95]
SYBILS('78545') Truth=[0.99]
SYBILS('132261') Truth=[0.87]
SYBILS('132262') Truth=[0.87]
SYBILS('132260') Truth=[0.92]
SYBILS('156253') Truth=[0.8]
SYBILS('132263') Truth=[0.88]
SYBILS('156259') Truth=[0.77]
SYBILS('132268') Truth=[0.86]
SYBILS('29590') Truth=[0.99]
SYBILS('29595') Truth=[0.99]
SYBILS('78551') Truth=[0.98]
SYBILS('54560') Truth=[0.98]
SYBILS('54563') Truth=[0.98]
SYBILS('54569') Truth=[0.92]
SYBILS('78518') Truth=[0.9]
SYBILS('132295') Truth=[0.87]
SYBILS('132292') Truth=[0.89]
SYBILS('107293') Truth=[0.86]
SYBILS('132293') Truth=[0.88]
SYBILS('156221') Truth=[0.98]
SYBILS('132298') Truth=[0.72]
SYBILS('156222') Truth=[0.96]
SYBILS('156224') Truth=[0.86]
SYBILS('132297') Truth=[0.87]
SYBILS('29587') Truth=[0.99]
SYBILS('156225') Truth=[0.5]
SYBILS('107290') Truth=[0.97]
SYBILS('156229') Truth=[0.91]
SYBILS('107291') Truth=[0.83]
SYBILS('29583') Truth=[0.99]
SYBILS('54592') Truth=[0.98]
SYBILS('107289') Truth=[0.83]
SYBILS('78524') Truth=[0.97]
SYBILS('78526') Truth=[0.75]
SYBILS('78529') Truth=[0.98]
SYBILS('132283') Truth=[0.86]
SYBILS('132284') Truth=[0.65]
SYBILS('132281') Truth=[0.65]
SYBILS('156232') Truth=[0.92]
SYBILS('156233') Truth=[0.48]
SYBILS('29577') Truth=[0.99]
SYBILS('156238') Truth=[0.82]
SYBILS('107280') Truth=[0.88]
SYBILS('29572') Truth=[1]
SYBILS('54584') Truth=[0.98]
SYBILS('78531') Truth=[0.99]
SYBILS('54582') Truth=[0.99]
SYBILS('54588') Truth=[0.95]
SYBILS('78535') Truth=[0.99]
SYBILS('107279') Truth=[0.92]
SYBILS('78538') Truth=[0.98]
SYBILS('156283') Truth=[0.61]
SYBILS('107271') Truth=[0.98]
SYBILS('156286') Truth=[0.9]
SYBILS('156287') Truth=[0.93]
SYBILS('107277') Truth=[0.95]
SYBILS('107275') Truth=[0.87]
SYBILS('30560') Truth=[0.99]
SYBILS('30565') Truth=[0.99]
SYBILS('54533') Truth=[0.99]
SYBILS('54530') Truth=[0.98]
SYBILS('78501') Truth=[0.99]
SYBILS('78502') Truth=[0.99]
SYBILS('107268') Truth=[0.94]
SYBILS('30561') Truth=[0.99]
SYBILS('156293') Truth=[0.88]
SYBILS('54519') Truth=[0.98]
SYBILS('78508') Truth=[0.99]
SYBILS('107262') Truth=[0.5]
SYBILS('156299') Truth=[0.89]
SYBILS('107263') Truth=[0.96]
SYBILS('30570') Truth=[0.99]
SYBILS('30571') Truth=[0.99]
SYBILS('78511') Truth=[0.99]
SYBILS('107256') Truth=[0.91]
SYBILS('54520') Truth=[0.99]
SYBILS('54525') Truth=[0.99]
SYBILS('78514') Truth=[0.98]
SYBILS('30573') Truth=[0.99]
SYBILS('54523') Truth=[0.99]
SYBILS('54524') Truth=[0.98]
SYBILS('78517') Truth=[0.98]
SYBILS('156261') Truth=[0.84]
SYBILS('107251') Truth=[0.8]
SYBILS('107255') Truth=[0.97]
SYBILS('107252') Truth=[0.89]
SYBILS('54551') Truth=[0.98]
SYBILS('54555') Truth=[0.98]
SYBILS('107248') Truth=[0.88]
SYBILS('54552') Truth=[0.98]
SYBILS('107246') Truth=[0.62]
SYBILS('30583') Truth=[0.99]
SYBILS('156270') Truth=[0.71]
SYBILS('30586') Truth=[0.99]
SYBILS('54557') Truth=[0.99]
SYBILS('156271') Truth=[0.92]
SYBILS('156272') Truth=[0.94]
SYBILS('107240') Truth=[0.92]
SYBILS('156275') Truth=[0.86]
SYBILS('107242') Truth=[0.93]
SYBILS('156279') Truth=[0.83]
SYBILS('30590') Truth=[0.99]
SYBILS('30592') Truth=[0.97]
SYBILS('107236') Truth=[0.86]
SYBILS('107237') Truth=[0.94]
SYBILS('107234') Truth=[0.79]
SYBILS('30596') Truth=[0.99]
SYBILS('107238') Truth=[0.78]
SYBILS('156281') Truth=[0.81]
SYBILS('30597') Truth=[0.98]
SYBILS('156282') Truth=[0.61]
SYBILS('107232') Truth=[0.91]
SYBILS('107233') Truth=[0.92]
SYBILS('107223') Truth=[0.83]
SYBILS('107228') Truth=[0.9]
SYBILS('107221') Truth=[0.94]
SYBILS('107214') Truth=[0.93]
SYBILS('107215') Truth=[0.96]
SYBILS('107210') Truth=[0.95]
SYBILS('107203') Truth=[0.93]
SYBILS('107207') Truth=[0.66]
SYBILS('78582') Truth=[0.64]
SYBILS('78583') Truth=[0.87]
SYBILS('78587') Truth=[0.99]
SYBILS('78590') Truth=[0.96]
SYBILS('78596') Truth=[0.99]
SYBILS('78597') Truth=[0.99]
SYBILS('78598') Truth=[0.99]
SYBILS('6596') Truth=[0.99]
SYBILS('78560') Truth=[0.86]
SYBILS('78564') Truth=[0.99]
SYBILS('78566') Truth=[0.98]
SYBILS('78567') Truth=[0.77]
SYBILS('78570') Truth=[0.97]
SYBILS('78572') Truth=[0.99]
SYBILS('6570') Truth=[0.99]
SYBILS('6572') Truth=[0.94]
SYBILS('6567') Truth=[1]
SYBILS('6568') Truth=[1]
SYBILS('6560') Truth=[1]
SYBILS('6558') Truth=[0.99]
SYBILS('122808') Truth=[0.83]
SYBILS('6590') Truth=[1]
SYBILS('122805') Truth=[0.86]
SYBILS('122806') Truth=[0.81]
SYBILS('122807') Truth=[0.93]
SYBILS('6585') Truth=[1]
SYBILS('6586') Truth=[0.98]
SYBILS('122803') Truth=[0.92]
SYBILS('122815') Truth=[0.64]
SYBILS('122818') Truth=[0.91]
SYBILS('6573') Truth=[1]
SYBILS('6574') Truth=[0.98]
SYBILS('6577') Truth=[0.99]
SYBILS('6578') Truth=[1]
SYBILS('122810') Truth=[0.9]
SYBILS('122828') Truth=[0.92]
SYBILS('6527') Truth=[0.99]
SYBILS('6528') Truth=[0.99]
SYBILS('122824') Truth=[0.89]
SYBILS('6522') Truth=[0.99]
SYBILS('122820') Truth=[0.67]
SYBILS('6517') Truth=[1]
SYBILS('122835') Truth=[0.82]
SYBILS('6512') Truth=[1]
SYBILS('122830') Truth=[0.95]
SYBILS('122832') Truth=[0.82]
SYBILS('122848') Truth=[0.79]
SYBILS('122844') Truth=[0.82]
SYBILS('6541') Truth=[1]
SYBILS('146812') Truth=[0.84]
SYBILS('6543') Truth=[0.99]
SYBILS('122847') Truth=[0.81]
SYBILS('146810') Truth=[0.84]
SYBILS('122840') Truth=[0.84]
SYBILS('6545') Truth=[0.96]
SYBILS('146816') Truth=[0.84]
SYBILS('122842') Truth=[0.82]
SYBILS('146813') Truth=[0.84]
SYBILS('146806') Truth=[0.5]
SYBILS('122859') Truth=[0.91]
SYBILS('146800') Truth=[0.81]
SYBILS('146801') Truth=[0.81]
SYBILS('122851') Truth=[0.96]
SYBILS('122852') Truth=[0.8]
SYBILS('146802') Truth=[0.81]
SYBILS('122854') Truth=[0.92]
SYBILS('29529') Truth=[0.67]
SYBILS('146839') Truth=[0.84]
SYBILS('30516') Truth=[0.99]
SYBILS('29522') Truth=[0.99]
SYBILS('29520') Truth=[1]
SYBILS('29523') Truth=[0.99]
SYBILS('122860') Truth=[0.9]
SYBILS('122861') Truth=[0.67]
SYBILS('146834') Truth=[0.84]
SYBILS('122867') Truth=[0.83]
SYBILS('122869') Truth=[0.83]
SYBILS('146837') Truth=[0.84]
SYBILS('122862') Truth=[0.87]
SYBILS('146838') Truth=[0.84]
SYBILS('146835') Truth=[0.84]
SYBILS('146836') Truth=[0.89]
SYBILS('122865') Truth=[0.82]
SYBILS('29516') Truth=[0.99]
SYBILS('146829') Truth=[0.5]
SYBILS('30527') Truth=[0.99]
SYBILS('30528') Truth=[0.98]
SYBILS('29512') Truth=[0.97]
SYBILS('30532') Truth=[0.98]
SYBILS('122878') Truth=[0.65]
SYBILS('146821') Truth=[0.86]
SYBILS('146826') Truth=[0.84]
SYBILS('30531') Truth=[0.99]
SYBILS('29507') Truth=[1]
SYBILS('132210') Truth=[0.79]
SYBILS('29509') Truth=[0.95]
SYBILS('54509') Truth=[0.98]
SYBILS('132212') Truth=[0.86]
SYBILS('132213') Truth=[0.94]
SYBILS('132218') Truth=[0.8]
SYBILS('29504') Truth=[0.98]
SYBILS('132217') Truth=[0.9]
SYBILS('6504') Truth=[1]
SYBILS('122880') Truth=[0.93]
SYBILS('122881') Truth=[0.94]
SYBILS('6506') Truth=[1]
SYBILS('122882') Truth=[0.67]
SYBILS('6509') Truth=[1]
SYBILS('146852') Truth=[0.97]
SYBILS('146850') Truth=[0.65]
SYBILS('30543') Truth=[1]
SYBILS('122888') Truth=[0.91]
SYBILS('122889') Truth=[0.93]
SYBILS('30546') Truth=[0.99]
SYBILS('122884') Truth=[0.5]
SYBILS('6502') Truth=[1]
SYBILS('146858') Truth=[0.59]
SYBILS('122887') Truth=[0.82]
SYBILS('132207') Truth=[0.79]
SYBILS('132205') Truth=[0.83]
SYBILS('132206') Truth=[0.79]
SYBILS('122891') Truth=[0.85]
SYBILS('122892') Truth=[0.86]
SYBILS('132209') Truth=[0.88]
SYBILS('122894') Truth=[0.82]
SYBILS('146844') Truth=[0.84]
SYBILS('146845') Truth=[0.89]
SYBILS('54503') Truth=[0.99]
SYBILS('54504') Truth=[0.99]
SYBILS('30551') Truth=[0.99]
SYBILS('122898') Truth=[0.67]
SYBILS('132233') Truth=[0.82]
SYBILS('132230') Truth=[0.89]
SYBILS('156202') Truth=[0.82]
SYBILS('132236') Truth=[0.9]
SYBILS('132234') Truth=[0.84]
SYBILS('132238') Truth=[0.86]
SYBILS('132239') Truth=[0.89]
SYBILS('146870') Truth=[0.9]
SYBILS('146873') Truth=[0.9]
SYBILS('146871') Truth=[0.96]
SYBILS('29560') Truth=[0.99]
SYBILS('146872') Truth=[0.9]
SYBILS('146877') Truth=[0.96]
SYBILS('146875') Truth=[0.9]
SYBILS('156210') Truth=[0.85]
SYBILS('132222') Truth=[0.85]
SYBILS('156211') Truth=[0.87]
SYBILS('156212') Truth=[0.93]
SYBILS('132220') Truth=[0.94]
SYBILS('156213') Truth=[0.84]
SYBILS('29554') Truth=[0.99]
SYBILS('132225') Truth=[0.86]
SYBILS('156214') Truth=[0.83]
SYBILS('132226') Truth=[0.93]
SYBILS('156215') Truth=[0.9]
SYBILS('132223') Truth=[0.86]
SYBILS('156217') Truth=[0.82]
SYBILS('29559') Truth=[0.99]
SYBILS('29551') Truth=[0.98]
SYBILS('146860') Truth=[0.5]
SYBILS('146866') Truth=[0.9]
SYBILS('146867') Truth=[0.9]
SYBILS('146864') Truth=[0.96]
SYBILS('146869') Truth=[0.9]
SYBILS('132254') Truth=[0.92]
SYBILS('132252') Truth=[0.93]
SYBILS('132258') Truth=[0.82]
SYBILS('29544') Truth=[0.97]
SYBILS('29541') Truth=[0.99]
SYBILS('29542') Truth=[0.97]
SYBILS('29547') Truth=[0.99]
SYBILS('146890') Truth=[0.9]
SYBILS('146895') Truth=[0.9]
SYBILS('146894') Truth=[0.9]
SYBILS('30501') Truth=[0.99]
SYBILS('146897') Truth=[0.9]
SYBILS('30508') Truth=[0.97]
SYBILS('30503') Truth=[0.99]
SYBILS('132243') Truth=[0.85]
SYBILS('30505') Truth=[0.94]
SYBILS('29532') Truth=[0.98]
SYBILS('29537') Truth=[0.99]
SYBILS('146881') Truth=[0.5]
SYBILS('146882') Truth=[0.9]
SYBILS('146883') Truth=[0.9]
SYBILS('30511') Truth=[0.97]
SYBILS('30512') Truth=[0.94]
SYBILS('132151') Truth=[0.89]
SYBILS('107196') Truth=[0.94]
SYBILS('39050') Truth=[0.99]
SYBILS('107193') Truth=[0.92]
SYBILS('156120') Truth=[0.87]
SYBILS('40041') Truth=[0.99]
SYBILS('132155') Truth=[0.74]
SYBILS('132156') Truth=[0.89]
SYBILS('64010') Truth=[0.99]
SYBILS('156124') Truth=[0.94]
SYBILS('15084') Truth=[1]
SYBILS('156125') Truth=[0.83]
SYBILS('132159') Truth=[0.91]
SYBILS('156126') Truth=[0.5]
SYBILS('64013') Truth=[0.98]
SYBILS('64015') Truth=[0.99]
SYBILS('132158') Truth=[0.82]
SYBILS('156129') Truth=[0.92]
SYBILS('40049') Truth=[0.97]
SYBILS('64018') Truth=[0.98]
SYBILS('64009') Truth=[0.98]
SYBILS('54690') Truth=[0.98]
SYBILS('146793') Truth=[0.86]
SYBILS('146790') Truth=[0.91]
SYBILS('146791') Truth=[0.8]
SYBILS('54693') Truth=[0.98]
SYBILS('78661') Truth=[0.97]
SYBILS('78662') Truth=[0.99]
SYBILS('54691') Truth=[0.99]
SYBILS('78663') Truth=[0.98]
SYBILS('54697') Truth=[0.93]
SYBILS('39057') Truth=[0.98]
SYBILS('146798') Truth=[0.81]
SYBILS('54696') Truth=[0.91]
SYBILS('78668') Truth=[0.98]
SYBILS('15070') Truth=[1]
SYBILS('107184') Truth=[0.74]
SYBILS('107185') Truth=[0.8]
SYBILS('132141') Truth=[0.94]
SYBILS('107183') Truth=[0.8]
SYBILS('15074') Truth=[1]
SYBILS('132144') Truth=[0.91]
SYBILS('156133') Truth=[0.58]
SYBILS('15075') Truth=[0.99]
SYBILS('39064') Truth=[1]
SYBILS('132145') Truth=[0.83]
SYBILS('40050') Truth=[0.84]
SYBILS('107186') Truth=[0.94]
SYBILS('39066') Truth=[0.98]
SYBILS('40051') Truth=[0.99]
SYBILS('132149') Truth=[0.85]
SYBILS('156138') Truth=[0.85]
SYBILS('132146') Truth=[0.92]
SYBILS('156139') Truth=[0.85]
SYBILS('107180') Truth=[0.9]
SYBILS('146781') Truth=[0.81]
SYBILS('78670') Truth=[0.99]
SYBILS('146780') Truth=[0.92]
SYBILS('78671') Truth=[0.98]
SYBILS('78675') Truth=[0.99]
SYBILS('39068') Truth=[0.99]
SYBILS('54684') Truth=[0.96]
SYBILS('107179') Truth=[0.85]
SYBILS('146787') Truth=[0.8]
SYBILS('78679') Truth=[0.57]
SYBILS('78639') Truth=[0.99]
SYBILS('39070') Truth=[0.99]
SYBILS('132174') Truth=[0.94]
SYBILS('107171') Truth=[0.82]
SYBILS('132172') Truth=[0.49]
SYBILS('107177') Truth=[0.97]
SYBILS('132177') Truth=[0.9]
SYBILS('15064') Truth=[0.97]
SYBILS('39075') Truth=[0.99]
SYBILS('40064') Truth=[0.98]
SYBILS('107178') Truth=[0.86]
SYBILS('156101') Truth=[0.83]
SYBILS('15061') Truth=[0.99]
SYBILS('39076') Truth=[0.98]
SYBILS('107175') Truth=[0.97]
SYBILS('15062') Truth=[0.99]
SYBILS('64033') Truth=[0.97]
SYBILS('156104') Truth=[0.5]
SYBILS('40068') Truth=[0.97]
SYBILS('156107') Truth=[0.64]
SYBILS('64038') Truth=[0.98]
SYBILS('64039') Truth=[0.98]
SYBILS('156109') Truth=[0.82]
SYBILS('78640') Truth=[0.99]
SYBILS('78643') Truth=[0.89]
SYBILS('15065') Truth=[0.98]
SYBILS('15066') Truth=[1]
SYBILS('78645') Truth=[0.99]
SYBILS('78646') Truth=[0.97]
SYBILS('78649') Truth=[0.98]
SYBILS('39081') Truth=[0.99]
SYBILS('40070') Truth=[0.98]
SYBILS('132162') Truth=[0.9]
SYBILS('40071') Truth=[0.98]
SYBILS('132163') Truth=[0.86]
SYBILS('132161') Truth=[0.84]
SYBILS('40075') Truth=[0.98]
SYBILS('132167') Truth=[0.79]
SYBILS('15050') Truth=[1]
SYBILS('64021') Truth=[0.98]
SYBILS('15051') Truth=[0.99]
SYBILS('132165') Truth=[0.93]
SYBILS('132168') Truth=[0.89]
SYBILS('29696') Truth=[0.98]
SYBILS('40077') Truth=[0.98]
SYBILS('132169') Truth=[0.94]
SYBILS('64027') Truth=[0.98]
SYBILS('156119') Truth=[0.87]
SYBILS('64028') Truth=[0.98]
SYBILS('29690') Truth=[0.98]
SYBILS('29693') Truth=[0.99]
SYBILS('78650') Truth=[0.99]
SYBILS('78651') Truth=[0.63]
SYBILS('29692') Truth=[0.99]
SYBILS('78652') Truth=[0.98]
SYBILS('78653') Truth=[0.98]
SYBILS('39089') Truth=[0.98]
SYBILS('107159') Truth=[0.85]
SYBILS('78654') Truth=[0.99]
SYBILS('107157') Truth=[0.89]
SYBILS('78656') Truth=[0.99]
SYBILS('15055') Truth=[0.99]
SYBILS('132170') Truth=[0.9]
SYBILS('15058') Truth=[1]
SYBILS('15059') Truth=[0.99]
SYBILS('107151') Truth=[0.85]
SYBILS('132196') Truth=[0.95]
SYBILS('156163') Truth=[0.83]
SYBILS('54648') Truth=[0.98]
SYBILS('156164') Truth=[0.83]
SYBILS('156166') Truth=[0.81]
SYBILS('156167') Truth=[0.81]
SYBILS('132197') Truth=[0.92]
SYBILS('40000') Truth=[0.99]
SYBILS('30681') Truth=[0.98]
SYBILS('30686') Truth=[0.98]
SYBILS('39013') Truth=[0.99]
SYBILS('54654') Truth=[0.97]
SYBILS('54651') Truth=[0.99]
SYBILS('78622') Truth=[0.8]
SYBILS('54657') Truth=[0.99]
SYBILS('39017') Truth=[0.82]
SYBILS('30684') Truth=[0.98]
SYBILS('39019') Truth=[1]
SYBILS('30685') Truth=[0.99]
SYBILS('156173') Truth=[0.92]
SYBILS('78629') Truth=[0.99]
SYBILS('156175') Truth=[0.79]
SYBILS('156177') Truth=[0.85]
SYBILS('132186') Truth=[0.81]
SYBILS('156179') Truth=[0.9]
SYBILS('39022') Truth=[0.8]
SYBILS('107143') Truth=[0.87]
SYBILS('132187') Truth=[0.74]
SYBILS('40012') Truth=[0.98]
SYBILS('40010') Truth=[0.94]
SYBILS('40014') Truth=[0.98]
SYBILS('40007') Truth=[0.98]
SYBILS('78632') Truth=[0.97]
SYBILS('107135') Truth=[0.67]
SYBILS('107136') Truth=[0.64]
SYBILS('156181') Truth=[0.82]
SYBILS('30696') Truth=[0.99]
SYBILS('156140') Truth=[0.85]
SYBILS('107130') Truth=[0.93]
SYBILS('156141') Truth=[0.9]
SYBILS('156144') Truth=[0.5]
SYBILS('107134') Truth=[0.92]
SYBILS('156146') Truth=[0.62]
SYBILS('39033') Truth=[0.98]
SYBILS('40025') Truth=[0.66]
SYBILS('54671') Truth=[0.98]
SYBILS('39034') Truth=[0.99]
SYBILS('54676') Truth=[0.98]
SYBILS('107127') Truth=[0.82]
SYBILS('39037') Truth=[0.99]
SYBILS('107125') Truth=[0.96]
SYBILS('54677') Truth=[0.98]
SYBILS('107128') Truth=[0.93]
SYBILS('107129') Truth=[0.98]
SYBILS('78606') Truth=[0.98]
SYBILS('15092') Truth=[0.99]
SYBILS('78607') Truth=[0.98]
SYBILS('15093') Truth=[0.99]
SYBILS('156152') Truth=[0.87]
SYBILS('156153') Truth=[0.88]
SYBILS('15091') Truth=[0.99]
SYBILS('15096') Truth=[0.98]
SYBILS('40030') Truth=[0.98]
SYBILS('40031') Truth=[0.98]
SYBILS('15097') Truth=[0.98]
SYBILS('107123') Truth=[0.78]
SYBILS('156156') Truth=[0.95]
SYBILS('107121') Truth=[0.83]
SYBILS('40034') Truth=[0.98]
SYBILS('40032') Truth=[0.98]
SYBILS('40039') Truth=[0.69]
SYBILS('54660') Truth=[0.99]
