--- Atoms: 
SYBILS('87777') Truth=[0.48]
SYBILS('106935') Truth=[0.41]
SYBILS('87776') Truth=[0.97]
SYBILS('87779') Truth=[0.96]
SYBILS('87778') Truth=[0.94]
SYBILS('106939') Truth=[0.8]
SYBILS('87772') Truth=[0.87]
SYBILS('106938') Truth=[0.54]
SYBILS('48161') Truth=[0.66]
SYBILS('48163') Truth=[0.77]
SYBILS('87771') Truth=[0.9]
SYBILS('48162') Truth=[0.4]
SYBILS('73118') Truth=[0.43]
SYBILS('106931') Truth=[0.92]
SYBILS('73117') Truth=[0.39]
SYBILS('106930') Truth=[0.83]
SYBILS('106932') Truth=[0.91]
SYBILS('73114') Truth=[0.48]
SYBILS('73113') Truth=[0.37]
SYBILS('73115') Truth=[0.41]
SYBILS('73110') Truth=[0.38]
SYBILS('48176') Truth=[0.56]
SYBILS('48175') Truth=[0.5]
SYBILS('73112') Truth=[0.31]
SYBILS('48178') Truth=[0.5]
SYBILS('73111') Truth=[0.71]
SYBILS('48177') Truth=[0.61]
SYBILS('106924') Truth=[0.92]
SYBILS('87789') Truth=[0.95]
SYBILS('106928') Truth=[0.92]
SYBILS('87783') Truth=[0.95]
SYBILS('106927') Truth=[0.81]
SYBILS('87785') Truth=[0.96]
SYBILS('48172') Truth=[0.52]
SYBILS('87780') Truth=[0.69]
SYBILS('48171') Truth=[0.41]
SYBILS('48174') Truth=[0.5]
SYBILS('87782') Truth=[0.88]
SYBILS('48173') Truth=[0.56]
SYBILS('73107') Truth=[0.5]
SYBILS('106920') Truth=[0.81]
SYBILS('73106') Truth=[0.5]
SYBILS('106922') Truth=[0.75]
SYBILS('106921') Truth=[0.81]
SYBILS('73147') Truth=[0.33]
SYBILS('73146') Truth=[0.44]
SYBILS('73148') Truth=[0.39]
SYBILS('73143') Truth=[0.33]
SYBILS('48189') Truth=[0.7]
SYBILS('73141') Truth=[0.57]
SYBILS('73140') Truth=[0.57]
SYBILS('87748') Truth=[0.95]
SYBILS('87749') Truth=[0.96]
SYBILS('87755') Truth=[0.79]
SYBILS('106912') Truth=[0.92]
SYBILS('87757') Truth=[0.93]
SYBILS('106915') Truth=[0.73]
SYBILS('87751') Truth=[0.92]
SYBILS('87750') Truth=[0.95]
SYBILS('106916') Truth=[0.9]
SYBILS('87753') Truth=[0.97]
SYBILS('48183') Truth=[0.7]
SYBILS('48184') Truth=[0.7]
SYBILS('73139') Truth=[0.5]
SYBILS('48181') Truth=[0.74]
SYBILS('106911') Truth=[0.81]
SYBILS('73136') Truth=[0.69]
SYBILS('73135') Truth=[0.57]
SYBILS('73138') Truth=[0.74]
SYBILS('73137') Truth=[0.5]
SYBILS('73132') Truth=[0.51]
SYBILS('48198') Truth=[0.62]
SYBILS('73131') Truth=[0.35]
SYBILS('48197') Truth=[0.81]
SYBILS('73134') Truth=[0.51]
SYBILS('73133') Truth=[0.68]
SYBILS('48199') Truth=[0.82]
SYBILS('106909') Truth=[0.95]
SYBILS('87758') Truth=[0.94]
SYBILS('87765') Truth=[0.95]
SYBILS('87767') Truth=[0.94]
SYBILS('106903') Truth=[0.83]
SYBILS('106906') Truth=[0.94]
SYBILS('106905') Truth=[0.71]
SYBILS('48193') Truth=[0.7]
SYBILS('48196') Truth=[0.78]
SYBILS('48195') Truth=[0.5]
SYBILS('73129') Truth=[0.57]
SYBILS('48190') Truth=[0.7]
SYBILS('73128') Truth=[0.53]
SYBILS('48192') Truth=[0.5]
SYBILS('48125') Truth=[0.59]
SYBILS('48124') Truth=[0.79]
SYBILS('48127') Truth=[0.56]
SYBILS('48126') Truth=[0.42]
SYBILS('48121') Truth=[0.75]
SYBILS('48120') Truth=[0.71]
SYBILS('48123') Truth=[0.81]
SYBILS('48122') Truth=[0.54]
SYBILS('87729') Truth=[0.91]
SYBILS('48129') Truth=[0.61]
SYBILS('48128') Truth=[0.56]
SYBILS('87725') Truth=[0.95]
SYBILS('87727') Truth=[0.95]
SYBILS('87732') Truth=[0.96]
SYBILS('87735') Truth=[0.95]
SYBILS('48136') Truth=[0.77]
SYBILS('48135') Truth=[0.72]
SYBILS('48138') Truth=[0.61]
SYBILS('48137') Truth=[0.41]
SYBILS('48134') Truth=[0.7]
SYBILS('48133') Truth=[0.64]
SYBILS('48139') Truth=[0.61]
SYBILS('87743') Truth=[0.91]
SYBILS('87746') Truth=[0.92]
SYBILS('87742') Truth=[0.95]
SYBILS('87741') Truth=[0.73]
SYBILS('48130') Truth=[0.64]
SYBILS('48147') Truth=[0.54]
SYBILS('73103') Truth=[0.5]
SYBILS('48146') Truth=[0.54]
SYBILS('73102') Truth=[0.39]
SYBILS('73105') Truth=[0.5]
SYBILS('73104') Truth=[0.6]
SYBILS('48143') Truth=[0.72]
SYBILS('48142') Truth=[0.61]
SYBILS('48145') Truth=[0.74]
SYBILS('73100') Truth=[0.59]
SYBILS('87704') Truth=[0.95]
SYBILS('87703') Truth=[0.94]
SYBILS('87706') Truth=[0.96]
SYBILS('87705') Truth=[0.96]
SYBILS('87711') Truth=[0.82]
SYBILS('87713') Truth=[0.95]
SYBILS('48141') Truth=[0.68]
SYBILS('48140') Truth=[0.61]
SYBILS('48158') Truth=[0.54]
SYBILS('48157') Truth=[0.54]
SYBILS('48159') Truth=[0.69]
SYBILS('48153') Truth=[0.36]
SYBILS('48156') Truth=[0.54]
SYBILS('48155') Truth=[0.42]
SYBILS('87719') Truth=[0.92]
SYBILS('87715') Truth=[0.95]
SYBILS('87714') Truth=[0.91]
SYBILS('87717') Truth=[0.73]
SYBILS('87716') Truth=[0.89]
SYBILS('87722') Truth=[0.94]
SYBILS('87721') Truth=[0.88]
SYBILS('87724') Truth=[0.85]
SYBILS('87723') Truth=[0.69]
SYBILS('87720') Truth=[0.96]
SYBILS('48150') Truth=[0.73]
SYBILS('48152') Truth=[0.36]
SYBILS('48151') Truth=[0.6]
SYBILS('87493') Truth=[0.91]
SYBILS('87496') Truth=[0.92]
SYBILS('87490') Truth=[0.95]
SYBILS('87492') Truth=[0.95]
SYBILS('87491') Truth=[0.9]
SYBILS('87479') Truth=[0.93]
SYBILS('87476') Truth=[0.91]
SYBILS('87475') Truth=[0.9]
SYBILS('87478') Truth=[0.96]
SYBILS('87472') Truth=[0.93]
SYBILS('87471') Truth=[0.9]
SYBILS('87488') Truth=[0.69]
SYBILS('87482') Truth=[0.96]
SYBILS('87485') Truth=[0.93]
SYBILS('87481') Truth=[0.94]
SYBILS('87480') Truth=[0.97]
SYBILS('87457') Truth=[0.95]
SYBILS('87453') Truth=[0.95]
SYBILS('87456') Truth=[0.93]
SYBILS('87455') Truth=[0.94]
SYBILS('87469') Truth=[0.93]
SYBILS('87465') Truth=[0.48]
SYBILS('87464') Truth=[0.93]
SYBILS('87466') Truth=[0.94]
SYBILS('87461') Truth=[0.9]
SYBILS('87463') Truth=[0.93]
SYBILS('87462') Truth=[0.48]
SYBILS('87429') Truth=[0.86]
SYBILS('87438') Truth=[0.95]
SYBILS('87432') Truth=[0.95]
SYBILS('87434') Truth=[0.85]
SYBILS('87430') Truth=[0.48]
SYBILS('87439') Truth=[0.91]
SYBILS('87447') Truth=[0.86]
SYBILS('87449') Truth=[0.96]
SYBILS('87448') Truth=[0.88]
SYBILS('87443') Truth=[0.95]
SYBILS('87442') Truth=[0.92]
SYBILS('87445') Truth=[0.95]
SYBILS('131801') Truth=[0.79]
SYBILS('131800') Truth=[0.47]
SYBILS('131802') Truth=[0.88]
SYBILS('131805') Truth=[0.63]
SYBILS('131804') Truth=[0.72]
SYBILS('14509') Truth=[0.46]
SYBILS('131821') Truth=[0.84]
SYBILS('131822') Truth=[0.84]
SYBILS('14513') Truth=[0.82]
SYBILS('131825') Truth=[0.69]
SYBILS('14512') Truth=[0.65]
SYBILS('14515') Truth=[0.53]
SYBILS('14514') Truth=[0.76]
SYBILS('14516') Truth=[0.53]
SYBILS('14519') Truth=[0.75]
SYBILS('14518') Truth=[0.53]
SYBILS('14511') Truth=[0.72]
SYBILS('131811') Truth=[0.68]
SYBILS('14502') Truth=[0.61]
SYBILS('131814') Truth=[0.86]
SYBILS('14501') Truth=[0.82]
SYBILS('14504') Truth=[0.6]
SYBILS('131815') Truth=[0.82]
SYBILS('14506') Truth=[0.75]
SYBILS('131818') Truth=[0.76]
SYBILS('14505') Truth=[0.67]
SYBILS('14508') Truth=[0.84]
SYBILS('14507') Truth=[0.74]
SYBILS('131819') Truth=[0.67]
SYBILS('131841') Truth=[0.63]
SYBILS('106795') Truth=[0.83]
SYBILS('106797') Truth=[0.91]
SYBILS('106796') Truth=[0.92]
SYBILS('106799') Truth=[0.91]
SYBILS('106791') Truth=[0.91]
SYBILS('106790') Truth=[0.84]
SYBILS('106792') Truth=[0.61]
SYBILS('131832') Truth=[0.81]
SYBILS('131831') Truth=[0.62]
SYBILS('131833') Truth=[0.72]
SYBILS('131836') Truth=[0.72]
SYBILS('131835') Truth=[0.79]
SYBILS('131839') Truth=[0.69]
SYBILS('106784') Truth=[0.92]
SYBILS('106785') Truth=[0.91]
SYBILS('106787') Truth=[0.91]
SYBILS('106789') Truth=[0.88]
SYBILS('131742') Truth=[0.75]
SYBILS('131741') Truth=[0.73]
SYBILS('131743') Truth=[0.5]
SYBILS('131748') Truth=[0.72]
SYBILS('14435') Truth=[0.63]
SYBILS('14438') Truth=[0.56]
SYBILS('14437') Truth=[0.7]
SYBILS('14439') Truth=[0.6]
SYBILS('106894') Truth=[0.91]
SYBILS('14430') Truth=[0.78]
SYBILS('14434') Truth=[0.6]
SYBILS('14433') Truth=[0.64]
SYBILS('106891') Truth=[0.92]
SYBILS('131731') Truth=[0.76]
SYBILS('131733') Truth=[0.67]
SYBILS('131732') Truth=[0.45]
SYBILS('131734') Truth=[0.74]
SYBILS('14425') Truth=[0.7]
SYBILS('131736') Truth=[0.84]
SYBILS('131739') Truth=[0.69]
SYBILS('14426') Truth=[0.82]
SYBILS('14429') Truth=[0.76]
SYBILS('14428') Truth=[0.53]
SYBILS('106883') Truth=[0.89]
SYBILS('106885') Truth=[0.76]
SYBILS('14421') Truth=[0.68]
SYBILS('106887') Truth=[0.9]
SYBILS('106886') Truth=[0.64]
SYBILS('14423') Truth=[0.68]
SYBILS('106889') Truth=[0.73]
SYBILS('14422') Truth=[0.82]
SYBILS('131764') Truth=[0.7]
SYBILS('14414') Truth=[0.71]
SYBILS('14413') Truth=[0.75]
SYBILS('131769') Truth=[0.59]
SYBILS('14417') Truth=[0.74]
SYBILS('106872') Truth=[0.87]
SYBILS('106873') Truth=[0.84]
SYBILS('14410') Truth=[0.71]
SYBILS('14412') Truth=[0.53]
SYBILS('106870') Truth=[0.76]
SYBILS('131751') Truth=[0.47]
SYBILS('131750') Truth=[0.47]
SYBILS('131753') Truth=[0.83]
SYBILS('131756') Truth=[0.74]
SYBILS('14403') Truth=[0.76]
SYBILS('131759') Truth=[0.62]
SYBILS('106869') Truth=[0.79]
SYBILS('14402') Truth=[0.69]
SYBILS('14405') Truth=[0.62]
SYBILS('14404') Truth=[0.79]
SYBILS('14407') Truth=[0.56]
SYBILS('14406') Truth=[0.81]
SYBILS('14408') Truth=[0.8]
SYBILS('106861') Truth=[0.94]
SYBILS('106863') Truth=[0.78]
SYBILS('106862') Truth=[0.95]
SYBILS('106865') Truth=[0.81]
SYBILS('14401') Truth=[0.6]
SYBILS('106867') Truth=[0.91]
SYBILS('14400') Truth=[0.77]
SYBILS('106866') Truth=[0.82]
SYBILS('14470') Truth=[0.77]
SYBILS('131782') Truth=[0.57]
SYBILS('131784') Truth=[0.67]
SYBILS('131785') Truth=[0.81]
SYBILS('14479') Truth=[0.82]
SYBILS('106857') Truth=[0.86]
SYBILS('14472') Truth=[0.84]
SYBILS('106850') Truth=[0.67]
SYBILS('14474') Truth=[0.78]
SYBILS('14473') Truth=[0.74]
SYBILS('106851') Truth=[0.9]
SYBILS('14476') Truth=[0.59]
SYBILS('14475') Truth=[0.72]
SYBILS('106853') Truth=[0.86]
SYBILS('106856') Truth=[0.59]
SYBILS('14477') Truth=[0.71]
SYBILS('106855') Truth=[0.75]
SYBILS('131771') Truth=[0.7]
SYBILS('131770') Truth=[0.78]
SYBILS('131773') Truth=[0.7]
SYBILS('131772') Truth=[0.65]
SYBILS('131777') Truth=[0.8]
SYBILS('14469') Truth=[0.53]
SYBILS('106847') Truth=[0.87]
SYBILS('14468') Truth=[0.53]
SYBILS('106848') Truth=[0.63]
SYBILS('14461') Truth=[0.6]
SYBILS('106841') Truth=[0.48]
SYBILS('106840') Truth=[0.85]
SYBILS('14465') Truth=[0.74]
SYBILS('106843') Truth=[0.88]
SYBILS('14464') Truth=[0.75]
SYBILS('106842') Truth=[0.85]
SYBILS('14467') Truth=[0.79]
SYBILS('14466') Truth=[0.82]
SYBILS('14458') Truth=[0.83]
SYBILS('106836') Truth=[0.67]
SYBILS('106838') Truth=[0.85]
SYBILS('14459') Truth=[0.81]
SYBILS('106837') Truth=[0.69]
SYBILS('106839') Truth=[0.86]
SYBILS('14450') Truth=[0.8]
SYBILS('106830') Truth=[0.84]
SYBILS('14454') Truth=[0.6]
SYBILS('106832') Truth=[0.91]
SYBILS('14453') Truth=[0.77]
SYBILS('14456') Truth=[0.77]
SYBILS('106834') Truth=[0.83]
SYBILS('14455') Truth=[0.72]
SYBILS('106833') Truth=[0.88]
SYBILS('131791') Truth=[0.89]
SYBILS('131793') Truth=[0.63]
SYBILS('131796') Truth=[0.47]
SYBILS('131799') Truth=[0.63]
SYBILS('14447') Truth=[0.53]
SYBILS('106825') Truth=[0.88]
SYBILS('14446') Truth=[0.79]
SYBILS('14449') Truth=[0.6]
SYBILS('14448') Truth=[0.83]
SYBILS('106826') Truth=[0.87]
SYBILS('106828') Truth=[0.8]
SYBILS('14441') Truth=[0.6]
SYBILS('14440') Truth=[0.71]
SYBILS('14443') Truth=[0.77]
SYBILS('14442') Truth=[0.78]
SYBILS('106820') Truth=[0.95]
SYBILS('14445') Truth=[0.78]
SYBILS('106823') Truth=[0.84]
SYBILS('14444') Truth=[0.68]
SYBILS('106822') Truth=[0.78]
SYBILS('87414') Truth=[0.95]
SYBILS('87413') Truth=[0.95]
SYBILS('87416') Truth=[0.94]
SYBILS('106816') Truth=[0.65]
SYBILS('87415') Truth=[0.95]
SYBILS('106818') Truth=[0.95]
SYBILS('87411') Truth=[0.94]
SYBILS('106810') Truth=[0.9]
SYBILS('106812') Truth=[0.63]
SYBILS('87424') Truth=[0.94]
SYBILS('87426') Truth=[0.95]
SYBILS('106804') Truth=[0.47]
SYBILS('106807') Truth=[0.47]
SYBILS('87420') Truth=[0.91]
SYBILS('106806') Truth=[0.63]
SYBILS('106808') Truth=[0.9]
SYBILS('14490') Truth=[0.53]
SYBILS('14492') Truth=[0.53]
SYBILS('14491') Truth=[0.7]
SYBILS('14493') Truth=[0.68]
SYBILS('14496') Truth=[0.53]
SYBILS('14495') Truth=[0.6]
SYBILS('14498') Truth=[0.71]
SYBILS('14497') Truth=[0.76]
SYBILS('14499') Truth=[0.53]
SYBILS('14481') Truth=[0.82]
SYBILS('87403') Truth=[0.94]
SYBILS('87405') Truth=[0.82]
SYBILS('87404') Truth=[0.97]
SYBILS('87400') Truth=[0.84]
SYBILS('14483') Truth=[0.76]
SYBILS('14485') Truth=[0.77]
SYBILS('14484') Truth=[0.53]
SYBILS('14487') Truth=[0.6]
SYBILS('14486') Truth=[0.65]
SYBILS('14489') Truth=[0.79]
SYBILS('14488') Truth=[0.6]
SYBILS('87597') Truth=[0.74]
SYBILS('87593') Truth=[0.88]
SYBILS('87594') Truth=[0.88]
SYBILS('87591') Truth=[0.95]
SYBILS('87579') Truth=[0.95]
SYBILS('87578') Truth=[0.9]
SYBILS('87574') Truth=[0.91]
SYBILS('87577') Truth=[0.86]
SYBILS('87570') Truth=[0.94]
SYBILS('87573') Truth=[0.94]
SYBILS('87572') Truth=[0.62]
SYBILS('87586') Truth=[0.95]
SYBILS('87585') Truth=[0.8]
SYBILS('87588') Truth=[0.95]
SYBILS('87582') Truth=[0.88]
SYBILS('87583') Truth=[0.76]
SYBILS('87580') Truth=[0.72]
SYBILS('87557') Truth=[0.93]
SYBILS('87556') Truth=[0.79]
SYBILS('87553') Truth=[0.69]
SYBILS('87555') Truth=[0.65]
SYBILS('87551') Truth=[0.96]
SYBILS('87550') Truth=[0.7]
SYBILS('87564') Truth=[0.81]
SYBILS('87563') Truth=[0.97]
SYBILS('87565') Truth=[0.93]
SYBILS('87560') Truth=[0.96]
SYBILS('87562') Truth=[0.96]
SYBILS('87561') Truth=[0.94]
SYBILS('131700') Truth=[0.72]
SYBILS('14634') Truth=[0.63]
SYBILS('131704') Truth=[0.76]
SYBILS('131703') Truth=[0.5]
SYBILS('14636') Truth=[0.6]
SYBILS('131706') Truth=[0.5]
SYBILS('14635') Truth=[0.65]
SYBILS('14638') Truth=[0.53]
SYBILS('131708') Truth=[0.64]
SYBILS('14637') Truth=[0.53]
SYBILS('131707') Truth=[0.73]
SYBILS('14639') Truth=[0.63]
SYBILS('131709') Truth=[0.74]
SYBILS('106698') Truth=[0.91]
SYBILS('106697') Truth=[0.9]
SYBILS('14630') Truth=[0.75]
SYBILS('14632') Truth=[0.6]
SYBILS('14631') Truth=[0.58]
SYBILS('106690') Truth=[0.72]
SYBILS('106692') Truth=[0.64]
SYBILS('14619') Truth=[0.75]
SYBILS('14623') Truth=[0.81]
SYBILS('14622') Truth=[0.82]
SYBILS('14625') Truth=[0.7]
SYBILS('14624') Truth=[0.69]
SYBILS('14626') Truth=[0.79]
SYBILS('14629') Truth=[0.58]
SYBILS('106686') Truth=[0.84]
SYBILS('14621') Truth=[0.76]
SYBILS('106681') Truth=[0.48]
SYBILS('106682') Truth=[0.48]
SYBILS('14609') Truth=[0.78]
SYBILS('131724') Truth=[0.67]
SYBILS('14611') Truth=[0.78]
SYBILS('131725') Truth=[0.67]
SYBILS('14614') Truth=[0.53]
SYBILS('131727') Truth=[0.67]
SYBILS('14616') Truth=[0.84]
SYBILS('131729') Truth=[0.83]
SYBILS('14618') Truth=[0.74]
SYBILS('106678') Truth=[0.89]
SYBILS('106677') Truth=[0.92]
SYBILS('14610') Truth=[0.67]
SYBILS('106679') Truth=[0.9]
SYBILS('106672') Truth=[0.93]
SYBILS('106671') Truth=[0.92]
SYBILS('131711') Truth=[0.74]
SYBILS('131712') Truth=[0.45]
SYBILS('14601') Truth=[0.84]
SYBILS('131715') Truth=[0.65]
SYBILS('14600') Truth=[0.6]
SYBILS('131714') Truth=[0.45]
SYBILS('14603') Truth=[0.76]
SYBILS('14602') Truth=[0.8]
SYBILS('14605') Truth=[0.76]
SYBILS('14604') Truth=[0.6]
SYBILS('14607') Truth=[0.65]
SYBILS('14606') Truth=[0.74]
SYBILS('106663') Truth=[0.72]
SYBILS('106665') Truth=[0.72]
SYBILS('106664') Truth=[0.75]
SYBILS('106667') Truth=[0.9]
SYBILS('106669') Truth=[0.88]
SYBILS('106780') Truth=[0.83]
SYBILS('106782') Truth=[0.85]
SYBILS('131620') Truth=[0.69]
SYBILS('131625') Truth=[0.74]
SYBILS('131624') Truth=[0.58]
SYBILS('14557') Truth=[0.81]
SYBILS('131627') Truth=[0.83]
SYBILS('14556') Truth=[0.53]
SYBILS('131629') Truth=[0.46]
SYBILS('14558') Truth=[0.65]
SYBILS('106773') Truth=[0.84]
SYBILS('14551') Truth=[0.66]
SYBILS('14550') Truth=[0.69]
SYBILS('106774') Truth=[0.81]
SYBILS('14553') Truth=[0.74]
SYBILS('106777') Truth=[0.95]
SYBILS('14552') Truth=[0.76]
SYBILS('14555') Truth=[0.65]
SYBILS('106779') Truth=[0.89]
SYBILS('14554') Truth=[0.61]
SYBILS('106771') Truth=[0.81]
SYBILS('106770') Truth=[0.89]
SYBILS('131610') Truth=[0.46]
SYBILS('131612') Truth=[0.44]
SYBILS('131611') Truth=[0.46]
SYBILS('14546') Truth=[0.79]
SYBILS('131616') Truth=[0.92]
SYBILS('14545') Truth=[0.53]
SYBILS('14548') Truth=[0.78]
SYBILS('131618') Truth=[0.69]
SYBILS('14547') Truth=[0.65]
SYBILS('131617') Truth=[0.85]
SYBILS('106761') Truth=[0.95]
SYBILS('14540') Truth=[0.72]
SYBILS('106763') Truth=[0.86]
SYBILS('14542') Truth=[0.78]
SYBILS('14541') Truth=[0.74]
SYBILS('106765') Truth=[0.86]
SYBILS('14543') Truth=[0.79]
SYBILS('106767') Truth=[0.76]
SYBILS('106760') Truth=[0.91]
SYBILS('131641') Truth=[0.62]
SYBILS('131643') Truth=[0.8]
SYBILS('131642') Truth=[0.87]
SYBILS('131645') Truth=[0.6]
SYBILS('131644') Truth=[0.67]
SYBILS('131647') Truth=[0.67]
SYBILS('106759') Truth=[0.93]
SYBILS('14537') Truth=[0.6]
SYBILS('14539') Truth=[0.64]
SYBILS('14538') Truth=[0.68]
SYBILS('106750') Truth=[0.89]
SYBILS('14531') Truth=[0.79]
SYBILS('106754') Truth=[0.95]
SYBILS('14533') Truth=[0.6]
SYBILS('131630') Truth=[0.46]
SYBILS('131636') Truth=[0.82]
SYBILS('131635') Truth=[0.77]
SYBILS('14524') Truth=[0.64]
SYBILS('131638') Truth=[0.69]
SYBILS('106748') Truth=[0.7]
SYBILS('106747') Truth=[0.87]
SYBILS('14525') Truth=[0.64]
SYBILS('131639') Truth=[0.87]
SYBILS('14528') Truth=[0.81]
SYBILS('14527') Truth=[0.6]
SYBILS('14529') Truth=[0.76]
SYBILS('106744') Truth=[0.89]
SYBILS('106743') Truth=[0.94]
SYBILS('14522') Truth=[0.77]
SYBILS('106746') Truth=[0.86]
SYBILS('14521') Truth=[0.77]
SYBILS('106745') Truth=[0.94]
SYBILS('14591') Truth=[0.78]
SYBILS('131661') Truth=[0.83]
SYBILS('14590') Truth=[0.53]
SYBILS('131660') Truth=[0.84]
SYBILS('131663') Truth=[0.81]
SYBILS('131662') Truth=[0.67]
SYBILS('131666') Truth=[0.81]
SYBILS('131669') Truth=[0.81]
SYBILS('131668') Truth=[0.78]
SYBILS('106736') Truth=[0.91]
SYBILS('106739') Truth=[0.65]
SYBILS('14593') Truth=[0.68]
SYBILS('106731') Truth=[0.92]
SYBILS('14594') Truth=[0.53]
SYBILS('14597') Truth=[0.65]
SYBILS('106733') Truth=[0.87]
SYBILS('14596') Truth=[0.68]
SYBILS('106732') Truth=[0.92]
SYBILS('14599') Truth=[0.75]
SYBILS('14598') Truth=[0.62]
SYBILS('14580') Truth=[0.85]
SYBILS('131650') Truth=[0.67]
SYBILS('131652') Truth=[0.87]
SYBILS('131654') Truth=[0.81]
SYBILS('131653') Truth=[0.71]
SYBILS('131656') Truth=[0.72]
SYBILS('131655') Truth=[0.67]
SYBILS('131657') Truth=[0.67]
SYBILS('14589') Truth=[0.8]
SYBILS('106725') Truth=[0.73]
SYBILS('106728') Truth=[0.93]
SYBILS('106727') Truth=[0.76]
SYBILS('14582') Truth=[0.6]
SYBILS('14581') Truth=[0.8]
SYBILS('14584') Truth=[0.73]
SYBILS('14583') Truth=[0.74]
SYBILS('14586') Truth=[0.62]
SYBILS('14585') Truth=[0.83]
SYBILS('106721') Truth=[0.87]
SYBILS('14588') Truth=[0.79]
SYBILS('106723') Truth=[0.63]
SYBILS('131681') Truth=[0.68]
SYBILS('131680') Truth=[0.68]
SYBILS('131683') Truth=[0.68]
SYBILS('131687') Truth=[0.64]
SYBILS('131689') Truth=[0.85]
SYBILS('131688') Truth=[0.73]
SYBILS('14579') Truth=[0.78]
SYBILS('14578') Truth=[0.8]
SYBILS('106717') Truth=[0.7]
SYBILS('106719') Truth=[0.94]
SYBILS('106718') Truth=[0.78]
SYBILS('14571') Truth=[0.53]
SYBILS('14573') Truth=[0.77]
SYBILS('14572') Truth=[0.65]
SYBILS('14575') Truth=[0.52]
SYBILS('106711') Truth=[0.61]
SYBILS('14574') Truth=[0.79]
SYBILS('106710') Truth=[0.9]
SYBILS('14577') Truth=[0.69]
SYBILS('106713') Truth=[0.91]
SYBILS('14576') Truth=[0.7]
SYBILS('131674') Truth=[0.81]
SYBILS('131673') Truth=[0.88]
SYBILS('131675') Truth=[0.69]
SYBILS('131678') Truth=[0.64]
SYBILS('14568') Truth=[0.85]
SYBILS('14567') Truth=[0.8]
SYBILS('106703') Truth=[0.79]
SYBILS('14569') Truth=[0.68]
SYBILS('106705') Truth=[0.87]
SYBILS('106708') Truth=[0.67]
SYBILS('14562') Truth=[0.61]
SYBILS('14564') Truth=[0.63]
SYBILS('106700') Truth=[0.79]
SYBILS('14563') Truth=[0.71]
SYBILS('14566') Truth=[0.81]
SYBILS('106702') Truth=[0.8]
SYBILS('14565') Truth=[0.84]
SYBILS('106701') Truth=[0.87]
SYBILS('87527') Truth=[0.69]
SYBILS('87535') Truth=[0.91]
SYBILS('87537') Truth=[0.95]
SYBILS('87536') Truth=[0.65]
SYBILS('87531') Truth=[0.94]
SYBILS('87530') Truth=[0.95]
SYBILS('87533') Truth=[0.87]
SYBILS('131690') Truth=[0.5]
SYBILS('131691') Truth=[0.78]
SYBILS('131693') Truth=[0.82]
SYBILS('131698') Truth=[0.67]
SYBILS('87538') Truth=[0.89]
SYBILS('87546') Truth=[0.91]
SYBILS('87545') Truth=[0.95]
SYBILS('87548') Truth=[0.96]
SYBILS('87547') Truth=[0.96]
SYBILS('87542') Truth=[0.73]
SYBILS('87544') Truth=[0.91]
SYBILS('87543') Truth=[0.93]
SYBILS('87513') Truth=[0.95]
SYBILS('87515') Truth=[0.94]
SYBILS('87510') Truth=[0.95]
SYBILS('87516') Truth=[0.48]
SYBILS('87518') Truth=[0.96]
SYBILS('87524') Truth=[0.79]
SYBILS('87526') Truth=[0.9]
SYBILS('87525') Truth=[0.95]
SYBILS('87522') Truth=[0.94]
SYBILS('87502') Truth=[0.93]
SYBILS('87501') Truth=[0.95]
SYBILS('87500') Truth=[0.93]
SYBILS('48501') Truth=[0.66]
SYBILS('48500') Truth=[0.77]
SYBILS('48506') Truth=[0.68]
SYBILS('48509') Truth=[0.7]
SYBILS('48508') Truth=[0.49]
SYBILS('48503') Truth=[0.4]
SYBILS('48502') Truth=[0.68]
SYBILS('48505') Truth=[0.5]
SYBILS('48504') Truth=[0.72]
SYBILS('106597') Truth=[0.69]
SYBILS('106598') Truth=[0.81]
SYBILS('48512') Truth=[0.75]
SYBILS('106591') Truth=[0.92]
SYBILS('48511') Truth=[0.73]
SYBILS('106593') Truth=[0.83]
SYBILS('48518') Truth=[0.56]
SYBILS('48517') Truth=[0.5]
SYBILS('48519') Truth=[0.68]
SYBILS('48514') Truth=[0.65]
SYBILS('48513') Truth=[0.44]
SYBILS('48516') Truth=[0.68]
SYBILS('48515') Truth=[0.5]
SYBILS('106588') Truth=[0.72]
SYBILS('106587') Truth=[0.67]
SYBILS('106589') Truth=[0.91]
SYBILS('106577') Truth=[0.88]
SYBILS('106576') Truth=[0.46]
SYBILS('106579') Truth=[0.83]
SYBILS('106578') Truth=[0.91]
SYBILS('106571') Truth=[0.75]
SYBILS('106570') Truth=[0.88]
SYBILS('106572') Truth=[0.63]
SYBILS('106563') Truth=[0.81]
SYBILS('106566') Truth=[0.79]
SYBILS('106565') Truth=[0.81]
SYBILS('106567') Truth=[0.91]
SYBILS('106560') Truth=[0.75]
SYBILS('106562') Truth=[0.5]
SYBILS('131600') Truth=[0.62]
SYBILS('131605') Truth=[0.69]
SYBILS('131606') Truth=[0.46]
SYBILS('106553') Truth=[0.92]
SYBILS('106554') Truth=[0.64]
SYBILS('106557') Truth=[0.85]
SYBILS('106559') Truth=[0.66]
SYBILS('106558') Truth=[0.66]
SYBILS('106551') Truth=[0.89]
SYBILS('106549') Truth=[0.86]
SYBILS('106542') Truth=[0.74]
SYBILS('106544') Truth=[0.74]
