--- Atoms: 
CONJESTED('417_694') Truth=[0.46]
CONJESTED('717_881') Truth=[0.93]
CONJESTED('291_1380') Truth=[1]
CONJESTED('1353_126') Truth=[1]
CONJESTED('1032_1116') Truth=[0.59]
CONJESTED('428_41') Truth=[0.13]
CONJESTED('371_654') Truth=[0.19]
CONJESTED('172_479') Truth=[0.09]
CONJESTED('501_635') Truth=[0.81]
CONJESTED('1102_417') Truth=[0.25]
CONJESTED('438_84') Truth=[0.91]
CONJESTED('1029_801') Truth=[0.41]
CONJESTED('1000_1072') Truth=[1]
CONJESTED('102_1243') Truth=[0.37]
CONJESTED('683_1155') Truth=[0.03]
CONJESTED('100_414') Truth=[1]
CONJESTED('848_289') Truth=[0.83]
CONJESTED('686_831') Truth=[0.15]
CONJESTED('259_668') Truth=[0.57]
CONJESTED('1194_532') Truth=[0.5]
CONJESTED('1345_636') Truth=[0.7]
CONJESTED('1303_31') Truth=[0.28]
CONJESTED('578_915') Truth=[0.07]
CONJESTED('960_243') Truth=[0.49]
CONJESTED('504_1015') Truth=[0.36]
CONJESTED('1165_504') Truth=[1]
CONJESTED('1060_1245') Truth=[1]
CONJESTED('1194_780') Truth=[1]
CONJESTED('1203_208') Truth=[1]
CONJESTED('143_1193') Truth=[0.84]
CONJESTED('1037_986') Truth=[0.03]
CONJESTED('1195_108') Truth=[0.61]
CONJESTED('631_4') Truth=[0.06]
CONJESTED('652_108') Truth=[1]
CONJESTED('497_1173') Truth=[0.62]
CONJESTED('1151_548') Truth=[0.93]
CONJESTED('1193_72') Truth=[0.76]
CONJESTED('338_1239') Truth=[0.32]
CONJESTED('524_583') Truth=[0.5]
CONJESTED('418_482') Truth=[0.62]
CONJESTED('800_815') Truth=[0.88]
CONJESTED('657_1040') Truth=[0.6]
CONJESTED('128_42') Truth=[0.73]
CONJESTED('177_1181') Truth=[0.12]
CONJESTED('931_1221') Truth=[0.58]
CONJESTED('670_184') Truth=[0.81]
CONJESTED('197_1005') Truth=[0.95]
CONJESTED('644_582') Truth=[0.03]
CONJESTED('957_558') Truth=[0]
CONJESTED('280_669') Truth=[0.14]
CONJESTED('828_890') Truth=[1]
CONJESTED('190_857') Truth=[0]
CONJESTED('1015_1205') Truth=[0.53]
CONJESTED('548_1197') Truth=[0.86]
CONJESTED('328_878') Truth=[0.5]
CONJESTED('964_517') Truth=[0.5]
CONJESTED('1323_438') Truth=[1]
CONJESTED('218_378') Truth=[0.19]
CONJESTED('119_528') Truth=[1]
CONJESTED('106_261') Truth=[0.08]
CONJESTED('1003_1352') Truth=[1]
CONJESTED('488_1289') Truth=[0.45]
CONJESTED('413_81') Truth=[0.06]
CONJESTED('1300_347') Truth=[0]
CONJESTED('1160_862') Truth=[0]
CONJESTED('586_679') Truth=[0.5]
CONJESTED('1218_699') Truth=[0.05]
CONJESTED('933_657') Truth=[0.2]
CONJESTED('774_1316') Truth=[0.81]
CONJESTED('1281_559') Truth=[0.5]
CONJESTED('203_497') Truth=[0.38]
CONJESTED('1211_587') Truth=[0.06]
CONJESTED('718_381') Truth=[0.1]
CONJESTED('70_102') Truth=[0.27]
CONJESTED('909_666') Truth=[1]
CONJESTED('236_1007') Truth=[0.66]
CONJESTED('417_625') Truth=[0.25]
CONJESTED('164_1008') Truth=[1]
CONJESTED('1069_712') Truth=[0.21]
CONJESTED('674_419') Truth=[0.03]
CONJESTED('1157_1311') Truth=[0.16]
CONJESTED('55_1331') Truth=[0.4]
CONJESTED('106_496') Truth=[0.02]
CONJESTED('1339_116') Truth=[0.81]
CONJESTED('156_1047') Truth=[1]
CONJESTED('1363_103') Truth=[0]
CONJESTED('717_568') Truth=[0.44]
CONJESTED('995_873') Truth=[0.62]
CONJESTED('481_995') Truth=[0.38]
CONJESTED('76_446') Truth=[1]
CONJESTED('1210_313') Truth=[0.5]
CONJESTED('438_1040') Truth=[1]
CONJESTED('1129_1275') Truth=[0.48]
CONJESTED('159_895') Truth=[0.12]
CONJESTED('718_137') Truth=[0.2]
CONJESTED('1210_1232') Truth=[0.5]
CONJESTED('1205_1137') Truth=[0.57]
CONJESTED('1019_171') Truth=[0.68]
CONJESTED('118_746') Truth=[0.15]
CONJESTED('127_547') Truth=[1]
CONJESTED('706_708') Truth=[1]
CONJESTED('115_1272') Truth=[0.45]
CONJESTED('547_127') Truth=[0]
CONJESTED('813_1340') Truth=[0.22]
CONJESTED('128_581') Truth=[0.78]
CONJESTED('630_492') Truth=[0.5]
CONJESTED('632_1018') Truth=[0.55]
CONJESTED('1271_1327') Truth=[0.1]
CONJESTED('651_509') Truth=[0.09]
CONJESTED('682_1036') Truth=[1]
CONJESTED('1178_1250') Truth=[0]
CONJESTED('211_294') Truth=[0.55]
CONJESTED('218_584') Truth=[0.81]
CONJESTED('636_1345') Truth=[0.32]
CONJESTED('586_890') Truth=[0.24]
CONJESTED('1045_1376') Truth=[0.75]
CONJESTED('831_1198') Truth=[0.2]
CONJESTED('399_436') Truth=[1]
CONJESTED('209_321') Truth=[1]
CONJESTED('375_947') Truth=[0]
CONJESTED('312_1336') Truth=[0.95]
CONJESTED('1289_491') Truth=[0.73]
CONJESTED('1250_414') Truth=[0]
CONJESTED('1323_1235') Truth=[1]
CONJESTED('904_143') Truth=[0.32]
CONJESTED('482_563') Truth=[0.52]
CONJESTED('1306_425') Truth=[1]
CONJESTED('1130_1269') Truth=[1]
CONJESTED('1125_1109') Truth=[0.5]
CONJESTED('766_1334') Truth=[1]
CONJESTED('1063_38') Truth=[0.54]
CONJESTED('1094_758') Truth=[0.13]
CONJESTED('571_302') Truth=[0.06]
CONJESTED('1239_902') Truth=[0.71]
CONJESTED('696_739') Truth=[0.46]
CONJESTED('1175_60') Truth=[0.04]
CONJESTED('490_537') Truth=[0.7]
CONJESTED('1082_1274') Truth=[0.28]
CONJESTED('1332_201') Truth=[0.69]
CONJESTED('259_289') Truth=[0.86]
CONJESTED('710_677') Truth=[1]
CONJESTED('602_620') Truth=[1]
CONJESTED('808_393') Truth=[0]
CONJESTED('934_253') Truth=[0.67]
CONJESTED('1377_1136') Truth=[0.34]
CONJESTED('1370_989') Truth=[0]
CONJESTED('1079_341') Truth=[0.8]
CONJESTED('905_1219') Truth=[0.19]
CONJESTED('574_54') Truth=[0.27]
CONJESTED('795_996') Truth=[0]
CONJESTED('1348_1032') Truth=[0.7]
CONJESTED('190_1242') Truth=[1]
CONJESTED('288_534') Truth=[0.85]
CONJESTED('895_1310') Truth=[0.31]
CONJESTED('758_1121') Truth=[0.41]
CONJESTED('694_1319') Truth=[0.51]
CONJESTED('1008_328') Truth=[1]
CONJESTED('84_1253') Truth=[0.56]
CONJESTED('15_465') Truth=[0.94]
CONJESTED('560_1239') Truth=[0.54]
CONJESTED('529_90') Truth=[0.46]
CONJESTED('780_873') Truth=[1]
CONJESTED('1112_939') Truth=[0]
CONJESTED('1006_957') Truth=[0]
CONJESTED('892_1244') Truth=[0.11]
CONJESTED('233_370') Truth=[0.06]
CONJESTED('170_377') Truth=[1]
CONJESTED('862_469') Truth=[0]
CONJESTED('1279_1143') Truth=[0.21]
CONJESTED('894_345') Truth=[0.49]
CONJESTED('62_398') Truth=[0.77]
CONJESTED('1104_765') Truth=[0.2]
CONJESTED('152_105') Truth=[0.63]
CONJESTED('96_2') Truth=[0]
CONJESTED('161_162') Truth=[1]
CONJESTED('637_1185') Truth=[0]
CONJESTED('1116_125') Truth=[0.72]
CONJESTED('1370_767') Truth=[0.12]
CONJESTED('846_271') Truth=[0.34]
CONJESTED('1095_767') Truth=[0.01]
CONJESTED('449_1105') Truth=[1]
CONJESTED('1302_124') Truth=[1]
CONJESTED('515_1161') Truth=[0.05]
CONJESTED('1001_242') Truth=[0.5]
CONJESTED('1051_164') Truth=[1]
CONJESTED('683_265') Truth=[0.14]
CONJESTED('1167_719') Truth=[1]
CONJESTED('1104_552') Truth=[0.72]
CONJESTED('838_470') Truth=[1]
CONJESTED('763_625') Truth=[0.34]
CONJESTED('1085_98') Truth=[0]
CONJESTED('1094_1315') Truth=[0.19]
CONJESTED('779_523') Truth=[0.09]
CONJESTED('997_411') Truth=[1]
CONJESTED('1243_1069') Truth=[0.47]
CONJESTED('842_864') Truth=[1]
CONJESTED('641_1063') Truth=[0.16]
CONJESTED('250_1367') Truth=[0.21]
CONJESTED('410_312') Truth=[0.87]
CONJESTED('615_1238') Truth=[0.13]
CONJESTED('1076_922') Truth=[0.91]
CONJESTED('889_609') Truth=[1]
CONJESTED('730_711') Truth=[0.18]
CONJESTED('1161_233') Truth=[0.13]
CONJESTED('648_1041') Truth=[0.14]
CONJESTED('1083_275') Truth=[0.77]
CONJESTED('419_674') Truth=[0.01]
CONJESTED('894_126') Truth=[0.68]
CONJESTED('580_1307') Truth=[0.42]
CONJESTED('361_833') Truth=[0.45]
CONJESTED('184_670') Truth=[0.5]
CONJESTED('1052_191') Truth=[0]
CONJESTED('1373_1218') Truth=[0.54]
CONJESTED('804_65') Truth=[0.37]
CONJESTED('527_929') Truth=[0.28]
CONJESTED('906_1204') Truth=[0.69]
CONJESTED('232_1332') Truth=[0.5]
CONJESTED('761_631') Truth=[1]
CONJESTED('245_859') Truth=[1]
CONJESTED('1129_280') Truth=[0.08]
CONJESTED('152_963') Truth=[0.49]
CONJESTED('72_1193') Truth=[0.68]
CONJESTED('767_1370') Truth=[0.04]
CONJESTED('962_508') Truth=[0.6]
CONJESTED('974_193') Truth=[0.72]
CONJESTED('676_1330') Truth=[0.12]
CONJESTED('911_15') Truth=[0.85]
CONJESTED('527_972') Truth=[0.11]
CONJESTED('402_928') Truth=[0]
CONJESTED('483_536') Truth=[1]
CONJESTED('910_704') Truth=[1]
CONJESTED('643_379') Truth=[1]
CONJESTED('1107_533') Truth=[1]
CONJESTED('966_192') Truth=[0.43]
CONJESTED('1320_1343') Truth=[0.81]
CONJESTED('703_1233') Truth=[1]
CONJESTED('377_170') Truth=[1]
CONJESTED('1013_284') Truth=[0.72]
CONJESTED('1206_1131') Truth=[0.2]
CONJESTED('49_846') Truth=[1]
CONJESTED('656_1036') Truth=[1]
CONJESTED('180_622') Truth=[0.11]
CONJESTED('1204_1366') Truth=[0.81]
CONJESTED('1011_1131') Truth=[0.48]
CONJESTED('39_33') Truth=[0.5]
CONJESTED('1264_358') Truth=[0.47]
CONJESTED('601_1293') Truth=[0.92]
CONJESTED('607_473') Truth=[0.42]
CONJESTED('598_512') Truth=[0.55]
CONJESTED('1111_992') Truth=[0.45]
CONJESTED('797_788') Truth=[1]
CONJESTED('1269_609') Truth=[0.38]
CONJESTED('1199_269') Truth=[0.77]
CONJESTED('411_75') Truth=[0.19]
CONJESTED('272_1304') Truth=[0.19]
CONJESTED('205_726') Truth=[0.42]
CONJESTED('600_55') Truth=[0.3]
CONJESTED('303_761') Truth=[1]
CONJESTED('253_843') Truth=[0.5]
CONJESTED('1066_1217') Truth=[0.5]
CONJESTED('188_508') Truth=[0.33]
CONJESTED('398_1038') Truth=[0.88]
CONJESTED('298_369') Truth=[1]
CONJESTED('891_5') Truth=[0.72]
CONJESTED('998_401') Truth=[1]
CONJESTED('505_203') Truth=[0.15]
CONJESTED('667_1073') Truth=[0.35]
CONJESTED('712_1069') Truth=[0.5]
CONJESTED('652_715') Truth=[1]
CONJESTED('196_541') Truth=[0.5]
CONJESTED('1308_422') Truth=[0.16]
CONJESTED('403_980') Truth=[0.9]
CONJESTED('954_969') Truth=[1]
CONJESTED('942_1331') Truth=[0.83]
CONJESTED('455_740') Truth=[1]
CONJESTED('89_91') Truth=[1]
CONJESTED('843_24') Truth=[0.25]
CONJESTED('777_563') Truth=[0.5]
CONJESTED('82_1189') Truth=[0.87]
CONJESTED('419_629') Truth=[0.11]
CONJESTED('972_361') Truth=[0.28]
CONJESTED('859_374') Truth=[0.95]
CONJESTED('1006_977') Truth=[0]
CONJESTED('356_272') Truth=[0.59]
CONJESTED('192_1366') Truth=[0.51]
CONJESTED('667_1085') Truth=[0.06]
CONJESTED('1111_42') Truth=[0.55]
CONJESTED('309_393') Truth=[1]
CONJESTED('51_1057') Truth=[1]
CONJESTED('1182_1344') Truth=[1]
CONJESTED('1282_770') Truth=[1]
CONJESTED('62_534') Truth=[0.84]
CONJESTED('1172_1002') Truth=[1]
CONJESTED('1155_683') Truth=[0.09]
CONJESTED('1310_1126') Truth=[0.5]
CONJESTED('37_158') Truth=[0]
CONJESTED('1_1228') Truth=[0]
CONJESTED('698_32') Truth=[0.03]
CONJESTED('235_14') Truth=[0.47]
CONJESTED('781_610') Truth=[1]
CONJESTED('649_697') Truth=[0]
CONJESTED('790_1083') Truth=[0.63]
CONJESTED('206_556') Truth=[1]
CONJESTED('1315_1094') Truth=[0.05]
CONJESTED('1156_459') Truth=[0.16]
CONJESTED('1234_886') Truth=[0.5]
CONJESTED('213_238') Truth=[0.16]
CONJESTED('1327_931') Truth=[0.34]
CONJESTED('613_672') Truth=[0.15]
CONJESTED('1334_1303') Truth=[1]
CONJESTED('1081_845') Truth=[1]
CONJESTED('750_190') Truth=[1]
CONJESTED('68_616') Truth=[0.57]
CONJESTED('58_1201') Truth=[1]
CONJESTED('128_363') Truth=[0.69]
CONJESTED('224_1101') Truth=[0.42]
CONJESTED('1023_1209') Truth=[0.81]
CONJESTED('357_488') Truth=[0.42]
CONJESTED('299_580') Truth=[0.15]
CONJESTED('783_506') Truth=[1]
CONJESTED('734_514') Truth=[1]
CONJESTED('233_531') Truth=[0.21]
CONJESTED('1221_398') Truth=[0.8]
CONJESTED('278_126') Truth=[0.5]
CONJESTED('42_251') Truth=[0.79]
CONJESTED('756_418') Truth=[0.5]
CONJESTED('870_1350') Truth=[1]
CONJESTED('1141_119') Truth=[1]
CONJESTED('791_444') Truth=[0.81]
CONJESTED('633_963') Truth=[0.75]
CONJESTED('823_177') Truth=[1]
CONJESTED('1076_1375') Truth=[0.91]
CONJESTED('204_412') Truth=[1]
CONJESTED('478_141') Truth=[0.75]
CONJESTED('922_360') Truth=[0.29]
CONJESTED('953_1164') Truth=[0.96]
CONJESTED('398_1079') Truth=[0.92]
CONJESTED('820_557') Truth=[0.08]
CONJESTED('86_1014') Truth=[1]
CONJESTED('1100_296') Truth=[1]
CONJESTED('802_1295') Truth=[0]
CONJESTED('901_399') Truth=[1]
CONJESTED('475_963') Truth=[0.51]
CONJESTED('425_844') Truth=[0]
CONJESTED('228_111') Truth=[0.29]
CONJESTED('225_35') Truth=[0.93]
CONJESTED('1261_511') Truth=[1]
CONJESTED('78_256') Truth=[0.28]
CONJESTED('1061_881') Truth=[1]
CONJESTED('1319_1345') Truth=[0.61]
CONJESTED('1301_163') Truth=[0.07]
CONJESTED('182_1067') Truth=[0.1]
CONJESTED('584_218') Truth=[0.6]
CONJESTED('1049_433') Truth=[0.8]
CONJESTED('1330_1272') Truth=[0.18]
CONJESTED('538_1159') Truth=[1]
CONJESTED('1366_192') Truth=[0.57]
CONJESTED('1272_1330') Truth=[0.07]
CONJESTED('1162_1060') Truth=[1]
CONJESTED('1202_1076') Truth=[1]
CONJESTED('1122_184') Truth=[0.19]
CONJESTED('198_348') Truth=[1]
CONJESTED('1120_353') Truth=[1]
CONJESTED('512_891') Truth=[0.28]
CONJESTED('977_861') Truth=[0]
CONJESTED('457_386') Truth=[1]
CONJESTED('54_754') Truth=[0]
CONJESTED('28_1032') Truth=[1]
CONJESTED('310_1074') Truth=[1]
CONJESTED('1182_980') Truth=[0.42]
CONJESTED('1106_1026') Truth=[0.5]
CONJESTED('339_913') Truth=[0]
CONJESTED('591_376') Truth=[1]
CONJESTED('694_417') Truth=[0.52]
CONJESTED('390_366') Truth=[0]
CONJESTED('356_1275') Truth=[0.76]
CONJESTED('284_1013') Truth=[1]
CONJESTED('185_713') Truth=[0.19]
CONJESTED('1232_1210') Truth=[0.19]
CONJESTED('1058_727') Truth=[0.18]
CONJESTED('592_1297') Truth=[1]
CONJESTED('1031_167') Truth=[0.81]
CONJESTED('42_581') Truth=[0.75]
CONJESTED('492_869') Truth=[0.3]
CONJESTED('263_1105') Truth=[1]
CONJESTED('1135_155') Truth=[1]
CONJESTED('181_263') Truth=[1]
CONJESTED('583_237') Truth=[0.25]
CONJESTED('799_680') Truth=[0]
CONJESTED('1110_687') Truth=[0]
CONJESTED('348_1195') Truth=[1]
CONJESTED('126_278') Truth=[0.93]
CONJESTED('463_482') Truth=[0.7]
CONJESTED('1067_651') Truth=[0.34]
CONJESTED('1043_1147') Truth=[0.14]
CONJESTED('381_676') Truth=[0.06]
CONJESTED('205_315') Truth=[0.46]
CONJESTED('1233_1176') Truth=[1]
CONJESTED('863_617') Truth=[0.42]
CONJESTED('688_147') Truth=[0.42]
CONJESTED('80_882') Truth=[0]
CONJESTED('125_486') Truth=[0]
CONJESTED('261_106') Truth=[0.01]
CONJESTED('1249_1186') Truth=[1]
CONJESTED('236_647') Truth=[0.82]
CONJESTED('469_441') Truth=[0]
CONJESTED('116_1339') Truth=[0.5]
CONJESTED('633_121') Truth=[0.67]
CONJESTED('704_752') Truth=[0.57]
CONJESTED('782_861') Truth=[1]
CONJESTED('459_959') Truth=[0.42]
CONJESTED('810_456') Truth=[0]
CONJESTED('929_777') Truth=[0.39]
CONJESTED('441_293') Truth=[0]
CONJESTED('433_197') Truth=[0.87]
CONJESTED('1120_1059') Truth=[1]
CONJESTED('1051_613') Truth=[0.1]
CONJESTED('1285_339') Truth=[1]
CONJESTED('549_400') Truth=[0.68]
CONJESTED('275_626') Truth=[0.91]
CONJESTED('14_6') Truth=[0.8]
CONJESTED('720_18') Truth=[1]
CONJESTED('334_681') Truth=[0.5]
CONJESTED('1010_49') Truth=[1]
CONJESTED('919_714') Truth=[0.08]
CONJESTED('502_983') Truth=[0.72]
CONJESTED('1207_1355') Truth=[1]
CONJESTED('66_236') Truth=[0.59]
CONJESTED('1173_114') Truth=[0.85]
CONJESTED('879_664') Truth=[0.5]
CONJESTED('776_63') Truth=[0.02]
CONJESTED('1304_1372') Truth=[0.43]
CONJESTED('1360_118') Truth=[0.05]
CONJESTED('734_840') Truth=[1]
CONJESTED('557_727') Truth=[0.22]
CONJESTED('1113_58') Truth=[1]
CONJESTED('1187_970') Truth=[0]
CONJESTED('1364_612') Truth=[0.18]
CONJESTED('1200_341') Truth=[1]
CONJESTED('468_404') Truth=[0.47]
CONJESTED('105_801') Truth=[0.25]
CONJESTED('947_375') Truth=[0.01]
CONJESTED('864_434') Truth=[1]
CONJESTED('296_1100') Truth=[1]
CONJESTED('464_93') Truth=[1]
CONJESTED('1139_868') Truth=[0.28]
CONJESTED('323_1272') Truth=[1]
CONJESTED('1062_133') Truth=[0.72]
CONJESTED('534_867') Truth=[0.92]
CONJESTED('1036_696') Truth=[0.59]
CONJESTED('1017_1374') Truth=[1]
CONJESTED('1278_1037') Truth=[1]
CONJESTED('699_923') Truth=[0.14]
CONJESTED('236_66') Truth=[0.17]
CONJESTED('863_641') Truth=[0.06]
CONJESTED('1244_938') Truth=[0.14]
CONJESTED('381_1128') Truth=[0.26]
CONJESTED('751_857') Truth=[1]
CONJESTED('421_404') Truth=[1]
CONJESTED('466_30') Truth=[1]
CONJESTED('1044_576') Truth=[0.11]
CONJESTED('389_1023') Truth=[0.5]
CONJESTED('367_287') Truth=[1]
CONJESTED('329_908') Truth=[0]
CONJESTED('269_697') Truth=[0.74]
CONJESTED('1269_1130') Truth=[0]
CONJESTED('743_992') Truth=[1]
CONJESTED('277_152') Truth=[0.31]
CONJESTED('655_1110') Truth=[0.1]
CONJESTED('1159_1122') Truth=[1]
CONJESTED('953_1300') Truth=[0.73]
CONJESTED('280_1129') Truth=[0.18]
CONJESTED('801_329') Truth=[0.12]
CONJESTED('890_586') Truth=[0.19]
CONJESTED('1272_381') Truth=[0.22]
CONJESTED('957_1006') Truth=[1]
CONJESTED('219_818') Truth=[1]
CONJESTED('689_396') Truth=[1]
CONJESTED('87_716') Truth=[1]
CONJESTED('713_259') Truth=[0.64]
CONJESTED('62_601') Truth=[0.92]
CONJESTED('1099_1205') Truth=[0.34]
CONJESTED('201_1266') Truth=[0.88]
CONJESTED('355_1340') Truth=[0.24]
CONJESTED('125_1116') Truth=[0.59]
CONJESTED('1349_1284') Truth=[1]
CONJESTED('8_893') Truth=[0.5]
CONJESTED('422_210') Truth=[0.42]
CONJESTED('991_874') Truth=[0.5]
CONJESTED('72_736') Truth=[0.91]
CONJESTED('556_998') Truth=[1]
CONJESTED('907_397') Truth=[1]
CONJESTED('27_247') Truth=[0.63]
CONJESTED('1052_613') Truth=[0.7]
CONJESTED('724_297') Truth=[1]
CONJESTED('797_1321') Truth=[1]
CONJESTED('574_756') Truth=[0.39]
CONJESTED('406_852') Truth=[1]
CONJESTED('904_522') Truth=[1]
CONJESTED('1056_92') Truth=[0]
CONJESTED('788_960') Truth=[0.5]
CONJESTED('760_335') Truth=[1]
CONJESTED('1109_1125') Truth=[1]
CONJESTED('1274_967') Truth=[0.72]
CONJESTED('768_656') Truth=[1]
CONJESTED('393_808') Truth=[0.22]
CONJESTED('1205_301') Truth=[0.67]
CONJESTED('332_1087') Truth=[0]
CONJESTED('194_418') Truth=[0.38]
CONJESTED('801_105') Truth=[0.66]
CONJESTED('662_849') Truth=[0.94]
CONJESTED('453_662') Truth=[0.75]
CONJESTED('631_744') Truth=[0.8]
CONJESTED('167_1031') Truth=[0.5]
CONJESTED('582_246') Truth=[0.09]
CONJESTED('1002_974') Truth=[0.28]
CONJESTED('396_689') Truth=[1]
CONJESTED('966_1187') Truth=[0]
CONJESTED('967_1274') Truth=[0.75]
CONJESTED('48_350') Truth=[0.72]
CONJESTED('295_37') Truth=[0]
CONJESTED('238_283') Truth=[0.17]
CONJESTED('755_902') Truth=[0.93]
CONJESTED('398_62') Truth=[0.83]
CONJESTED('1053_658') Truth=[0.43]
CONJESTED('523_813') Truth=[0.15]
CONJESTED('1201_351') Truth=[0.72]
CONJESTED('166_1065') Truth=[1]
CONJESTED('343_1271') Truth=[0.04]
CONJESTED('55_711') Truth=[0.34]
CONJESTED('669_448') Truth=[0.39]
CONJESTED('133_160') Truth=[0.82]
CONJESTED('1345_1319') Truth=[0.46]
CONJESTED('432_578') Truth=[1]
CONJESTED('1012_940') Truth=[1]
CONJESTED('773_1193') Truth=[0.68]
CONJESTED('628_712') Truth=[0.64]
CONJESTED('610_1215') Truth=[0.86]
CONJESTED('563_1170') Truth=[0.59]
CONJESTED('659_1360') Truth=[0.02]
CONJESTED('1147_547') Truth=[0]
CONJESTED('923_699') Truth=[0.22]
CONJESTED('108_1191') Truth=[0.12]
CONJESTED('1147_786') Truth=[0.36]
CONJESTED('1380_1163') Truth=[0.04]
CONJESTED('372_725') Truth=[0.71]
CONJESTED('696_1036') Truth=[0.6]
CONJESTED('1272_115') Truth=[0.62]
CONJESTED('963_152') Truth=[0.55]
CONJESTED('698_270') Truth=[0.05]
CONJESTED('888_729') Truth=[1]
CONJESTED('694_258') Truth=[0.25]
CONJESTED('157_303') Truth=[1]
CONJESTED('165_418') Truth=[0.35]
CONJESTED('1219_771') Truth=[0.5]
CONJESTED('260_807') Truth=[0.5]
CONJESTED('253_13') Truth=[0.88]
CONJESTED('1293_601') Truth=[0.9]
CONJESTED('1315_956') Truth=[0.15]
CONJESTED('868_274') Truth=[0.72]
CONJESTED('536_3') Truth=[0.84]
CONJESTED('41_940') Truth=[0.13]
CONJESTED('625_417') Truth=[0.41]
CONJESTED('42_1111') Truth=[0.28]
CONJESTED('809_842') Truth=[1]
CONJESTED('569_486') Truth=[0.23]
CONJESTED('1004_123') Truth=[0.09]
CONJESTED('860_12') Truth=[0]
CONJESTED('1093_426') Truth=[1]
CONJESTED('1073_990') Truth=[0.61]
CONJESTED('1374_150') Truth=[0.13]
CONJESTED('567_645') Truth=[0]
CONJESTED('1118_763') Truth=[0.13]
CONJESTED('369_298') Truth=[0.96]
CONJESTED('405_70') Truth=[0.17]
CONJESTED('192_881') Truth=[0.82]
CONJESTED('1074_99') Truth=[0.5]
CONJESTED('133_1062') Truth=[0.54]
CONJESTED('236_808') Truth=[0.57]
CONJESTED('16_598') Truth=[0.6]
CONJESTED('873_995') Truth=[1]
CONJESTED('34_181') Truth=[1]
CONJESTED('77_192') Truth=[0.58]
CONJESTED('362_1298') Truth=[1]
CONJESTED('351_648') Truth=[0.89]
CONJESTED('1170_754') Truth=[0.29]
CONJESTED('1215_755') Truth=[0.82]
CONJESTED('934_169') Truth=[0.73]
CONJESTED('294_211') Truth=[0.75]
CONJESTED('603_127') Truth=[1]
CONJESTED('388_133') Truth=[0.86]
CONJESTED('225_276') Truth=[0.93]
CONJESTED('1088_984') Truth=[1]
CONJESTED('592_1234') Truth=[0.5]
CONJESTED('1334_398') Truth=[1]
CONJESTED('369_1049') Truth=[0.59]
CONJESTED('163_1004') Truth=[0.04]
CONJESTED('985_944') Truth=[0.39]
CONJESTED('709_65') Truth=[1]
CONJESTED('568_224') Truth=[0.16]
CONJESTED('371_339') Truth=[0.07]
CONJESTED('1158_518') Truth=[0.42]
CONJESTED('964_1290') Truth=[0.72]
CONJESTED('1037_649') Truth=[1]
CONJESTED('394_435') Truth=[0.5]
CONJESTED('671_924') Truth=[1]
CONJESTED('1133_1034') Truth=[0.16]
CONJESTED('439_431') Truth=[1]
CONJESTED('848_368') Truth=[0.71]
CONJESTED('718_1056') Truth=[1]
CONJESTED('3_785') Truth=[0.94]
CONJESTED('287_367') Truth=[1]
CONJESTED('1072_506') Truth=[0.01]
CONJESTED('171_120') Truth=[0.4]
CONJESTED('150_23') Truth=[0.42]
CONJESTED('1147_339') Truth=[0.04]
CONJESTED('462_1133') Truth=[1]
CONJESTED('620_826') Truth=[1]
CONJESTED('159_128') Truth=[0.65]
CONJESTED('270_546') Truth=[0.17]
CONJESTED('1277_178') Truth=[1]
CONJESTED('15_532') Truth=[0.97]
CONJESTED('1376_360') Truth=[0.81]
CONJESTED('400_549') Truth=[0.31]
CONJESTED('1318_579') Truth=[1]
CONJESTED('465_619') Truth=[0.28]
CONJESTED('873_780') Truth=[0.5]
CONJESTED('1275_356') Truth=[0.79]
CONJESTED('886_1234') Truth=[0.7]
CONJESTED('925_686') Truth=[0.09]
CONJESTED('522_425') Truth=[0]
CONJESTED('1137_1205') Truth=[0.34]
CONJESTED('179_880') Truth=[0.89]
CONJESTED('1041_935') Truth=[0.36]
CONJESTED('1100_510') Truth=[1]
CONJESTED('612_1364') Truth=[0.45]
CONJESTED('516_552') Truth=[1]
CONJESTED('1152_674') Truth=[1]
CONJESTED('854_294') Truth=[0.55]
CONJESTED('938_1220') Truth=[0.17]
CONJESTED('2_589') Truth=[0]
CONJESTED('547_1147') Truth=[1]
CONJESTED('1004_163') Truth=[0.05]
CONJESTED('519_1044') Truth=[0.05]
CONJESTED('1260_362') Truth=[1]
CONJESTED('1192_624') Truth=[1]
CONJESTED('231_23') Truth=[0.27]
CONJESTED('701_756') Truth=[1]
CONJESTED('1132_142') Truth=[0.5]
CONJESTED('139_292') Truth=[1]
CONJESTED('271_790') Truth=[0.48]
CONJESTED('265_683') Truth=[0.05]
CONJESTED('740_1335') Truth=[1]
CONJESTED('752_225') Truth=[0.81]
CONJESTED('272_356') Truth=[0.73]
CONJESTED('739_696') Truth=[0.23]
CONJESTED('987_948') Truth=[0.81]
CONJESTED('135_855') Truth=[0.65]
CONJESTED('657_933') Truth=[0.12]
CONJESTED('243_999') Truth=[0.08]
CONJESTED('685_706') Truth=[1]
CONJESTED('21_623') Truth=[0.57]
CONJESTED('15_752') Truth=[0.94]
CONJESTED('813_1231') Truth=[0.39]
CONJESTED('590_1354') Truth=[1]
CONJESTED('1322_610') Truth=[0.91]
CONJESTED('990_1073') Truth=[0.23]
CONJESTED('1344_1182') Truth=[0.16]
