--- Atoms: 
SYBILS('48361') Truth=[0.18]
SYBILS('48360') Truth=[0.1]
SYBILS('73316') Truth=[0.07]
SYBILS('1115') Truth=[0.23]
SYBILS('73315') Truth=[0.08]
SYBILS('1114') Truth=[0.14]
SYBILS('73318') Truth=[0.07]
SYBILS('1117') Truth=[0.18]
SYBILS('73317') Truth=[0.11]
SYBILS('1116') Truth=[0.14]
SYBILS('73312') Truth=[0.1]
SYBILS('48378') Truth=[0.12]
SYBILS('73311') Truth=[0.07]
SYBILS('48377') Truth=[0.09]
SYBILS('73314') Truth=[0.1]
SYBILS('73313') Truth=[0.07]
SYBILS('48379') Truth=[0.15]
SYBILS('48374') Truth=[0.12]
SYBILS('48373') Truth=[0.15]
SYBILS('131251') Truth=[0.98]
SYBILS('73310') Truth=[0.1]
SYBILS('48376') Truth=[0.09]
SYBILS('48375') Truth=[0.12]
SYBILS('131256') Truth=[0.96]
SYBILS('131255') Truth=[0.93]
SYBILS('87986') Truth=[0.99]
SYBILS('1100') Truth=[0.24]
SYBILS('1102') Truth=[0.18]
SYBILS('1101') Truth=[0.18]
SYBILS('145893') Truth=[0.93]
SYBILS('87983') Truth=[0.95]
SYBILS('73309') Truth=[0.12]
SYBILS('48370') Truth=[0.27]
SYBILS('1108') Truth=[0.13]
SYBILS('145897') Truth=[0.95]
SYBILS('73308') Truth=[0.12]
SYBILS('1107') Truth=[0.18]
SYBILS('145896') Truth=[0.95]
SYBILS('48372') Truth=[0.12]
SYBILS('48371') Truth=[0.12]
SYBILS('1109') Truth=[0.2]
SYBILS('73305') Truth=[0.03]
SYBILS('1104') Truth=[0.09]
SYBILS('73304') Truth=[0.07]
SYBILS('1103') Truth=[0.16]
SYBILS('73307') Truth=[0.03]
SYBILS('1106') Truth=[0.34]
SYBILS('73306') Truth=[0.03]
SYBILS('1105') Truth=[0.2]
SYBILS('48389') Truth=[0.12]
SYBILS('73345') Truth=[0.11]
SYBILS('48388') Truth=[0.07]
SYBILS('73344') Truth=[0.1]
SYBILS('73347') Truth=[0.16]
SYBILS('73346') Truth=[0.38]
SYBILS('48385') Truth=[0.15]
SYBILS('73341') Truth=[0.1]
SYBILS('48384') Truth=[0.15]
SYBILS('73340') Truth=[0.1]
SYBILS('48387') Truth=[0.09]
SYBILS('73343') Truth=[0.06]
SYBILS('48386') Truth=[0.19]
SYBILS('73342') Truth=[0.09]
SYBILS('87949') Truth=[1]
SYBILS('87947') Truth=[0.99]
SYBILS('87953') Truth=[0.99]
SYBILS('1133') Truth=[0.18]
SYBILS('1132') Truth=[0.09]
SYBILS('1135') Truth=[0.17]
SYBILS('1134') Truth=[0.18]
SYBILS('87951') Truth=[0.99]
SYBILS('1131') Truth=[0.2]
SYBILS('1130') Truth=[0.17]
SYBILS('48381') Truth=[0.29]
SYBILS('48380') Truth=[0.09]
SYBILS('48383') Truth=[0.09]
SYBILS('48382') Truth=[0.09]
SYBILS('73338') Truth=[0.1]
SYBILS('1137') Truth=[0.14]
SYBILS('73337') Truth=[0.54]
SYBILS('1136') Truth=[0.2]
SYBILS('73339') Truth=[0.07]
SYBILS('1138') Truth=[0.18]
SYBILS('73334') Truth=[0.09]
SYBILS('73333') Truth=[0.09]
SYBILS('48399') Truth=[0.31]
SYBILS('73336') Truth=[0.13]
SYBILS('73335') Truth=[0.08]
SYBILS('48396') Truth=[0.09]
SYBILS('73330') Truth=[0.09]
SYBILS('131274') Truth=[0.97]
SYBILS('48395') Truth=[0.1]
SYBILS('73332') Truth=[0.06]
SYBILS('48398') Truth=[0.14]
SYBILS('73331') Truth=[0.15]
SYBILS('48397') Truth=[0.14]
SYBILS('131278') Truth=[0.96]
SYBILS('131279') Truth=[0.93]
SYBILS('87956') Truth=[0.99]
SYBILS('87959') Truth=[0.99]
SYBILS('87958') Truth=[0.99]
SYBILS('87964') Truth=[0.75]
SYBILS('1122') Truth=[0.17]
SYBILS('1121') Truth=[0.17]
SYBILS('1124') Truth=[0.2]
SYBILS('1123') Truth=[0.2]
SYBILS('87960') Truth=[0.97]
SYBILS('87962') Truth=[0.99]
SYBILS('1120') Truth=[0.09]
SYBILS('87961') Truth=[0.98]
SYBILS('48392') Truth=[0.34]
SYBILS('48391') Truth=[0.09]
SYBILS('1129') Truth=[0.19]
SYBILS('48394') Truth=[0.13]
SYBILS('48393') Truth=[0.17]
SYBILS('73327') Truth=[0.13]
SYBILS('1126') Truth=[0.18]
SYBILS('73326') Truth=[0.08]
SYBILS('1125') Truth=[0.12]
SYBILS('48390') Truth=[0.09]
SYBILS('73329') Truth=[0.15]
SYBILS('1128') Truth=[0.19]
SYBILS('73328') Truth=[0.04]
SYBILS('1127') Truth=[0.18]
SYBILS('131181') Truth=[0.94]
SYBILS('131188') Truth=[0.98]
SYBILS('53480') Truth=[0.09]
SYBILS('53482') Truth=[0.41]
SYBILS('53481') Truth=[0.12]
SYBILS('53484') Truth=[0.44]
SYBILS('53483') Truth=[0.1]
SYBILS('53486') Truth=[0.14]
SYBILS('53485') Truth=[0.14]
SYBILS('53488') Truth=[0.12]
SYBILS('53487') Truth=[0.23]
SYBILS('53489') Truth=[0.09]
SYBILS('131174') Truth=[0.98]
SYBILS('131177') Truth=[0.59]
SYBILS('131176') Truth=[0.98]
SYBILS('131179') Truth=[0.57]
SYBILS('53471') Truth=[0.13]
SYBILS('53470') Truth=[0.09]
SYBILS('53473') Truth=[0.11]
SYBILS('53472') Truth=[0.09]
SYBILS('53475') Truth=[0.09]
SYBILS('53474') Truth=[0.13]
SYBILS('53477') Truth=[0.13]
SYBILS('53476') Truth=[0.09]
SYBILS('53479') Truth=[0.15]
SYBILS('53478') Truth=[0.55]
SYBILS('28497') Truth=[0.14]
SYBILS('28496') Truth=[0.08]
SYBILS('28499') Truth=[0.1]
SYBILS('28498') Truth=[0.16]
SYBILS('28491') Truth=[0.17]
SYBILS('28490') Truth=[0.21]
SYBILS('28493') Truth=[0.14]
SYBILS('28492') Truth=[0.17]
SYBILS('28495') Truth=[0.25]
SYBILS('28494') Truth=[0.15]
SYBILS('131193') Truth=[0.96]
SYBILS('106192') Truth=[0.99]
SYBILS('131192') Truth=[0.96]
SYBILS('106197') Truth=[0.94]
SYBILS('106199') Truth=[0.95]
SYBILS('131199') Truth=[0.96]
SYBILS('106198') Truth=[0.99]
SYBILS('28486') Truth=[0.17]
SYBILS('28485') Truth=[0.1]
SYBILS('28488') Truth=[0.21]
SYBILS('28487') Truth=[0.09]
SYBILS('28489') Truth=[0.16]
SYBILS('28480') Truth=[0.15]
SYBILS('53491') Truth=[0.1]
SYBILS('53490') Truth=[0.16]
SYBILS('28482') Truth=[0.13]
SYBILS('53493') Truth=[0.1]
SYBILS('28481') Truth=[0.16]
SYBILS('53492') Truth=[0.12]
SYBILS('28484') Truth=[0.15]
SYBILS('53495') Truth=[0.54]
SYBILS('28483') Truth=[0.17]
SYBILS('53494') Truth=[0.09]
SYBILS('53497') Truth=[0.13]
SYBILS('53496') Truth=[0.14]
SYBILS('106189') Truth=[0.97]
SYBILS('53499') Truth=[0.12]
SYBILS('53498') Truth=[0.15]
SYBILS('53439') Truth=[0.1]
SYBILS('106182') Truth=[0.97]
SYBILS('53438') Truth=[0.1]
SYBILS('106186') Truth=[0.99]
SYBILS('53440') Truth=[0.11]
SYBILS('53442') Truth=[0.12]
SYBILS('106179') Truth=[0.94]
SYBILS('53441') Truth=[0.09]
SYBILS('53444') Truth=[0.16]
SYBILS('53443') Truth=[0.12]
SYBILS('53446') Truth=[0.1]
SYBILS('53445') Truth=[0.14]
SYBILS('53448') Truth=[0.1]
SYBILS('53447') Truth=[0.1]
SYBILS('53428') Truth=[0.12]
SYBILS('53427') Truth=[0.12]
SYBILS('106170') Truth=[0.78]
SYBILS('53429') Truth=[0.16]
SYBILS('106172') Truth=[0.99]
SYBILS('106174') Truth=[0.97]
SYBILS('53431') Truth=[0.13]
SYBILS('53430') Truth=[0.14]
SYBILS('53433') Truth=[0.08]
SYBILS('53432') Truth=[0.13]
SYBILS('53435') Truth=[0.12]
SYBILS('53434') Truth=[0.08]
SYBILS('53437') Truth=[0.12]
SYBILS('53436') Truth=[0.38]
SYBILS('53460') Truth=[0.11]
SYBILS('53462') Truth=[0.12]
SYBILS('53461') Truth=[0.12]
SYBILS('53464') Truth=[0.15]
SYBILS('106157') Truth=[0.93]
SYBILS('53463') Truth=[0.12]
SYBILS('106156') Truth=[0.97]
SYBILS('53466') Truth=[0.08]
SYBILS('53465') Truth=[0.08]
SYBILS('53468') Truth=[0.14]
SYBILS('53467') Truth=[0.13]
SYBILS('53469') Truth=[0.36]
SYBILS('53449') Truth=[0.35]
SYBILS('106151') Truth=[0.55]
SYBILS('106152') Truth=[0.82]
SYBILS('106155') Truth=[0.98]
SYBILS('106154') Truth=[0.9]
SYBILS('53451') Truth=[0.09]
SYBILS('53450') Truth=[0.14]
SYBILS('53453') Truth=[0.13]
SYBILS('53452') Truth=[0.16]
SYBILS('53455') Truth=[0.16]
SYBILS('106148') Truth=[0.95]
SYBILS('53454') Truth=[0.13]
SYBILS('106147') Truth=[0.99]
SYBILS('53457') Truth=[0.4]
SYBILS('53456') Truth=[0.13]
SYBILS('53459') Truth=[0.09]
SYBILS('53458') Truth=[0.1]
SYBILS('106137') Truth=[0.99]
SYBILS('106138') Truth=[0.97]
SYBILS('106130') Truth=[0.97]
SYBILS('106123') Truth=[0.93]
SYBILS('106122') Truth=[0.96]
SYBILS('106114') Truth=[0.97]
SYBILS('106109') Truth=[0.98]
SYBILS('106100') Truth=[0.93]
SYBILS('145703') Truth=[0.94]
SYBILS('145702') Truth=[0.94]
SYBILS('145729') Truth=[0.94]
SYBILS('145724') Truth=[0.96]
SYBILS('145717') Truth=[0.94]
SYBILS('145719') Truth=[0.94]
SYBILS('145712') Truth=[0.96]
SYBILS('145715') Truth=[0.94]
SYBILS('28439') Truth=[0.13]
SYBILS('28438') Truth=[0.16]
SYBILS('28431') Truth=[0.16]
SYBILS('28430') Truth=[0.12]
SYBILS('131101') Truth=[0.97]
SYBILS('28433') Truth=[0.17]
SYBILS('28432') Truth=[0.3]
SYBILS('28435') Truth=[0.16]
SYBILS('131106') Truth=[0.93]
SYBILS('28434') Truth=[0.17]
SYBILS('131105') Truth=[0.9]
SYBILS('28437') Truth=[0.12]
SYBILS('131108') Truth=[0.93]
SYBILS('28436') Truth=[0.13]
SYBILS('145743') Truth=[0.96]
SYBILS('53400') Truth=[0.39]
SYBILS('145745') Truth=[0.95]
SYBILS('53402') Truth=[0.1]
SYBILS('53401') Truth=[0.07]
SYBILS('53404') Truth=[0.07]
SYBILS('53403') Truth=[0.12]
SYBILS('28428') Truth=[0.18]
SYBILS('28427') Truth=[0.12]
SYBILS('28429') Truth=[0.12]
SYBILS('28420') Truth=[0.15]
SYBILS('28422') Truth=[0.09]
SYBILS('28421') Truth=[0.16]
SYBILS('28424') Truth=[0.09]
SYBILS('28423') Truth=[0.22]
SYBILS('28426') Truth=[0.16]
SYBILS('28425') Truth=[0.19]
SYBILS('145736') Truth=[0.94]
SYBILS('145737') Truth=[0.97]
SYBILS('28417') Truth=[0.14]
SYBILS('53417') Truth=[0.19]
SYBILS('28416') Truth=[0.16]
SYBILS('53416') Truth=[0.12]
SYBILS('28419') Truth=[0.15]
SYBILS('53419') Truth=[0.4]
SYBILS('28418') Truth=[0.12]
SYBILS('53418') Truth=[0.36]
SYBILS('131120') Truth=[0.94]
SYBILS('131122') Truth=[0.86]
SYBILS('28411') Truth=[0.24]
SYBILS('28410') Truth=[0.15]
SYBILS('28413') Truth=[0.19]
SYBILS('28412') Truth=[0.14]
SYBILS('28415') Truth=[0.13]
SYBILS('28414') Truth=[0.14]
SYBILS('145763') Truth=[0.94]
SYBILS('53420') Truth=[0.4]
SYBILS('145765') Truth=[0.97]
SYBILS('53422') Truth=[0.1]
SYBILS('53421') Truth=[0.13]
SYBILS('145766') Truth=[0.96]
SYBILS('53424') Truth=[0.13]
SYBILS('53423') Truth=[0.1]
SYBILS('53426') Truth=[0.09]
SYBILS('53425') Truth=[0.29]
SYBILS('28406') Truth=[0.2]
SYBILS('53406') Truth=[0.07]
SYBILS('28405') Truth=[0.21]
SYBILS('53405') Truth=[0.07]
SYBILS('28408') Truth=[0.27]
SYBILS('53408') Truth=[0.44]
SYBILS('28407') Truth=[0.19]
SYBILS('53407') Truth=[0.4]
SYBILS('28409') Truth=[0.18]
SYBILS('53409') Truth=[0.2]
SYBILS('131112') Truth=[0.96]
SYBILS('28400') Truth=[0.15]
SYBILS('131114') Truth=[0.97]
SYBILS('28402') Truth=[0.17]
SYBILS('28401') Truth=[0.19]
SYBILS('28404') Truth=[0.15]
SYBILS('28403') Truth=[0.32]
SYBILS('131118') Truth=[0.91]
SYBILS('145750') Truth=[0.97]
SYBILS('145752') Truth=[0.93]
SYBILS('145751') Truth=[0.93]
SYBILS('53411') Truth=[0.2]
SYBILS('145756') Truth=[0.97]
SYBILS('53410') Truth=[0.15]
SYBILS('145755') Truth=[0.66]
SYBILS('53413') Truth=[0.13]
SYBILS('145758') Truth=[0.93]
SYBILS('53412') Truth=[0.36]
SYBILS('53415') Truth=[0.07]
SYBILS('53414') Truth=[0.09]
SYBILS('145759') Truth=[0.49]
SYBILS('28475') Truth=[0.17]
SYBILS('28474') Truth=[0.16]
SYBILS('28477') Truth=[0.4]
SYBILS('28476') Truth=[0.16]
SYBILS('28479') Truth=[0.12]
SYBILS('28478') Truth=[0.1]
SYBILS('131149') Truth=[0.96]
SYBILS('145781') Truth=[0.93]
SYBILS('28471') Truth=[0.12]
SYBILS('28470') Truth=[0.21]
SYBILS('145782') Truth=[0.93]
SYBILS('28473') Truth=[0.29]
SYBILS('145785') Truth=[0.93]
SYBILS('28472') Truth=[0.18]
SYBILS('145787') Truth=[0.55]
SYBILS('131130') Truth=[0.78]
SYBILS('28463') Truth=[0.16]
SYBILS('28466') Truth=[0.09]
SYBILS('28465') Truth=[0.17]
SYBILS('28468') Truth=[0.09]
SYBILS('131139') Truth=[0.93]
SYBILS('28467') Truth=[0.09]
SYBILS('131138') Truth=[0.96]
SYBILS('28469') Truth=[0.16]
SYBILS('28460') Truth=[0.27]
SYBILS('28462') Truth=[0.13]
SYBILS('28461') Truth=[0.26]
SYBILS('145778') Truth=[0.95]
SYBILS('145777') Truth=[0.93]
SYBILS('145779') Truth=[0.93]
SYBILS('131160') Truth=[0.94]
SYBILS('131161') Truth=[0.94]
SYBILS('131166') Truth=[0.97]
SYBILS('28453') Truth=[0.17]
SYBILS('28452') Truth=[0.09]
SYBILS('131167') Truth=[0.94]
SYBILS('28455') Truth=[0.23]
SYBILS('28454') Truth=[0.12]
SYBILS('131169') Truth=[0.97]
SYBILS('28457') Truth=[0.12]
SYBILS('28456') Truth=[0.13]
SYBILS('28459') Truth=[0.24]
SYBILS('28458') Truth=[0.09]
SYBILS('28451') Truth=[0.22]
SYBILS('28450') Truth=[0.16]
SYBILS('28449') Truth=[0.11]
SYBILS('131151') Truth=[0.94]
SYBILS('131155') Truth=[0.94]
SYBILS('28442') Truth=[0.17]
SYBILS('28441') Truth=[0.24]
SYBILS('28444') Truth=[0.14]
SYBILS('131159') Truth=[0.94]
SYBILS('28443') Truth=[0.15]
SYBILS('28446') Truth=[0.12]
SYBILS('28445') Truth=[0.25]
SYBILS('28448') Truth=[0.07]
SYBILS('28447') Truth=[0.17]
SYBILS('145792') Truth=[0.94]
SYBILS('145791') Truth=[0.91]
SYBILS('28440') Truth=[0.12]
SYBILS('131061') Truth=[0.79]
SYBILS('131063') Truth=[0.98]
SYBILS('131062') Truth=[0.94]
SYBILS('131066') Truth=[0.58]
SYBILS('131069') Truth=[0.97]
SYBILS('131050') Truth=[0.69]
SYBILS('131051') Truth=[0.98]
SYBILS('106098') Truth=[0.93]
SYBILS('106090') Truth=[0.99]
SYBILS('53590') Truth=[0.14]
SYBILS('145693') Truth=[0.95]
SYBILS('53592') Truth=[0.1]
SYBILS('53591') Truth=[0.12]
SYBILS('53594') Truth=[0.09]
SYBILS('53593') Truth=[0.16]
SYBILS('53596') Truth=[0.12]
SYBILS('53595') Truth=[0.39]
SYBILS('53598') Truth=[0.12]
SYBILS('53597') Truth=[0.12]
SYBILS('53599') Truth=[0.15]
SYBILS('131083') Truth=[0.92]
SYBILS('131087') Truth=[0.96]
SYBILS('131086') Truth=[0.97]
SYBILS('131088') Truth=[0.96]
SYBILS('106081') Truth=[0.98]
SYBILS('106080') Truth=[0.96]
SYBILS('106079') Truth=[0.99]
SYBILS('131092') Truth=[0.96]
SYBILS('131091') Truth=[0.96]
SYBILS('131072') Truth=[0.97]
SYBILS('106074') Truth=[0.97]
SYBILS('106078') Truth=[0.98]
SYBILS('131077') Truth=[0.97]
SYBILS('106069') Truth=[0.93]
SYBILS('131081') Truth=[0.95]
SYBILS('53559') Truth=[0.09]
SYBILS('106060') Truth=[0.97]
SYBILS('106064') Truth=[0.99]
SYBILS('106067') Truth=[0.99]
SYBILS('53561') Truth=[0.09]
SYBILS('53560') Truth=[0.12]
SYBILS('53563') Truth=[0.09]
SYBILS('106058') Truth=[0.71]
SYBILS('53562') Truth=[0.4]
SYBILS('106057') Truth=[0.99]
SYBILS('53565') Truth=[0.11]
SYBILS('53564') Truth=[0.12]
SYBILS('106059') Truth=[0.97]
SYBILS('53567') Truth=[0.15]
SYBILS('53566') Truth=[0.12]
SYBILS('53569') Truth=[0.13]
SYBILS('53568') Truth=[0.13]
SYBILS('53549') Truth=[0.1]
SYBILS('131094') Truth=[0.97]
SYBILS('53548') Truth=[0.09]
SYBILS('131096') Truth=[0.98]
SYBILS('106053') Truth=[0.98]
SYBILS('131097') Truth=[0.96]
SYBILS('131099') Truth=[0.96]
SYBILS('53550') Truth=[0.4]
SYBILS('53552') Truth=[0.12]
SYBILS('106047') Truth=[0.98]
SYBILS('53551') Truth=[0.09]
SYBILS('53554') Truth=[0.12]
SYBILS('53553') Truth=[0.12]
SYBILS('53556') Truth=[0.09]
SYBILS('53555') Truth=[0.09]
SYBILS('53558') Truth=[0.09]
SYBILS('53557') Truth=[0.11]
SYBILS('106045') Truth=[0.98]
SYBILS('53581') Truth=[0.12]
SYBILS('53580') Truth=[0.12]
SYBILS('53583') Truth=[0.13]
SYBILS('53582') Truth=[0.51]
SYBILS('53585') Truth=[0.25]
SYBILS('106036') Truth=[0.95]
SYBILS('53584') Truth=[0.17]
SYBILS('106035') Truth=[0.95]
SYBILS('53587') Truth=[0.1]
SYBILS('106038') Truth=[0.99]
SYBILS('53586') Truth=[0.17]
SYBILS('106037') Truth=[0.97]
SYBILS('53589') Truth=[0.13]
SYBILS('53588') Truth=[0.38]
SYBILS('106030') Truth=[0.98]
SYBILS('106032') Truth=[0.99]
SYBILS('106031') Truth=[0.98]
SYBILS('53570') Truth=[0.09]
SYBILS('53572') Truth=[0.09]
SYBILS('53571') Truth=[0.09]
SYBILS('53574') Truth=[0.13]
SYBILS('53573') Truth=[0.13]
SYBILS('53576') Truth=[0.1]
SYBILS('53575') Truth=[0.3]
SYBILS('106026') Truth=[0.99]
SYBILS('53578') Truth=[0.13]
SYBILS('106029') Truth=[0.95]
SYBILS('53577') Truth=[0.4]
SYBILS('53579') Truth=[0.35]
SYBILS('106023') Truth=[0.97]
SYBILS('106022') Truth=[0.86]
SYBILS('106014') Truth=[0.94]
SYBILS('106013') Truth=[0.97]
SYBILS('106018') Truth=[0.98]
SYBILS('106017') Truth=[0.99]
SYBILS('106011') Truth=[0.96]
SYBILS('106003') Truth=[0.96]
SYBILS('106009') Truth=[0.93]
SYBILS('28516') Truth=[0.17]
SYBILS('28515') Truth=[0.22]
SYBILS('28518') Truth=[0.17]
SYBILS('28517') Truth=[0.15]
SYBILS('28519') Truth=[0.18]
SYBILS('28510') Truth=[0.24]
SYBILS('28512') Truth=[0.09]
SYBILS('28511') Truth=[0.13]
SYBILS('28514') Truth=[0.17]
SYBILS('28513') Truth=[0.15]
SYBILS('28505') Truth=[0.1]
SYBILS('28504') Truth=[0.18]
SYBILS('28507') Truth=[0.14]
SYBILS('28506') Truth=[0.18]
SYBILS('28509') Truth=[0.19]
SYBILS('28508') Truth=[0.09]
SYBILS('28501') Truth=[0.17]
SYBILS('28500') Truth=[0.17]
SYBILS('28503') Truth=[0.15]
SYBILS('28502') Truth=[0.14]
SYBILS('145600') Truth=[0.93]
SYBILS('145602') Truth=[0.62]
SYBILS('145601') Truth=[0.93]
SYBILS('53516') Truth=[0.08]
SYBILS('28559') Truth=[0.13]
SYBILS('53515') Truth=[0.3]
SYBILS('53518') Truth=[0.16]
SYBILS('53517') Truth=[0.14]
SYBILS('53519') Truth=[0.12]
SYBILS('28552') Truth=[0.17]
SYBILS('28551') Truth=[0.09]
SYBILS('28554') Truth=[0.18]
SYBILS('28553') Truth=[0.15]
SYBILS('28556') Truth=[0.13]
SYBILS('28555') Truth=[0.17]
SYBILS('28558') Truth=[0.11]
SYBILS('28557') Truth=[0.11]
SYBILS('28550') Truth=[0.15]
SYBILS('145620') Truth=[0.54]
SYBILS('145622') Truth=[0.62]
SYBILS('53521') Truth=[0.11]
SYBILS('145624') Truth=[0.93]
SYBILS('53520') Truth=[0.11]
SYBILS('53523') Truth=[0.11]
SYBILS('53522') Truth=[0.08]
SYBILS('53525') Truth=[0.08]
SYBILS('53524') Truth=[0.1]
SYBILS('28549') Truth=[0.18]
SYBILS('53505') Truth=[0.12]
SYBILS('28548') Truth=[0.13]
SYBILS('53504') Truth=[0.1]
SYBILS('53507') Truth=[0.09]
SYBILS('53506') Truth=[0.15]
SYBILS('53509') Truth=[0.13]
SYBILS('53508') Truth=[0.15]
SYBILS('28541') Truth=[0.12]
SYBILS('28540') Truth=[0.54]
SYBILS('28543') Truth=[0.28]
SYBILS('28542') Truth=[0.19]
SYBILS('28545') Truth=[0.19]
SYBILS('28544') Truth=[0.18]
SYBILS('28547') Truth=[0.2]
SYBILS('28546') Truth=[0.14]
SYBILS('145610') Truth=[0.92]
SYBILS('53510') Truth=[0.09]
SYBILS('53512') Truth=[0.15]
SYBILS('53511') Truth=[0.18]
SYBILS('53514') Truth=[0.13]
SYBILS('145617') Truth=[0.92]
SYBILS('53513') Truth=[0.11]
SYBILS('28538') Truth=[0.12]
SYBILS('53538') Truth=[0.09]
SYBILS('28537') Truth=[0.09]
SYBILS('53537') Truth=[0.09]
SYBILS('28539') Truth=[0.16]
SYBILS('53539') Truth=[0.09]
SYBILS('28530') Truth=[0.12]
SYBILS('131003') Truth=[0.7]
SYBILS('131002') Truth=[0.94]
SYBILS('28532') Truth=[0.12]
SYBILS('28531') Truth=[0.09]
SYBILS('28534') Truth=[0.2]
SYBILS('131007') Truth=[0.94]
SYBILS('28533') Truth=[0.17]
SYBILS('28536') Truth=[0.14]
SYBILS('28535') Truth=[0.17]
SYBILS('131008') Truth=[0.94]
SYBILS('145640') Truth=[0.96]
SYBILS('145641') Truth=[0.73]
SYBILS('53541') Truth=[0.09]
SYBILS('145644') Truth=[0.67]
SYBILS('53540') Truth=[0.14]
SYBILS('145643') Truth=[0.94]
SYBILS('53543') Truth=[0.09]
SYBILS('53542') Truth=[0.13]
SYBILS('53545') Truth=[0.15]
SYBILS('145648') Truth=[0.93]
SYBILS('53544') Truth=[0.09]
SYBILS('53547') Truth=[0.19]
SYBILS('53546') Truth=[0.09]
SYBILS('28527') Truth=[0.15]
SYBILS('53527') Truth=[0.09]
SYBILS('28526') Truth=[0.14]
SYBILS('53526') Truth=[0.13]
SYBILS('28529') Truth=[0.09]
SYBILS('53529') Truth=[0.12]
SYBILS('28528') Truth=[0.24]
SYBILS('53528') Truth=[0.12]
SYBILS('28521') Truth=[0.22]
SYBILS('28520') Truth=[0.24]
SYBILS('28523') Truth=[0.16]
SYBILS('28522') Truth=[0.09]
SYBILS('28525') Truth=[0.12]
SYBILS('28524') Truth=[0.18]
SYBILS('145631') Truth=[0.93]
SYBILS('53530') Truth=[0.09]
SYBILS('53532') Truth=[0.16]
SYBILS('53531') Truth=[0.09]
SYBILS('53534') Truth=[0.09]
SYBILS('53533') Truth=[0.21]
SYBILS('145636') Truth=[0.93]
SYBILS('53536') Truth=[0.12]
SYBILS('53535') Truth=[0.09]
SYBILS('145638') Truth=[0.94]
SYBILS('131023') Truth=[0.94]
SYBILS('28596') Truth=[0.14]
SYBILS('28595') Truth=[0.12]
SYBILS('28598') Truth=[0.09]
SYBILS('28597') Truth=[0.09]
SYBILS('131029') Truth=[0.57]
SYBILS('28599') Truth=[0.13]
SYBILS('28590') Truth=[0.17]
SYBILS('28592') Truth=[0.12]
SYBILS('28591') Truth=[0.18]
SYBILS('145661') Truth=[0.8]
SYBILS('28594') Truth=[0.12]
SYBILS('28593') Truth=[0.24]
SYBILS('145666') Truth=[0.93]
SYBILS('131010') Truth=[0.94]
SYBILS('131011') Truth=[0.94]
SYBILS('28585') Truth=[0.17]
SYBILS('131014') Truth=[0.6]
SYBILS('28584') Truth=[0.12]
SYBILS('28587') Truth=[0.54]
SYBILS('28586') Truth=[0.14]
SYBILS('28589') Truth=[0.18]
SYBILS('28588') Truth=[0.16]
SYBILS('28581') Truth=[0.18]
SYBILS('28580') Truth=[0.17]
SYBILS('28583') Truth=[0.27]
SYBILS('28582') Truth=[0.14]
SYBILS('145658') Truth=[0.94]
SYBILS('131045') Truth=[0.94]
SYBILS('28574') Truth=[0.39]
SYBILS('28573') Truth=[0.24]
SYBILS('131046') Truth=[0.95]
SYBILS('28576') Truth=[0.14]
SYBILS('28575') Truth=[0.11]
SYBILS('28578') Truth=[0.12]
SYBILS('28577') Truth=[0.18]
SYBILS('28579') Truth=[0.15]
SYBILS('28570') Truth=[0.14]
SYBILS('28572') Truth=[0.12]
SYBILS('28571') Truth=[0.09]
SYBILS('145688') Truth=[0.93]
SYBILS('145689') Truth=[0.61]
SYBILS('53501') Truth=[0.13]
SYBILS('53500') Truth=[0.12]
SYBILS('53503') Truth=[0.16]
SYBILS('53502') Truth=[0.14]
SYBILS('131032') Truth=[0.94]
SYBILS('28563') Truth=[0.09]
SYBILS('131036') Truth=[0.94]
SYBILS('28562') Truth=[0.08]
SYBILS('28565') Truth=[0.15]
SYBILS('131038') Truth=[0.94]
SYBILS('28564') Truth=[0.17]
SYBILS('28567') Truth=[0.12]
SYBILS('28566') Truth=[0.17]
SYBILS('28569') Truth=[0.16]
SYBILS('28568') Truth=[0.17]
SYBILS('145672') Truth=[0.97]
SYBILS('28561') Truth=[0.12]
SYBILS('145675') Truth=[0.97]
SYBILS('28560') Truth=[0.11]
SYBILS('145677') Truth=[0.93]
SYBILS('145678') Truth=[0.93]
SYBILS('67881') Truth=[0.15]
SYBILS('67880') Truth=[0.15]
SYBILS('67883') Truth=[0.15]
SYBILS('67882') Truth=[0.15]
SYBILS('28277') Truth=[0.25]
SYBILS('67885') Truth=[0.15]
SYBILS('28276') Truth=[0.15]
SYBILS('67884') Truth=[0.15]
SYBILS('28279') Truth=[0.09]
SYBILS('67887') Truth=[0.15]
SYBILS('28278') Truth=[0.14]
SYBILS('67886') Truth=[0.15]
SYBILS('67889') Truth=[0.15]
SYBILS('67888') Truth=[0.15]
SYBILS('145581') Truth=[0.94]
SYBILS('28271') Truth=[0.18]
SYBILS('28270') Truth=[0.12]
SYBILS('28273') Truth=[0.22]
SYBILS('53240') Truth=[0.13]
SYBILS('28272') Truth=[0.16]
SYBILS('28275') Truth=[0.17]
SYBILS('28274') Truth=[0.16]
SYBILS('53241') Truth=[0.11]
SYBILS('145586') Truth=[0.94]
SYBILS('53244') Truth=[0.14]
SYBILS('145589') Truth=[0.5]
SYBILS('53243') Truth=[0.09]
SYBILS('53246') Truth=[0.09]
SYBILS('53245') Truth=[0.15]
SYBILS('92831') Truth=[0.98]
